RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
41.62396220119,59.70338774235,-0.567,2.437,19.7574,2.339542,0.8678,0
41.5261368697,59.663297401,-3.042,1.622,19.291763,2.25153,0.8485,0
41.46269488869,59.7104351568,-1.366,3.106,20.509865,2.007286,0.9441,0
41.49330056971,59.79746689349,-2.768,1.487,19.456285,2.360474,0.8856,0
40.98098366759,59.68804040831,-1.835,2.091,19.12514,2.180891,0.8867,0
41.02484888884,59.70160210302,-1.885,1.709,20.555613,1.755566,0.9095,0
41.02426964795,59.74453166354,-2.212,2.78,19.822613,1.897944,0.8885,0
40.81977776827,59.6458805297,-0.077,2.399,19.583158,2.109636,0.8966,0
40.71206488624,59.68590347355,-0.026,3.435,19.723509,3.022436,0.9805,0
40.75710938455,59.68584019924,-1.754,1.538,18.646336,2.484278,0.8319,0
40.93301715758,59.81943225941,-0.496,2.669,20.816998,1.652021,0.8857,0
41.24109142625,59.84203893486,-1.656,2.684,18.11811,2.283941,0.9056,0
41.27276265846,59.92554104759,-0.092,2.704,20.500456,1.756449,0.9464,0
41.06904032265,59.84428731242,-1.413,2.283,20.42277,1.682152,0.8544,0
40.96122982133,59.93243774401,-2.45,1.521,20.340143,1.978962,0.8679,0
41.24016067352,59.96985879993,-2.766,1.727,16.504553,1.580588,0.8211,0
41.15907948259,59.97527572602,-2.56,2.599,19.658703,2.512402,0.902,0
40.20661507338,59.64328076982,-1.914,2.196,15.672476,1.627314,0.876,0
40.13206523486,59.6693196438,-3.398,1.104,19.049986,2.179188,0.8918,0
40.3149916486,59.7381687395,-2.026,1.668,19.281967,2.562971,0.9465,0
40.40451737182,59.74683094232,-1.57,1.878,19.323427,2.361918,0.8943,0
39.98059995239,59.75197259765,0.023,2.396,12.292498,1.817342,0.9316,0
40.6369286285,59.72018743015,-0.789,1.52,20.467815,1.038809,0.8507,0
40.68096222944,59.75407011484,-0.267,2.248,20.208359,1.92741,0.9013,0
40.62581643473,59.87536801666,-1.324,2.183,20.916832,1.393105,0.8362,0
40.62259340442,59.8810066372,-1.774,1.713,19.536285,2.267845,0.8731,0
40.65242542555,59.8913956165,-1.722,1.944,19.852753,1.912048,0.9509,0
40.48057165951,59.98455136488,-3.342,1.626,17.955208,1.948414,0.8817,0
40.9784401353,59.97264542368,-2.137,2.187,20.544363,2.103229,0.8759,0
40.9434562351,59.99451931317,-0.186,3.149,20.564945,1.823898,0.8246,0
40.69909558455,59.98917473735,-0.826,2.879,19.675735,2.102962,0.897,0
40.66615301939,60.00479652769,-1.51,2.215,18.517591,2.297361,0.8132,0
40.68211728707,60.01660553409,-3.686,1.765,16.839808,1.820672,0.8676,0
40.84731110929,60.12292933333,-3.044,1.92,19.714481,2.382301,0.8363,0
40.89607885775,60.17289250698,-0.029,3.105,19.038248,2.087553,0.8545,0
40.18741161652,59.97037106798,-2.694,1.519,16.039736,1.553338,0.8297,0
40.37645395665,60.0814831654,-3.541,2.45,19.315372,2.51004,0.7996,0
40.26372784928,60.09445874169,-3.645,2.227,14.00832,1.34303,0.8428,0
40.23327552156,60.08414354723,-1.667,2.211,19.847664,1.98023,0.9135,0
40.19750543646,60.13456092534,-2.166,1.446,16.293373,1.790588,0.8459,0
40.65366179551,60.21908537619,-0.619,2.913,20.036476,2.009687,0.832,0
40.74420543052,60.24047558898,-1.923,2.253,19.363005,2.066593,0.8485,0
40.53606382529,60.24873592174,-0.913,0.14,14.24284,1.224054,0.915,0
40.64550225644,60.31388206417,-2.594,2.344,20.621077,1.792803,0.8451,0
40.52600626893,60.40918311832,-0.19,3.128,20.664244,2.183336,0.9025,0
42.40303677256,59.87958432675,-3.554,2.812,15.596046,1.386766,0.7287,0
42.45088508851,59.90417130083,-1.64,2.019,20.307026,2.043268,0.8528,0
42.22385101185,60.03922943726,-2.208,1.897,18.966179,2.25314,0.8251,0
42.62560225159,59.91368484089,-2.916,3.133,17.919992,1.840126,0.8517,0
42.73892215428,59.93178688051,-2.027,2.904,20.243702,1.843437,0.9529,0
42.79030168723,60.02438543405,-2.058,1.384,19.939388,2.077848,0.8665,0
42.97972237535,59.9931494099,-0.633,2.222,17.007694,1.613907,0.816,0
43.03881164873,60.02376005876,-1.091,2.814,18.69089,2.324419,0.8377,0
43.09064738476,60.08180637448,-1.385,2.551,20.483246,1.6252,0.8547,0
43.07112032667,60.12598738765,-2.012,3.087,18.010582,2.002249,0.8983,0
43.06750993274,60.22047278926,-2.198,1.499,18.916685,1.860022,0.8583,0
43.03345986779,60.22632755452,-1.353,1.969,14.007503,0.965317,0.8964,0
43.03336350391,60.22517235219,-1.319,1.985,15.746361,1.323555,0.8971,0
42.66845544872,60.02858733204,-3.417,1.589,17.994467,1.996849,0.8613,0
42.60777482052,60.03273288091,-2.068,2.477,20.211891,1.834627,0.9101,0
42.74625104853,60.05199959473,-2.9,2.874,18.731085,2.031496,0.9361,0
42.64430822737,60.13758407139,-2.63,1.456,20.366909,2.049627,0.9301,0
42.33603940146,60.03212423111,-0.112,3.226,18.751047,2.290903,0.9495,0
42.82923119937,60.31443202245,-1.397,1.87,13.886254,0.882065,0.8805,0
42.80080987754,60.31824063857,-1.327,2.244,20.363426,1.896877,0.8904,0
42.73335441609,60.41518296977,-3.194,3.403,18.111368,1.688179,0.8044,0
43.66555956522,60.28408419654,-2.86,3.039,19.12172,2.281654,0.8345,0
43.98261495765,60.44078054329,-3.231,2.232,20.085596,2.035252,0.9137,0
43.9315574221,60.46815034592,-1.94,1.291,20.718853,2.015213,0.8613,0
44.00505236131,60.44697732151,-2.327,1.448,19.01044,1.765951,0.8927,0
43.13898558042,60.25124795872,-1.256,2.958,20.093733,2.095211,0.8633,0
43.61674779922,60.26447085121,-2.693,2.309,18.951042,1.822615,0.8307,0
43.83321498733,60.46089384462,-3.061,3.828,19.029768,1.989765,0.8146,0
43.46927140778,60.42993319685,-1.611,1.417,11.540129,0.702158,0.8324,0
43.49056491178,60.48216024594,-0.582,2.641,19.810608,1.869783,0.916,0
43.60686928063,60.50645514437,0.096,2.301,15.878232,1.508478,0.9194,0
43.64873382324,60.51988002017,-0.87,3.489,19.120813,1.257856,0.9606,0
42.97875020515,60.38116725285,-0.148,1.682,14.231178,1.139467,0.9082,0
43.17325108545,60.4190385295,-1.617,3.888,20.332523,1.634607,0.8585,0
43.15510251248,60.42549238939,-2.619,0.719,20.407124,1.377468,0.8666,0
42.96830572947,60.44333882217,-2.538,2.861,20.523497,2.164404,0.869,0
43.44274926517,60.59558117149,-0.215,2.453,18.733776,1.820776,0.9205,0
43.50050049967,60.59672249525,-2.624,3.793,18.7042,1.922249,0.8528,0
43.37521677336,60.60483203348,-2.112,3.519,15.133675,1.466343,0.8221,0
43.13548033036,60.56758245844,-1.782,1.956,18.114502,2.196533,0.8558,0
43.36233890706,60.75949096678,-2.796,2.164,20.84981,1.810881,0.8707,0
43.80916878075,60.4869696729,-1.212,2.925,20.700441,1.204918,0.8471,0
43.97630191402,60.57231532164,-1.137,1.311,13.613928,0.787344,0.8269,0
44.10576672854,60.59353899567,-3.204,1.965,20.430983,2.324392,0.8409,0
43.93121262939,60.65823409755,-3.663,1.369,18.019764,1.66498,0.8244,0
43.77722128824,60.69687655717,-3.184,1.274,19.247633,1.716505,0.9315,0
43.7904307048,60.73178281707,-0.422,2.39,18.801027,1.779411,0.8394,0
44.39070353692,60.79392503692,-3.262,2.284,17.674282,1.723907,0.8686,0
44.26261815228,60.84763260229,-1.479,1.633,20.710375,1.691841,0.9386,0
44.01638313218,60.89498146511,-1.072,1.601,14.098554,0.958309,0.8609,0
44.1238274714,60.87429029923,-1.716,0.908,15.150725,1.241237,0.8862,0
44.22970158458,60.91648342764,-2.983,3.3,16.539946,1.537526,0.8354,0
44.15891444127,60.97994067599,-3.5,3.105,18.763186,2.264784,0.9397,0
43.57564273581,60.70527803409,-1.929,1.865,20.536818,1.758903,0.9588,0
43.5935315154,60.72619564119,-0.93,2.315,17.217018,1.570124,0.9376,0
43.48018413702,60.70258703622,-0.647,3.752,20.5121,1.59055,0.9163,0
43.78870388179,60.78749252464,-0.717,2.406,19.749918,2.136574,0.9549,0
43.74811254397,60.82202283112,-2.767,3.551,19.420092,2.068319,0.9222,0
43.67751489902,60.81722463303,-2.098,2.575,20.215296,2.021841,0.9442,0
43.64815095447,60.84048873735,-2.032,1.734,20.468983,1.80356,0.8209,0
43.76070799257,60.85214550487,-3.629,2.454,20.564272,1.973253,0.813,0
43.51229655484,60.80827045824,-1.012,1.78,17.12148,1.723867,0.9315,0
43.59042889085,60.82994711459,-0.906,2.621,18.97225,2.008171,0.8765,0
43.84785802294,60.98438283122,-1.29,2.132,15.88284,1.384771,0.8829,0
44.00626812329,60.92029947788,-0.813,1.303,14.467758,1.077295,0.8186,0
43.79032013996,61.04143404067,-0.205,2.116,19.23176,2.25112,0.874,0
