RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
39.41220526347,62.1427654806,-2.922,0.16,18.846693,2.044586,1.0587,4
38.41075861152,61.96750402071,-2.001,1.273,20.242895,2.226343,0.9631,4
38.29092324417,61.97968650503,-0.913,1.364,19.90962,1.969172,0.9675,4
38.26890674898,61.9985740046,-2.721,0.836,20.64281,1.807646,0.875,4
38.12868929898,61.9110882897,-1.933,0.886,19.463305,2.005136,1.0496,4
37.95800161263,61.98342868651,-0.922,1.578,19.843594,2.050791,1.0145,4
38.01778201042,62.0048205428,-1.892,0.905,20.352253,1.902081,0.9676,4
38.45644455128,62.0956185535,-2.1,1.244,19.515625,1.644999,0.8954,4
38.44418241174,62.15142593474,-1.789,1.475,18.549694,2.081724,0.9606,4
38.43612059108,62.20811339125,-2.549,0.854,20.2421,1.763657,1.0269,4
38.49985709996,62.24825607429,0.023,2.508,18.394745,1.825338,0.8687,4
39.0624628498,62.12328586041,-1.361,1.182,20.271233,1.804014,0.9443,4
39.1245794782,62.16549935983,-1.734,1.45,18.03676,2.081986,0.9719,4
38.81842060399,62.09683387463,-0.068,1.682,19.793404,1.782156,0.9507,4
39.07424180462,62.24621994611,-0.942,1.74,20.40734,1.972479,0.9446,4
39.07519443314,62.25274214929,-1.941,1.611,20.626604,1.82431,0.9831,4
38.9769091278,62.24861174637,-1.267,1.43,19.32152,2.275288,0.8615,4
38.93046860523,62.2556292123,-3.482,0.431,19.384233,1.945459,0.9167,4
39.33166710572,62.18042979339,-3.727,0.238,17.611895,1.700939,0.9617,4
39.44241511135,62.27105667947,-3.024,0.923,19.778122,2.026596,0.9372,4
39.20777637732,62.28615100464,-2.523,0.708,20.131721,1.819418,1.0523,4
39.15126071479,62.37041758889,-2.263,0.86,18.672869,1.975025,0.9126,4
39.11629709336,62.3655177179,-2.181,2.197,17.677246,1.820167,0.9499,4
39.3748426499,62.39817257516,-2.357,1.509,19.328682,1.872757,0.9119,4
38.88612546507,62.29124295376,-3.105,0.34,20.26482,2.006657,1.062,4
38.75898613151,62.2950243211,-1.997,1.461,17.562983,1.760384,0.9919,4
38.51132487583,62.26681646047,-1.985,1.417,20.239677,1.357256,0.9134,4
38.42550806928,62.32965739636,-0.363,1.548,19.646128,1.933336,1.0284,4
38.54644584193,62.38138173792,-1.847,1.065,20.389162,2.046326,0.988,4
38.76316522954,62.42461235195,-1.098,2.088,20.552109,2.13736,0.8162,4
38.6656976658,62.49655501835,-1.898,1.417,20.121283,2.040501,0.8662,4
38.99259198953,62.38980052022,-2.316,0.824,18.575804,2.358105,1.0355,4
39.17795244803,62.48841110219,-1.65,0.957,19.863955,1.977255,0.9835,4
39.14740171523,62.49646846419,-2.161,1.581,19.780771,1.735994,0.8983,4
39.14278590238,62.55304579643,-2.912,0.634,16.149479,1.523655,0.9189,4
38.86613516629,62.46954475955,-0.421,1.505,17.595148,1.852644,1.0024,4
38.7800285056,62.5634118942,-1.301,1.277,20.299128,2.023516,0.9304,4
38.73275774088,62.56098808725,-0.696,1.59,19.454937,2.069372,0.9079,4
38.94915367618,62.53075099412,-3.29,0.687,17.250162,1.656384,0.8922,4
38.91885073245,62.55611032668,-1.787,1.91,17.430868,1.722366,0.8259,4
38.91989307667,62.65214848737,-0.829,1.205,17.845348,2.449926,0.8813,4
40.4138553024,62.37825924826,-1.666,1.613,19.641237,1.921474,0.9598,4
39.89515195149,62.28860248602,-3.642,1.012,20.20784,2.168938,0.9464,4
39.69373436891,62.3055383544,-2.128,1.341,20.069597,2.128477,0.9178,4
39.86793421127,62.3959043177,-3.068,1.652,20.570604,1.634153,0.9483,4
39.91489249154,62.45301934189,-1.002,1.625,20.407436,1.970837,0.9106,4
39.84892380914,62.47915911662,0.017,1.424,20.001148,2.002369,0.9504,4
40.38335509955,62.52577088604,-1.686,1.843,20.283886,1.859648,0.9614,4
40.04437685523,62.52431958032,-0.877,1.55,20.346758,1.748947,0.9338,4
40.23266303752,62.63591702023,-3.682,0.91,19.569923,1.877106,0.9841,4
40.12469456974,62.6854908109,-0.577,2.231,19.876955,1.972692,0.8987,4
40.13129982656,62.68604263406,-0.695,1.411,20.4478,1.610527,0.9497,4
40.71416542829,62.5624527643,-2.189,1.409,18.873066,2.184092,0.9484,4
40.32978422222,62.58785977909,-3.432,0.79,20.689318,1.789059,0.9434,4
40.60108091707,62.72854155576,-2.485,0.794,19.76657,1.858122,0.9364,4
40.71472461229,62.82027021125,-2.074,0.999,18.839207,2.574865,0.9995,4
40.94622924654,62.90872457417,-0.914,1.881,20.123169,1.785044,1.0053,4
40.73508890416,62.99991672838,-2.212,1.747,18.34477,2.041492,1.0241,4
39.54477610631,62.39528899526,-1.108,2.197,20.21359,1.637041,0.9268,4
39.75294170763,62.44477076429,-2.728,1.277,20.823082,1.532391,0.9687,4
39.72049853268,62.50347022161,-0.32,1.916,20.282211,1.877172,0.8536,4
39.61092320987,62.49628355488,-1.991,1.644,18.42756,1.808296,0.8693,4
39.60356747531,62.52261964851,-1.537,0.98,20.422396,1.581001,0.9691,4
39.723646397,62.51614098892,-1.073,1.097,19.919855,2.017256,1.0521,4
39.7362914643,62.5398954995,-2.872,0.936,18.336367,2.322832,1.0744,4
39.5263621649,62.49766317685,-0.142,1.091,19.559523,2.290016,0.9429,4
39.34273895637,62.49110839785,-1.227,2.379,20.61839,1.678566,0.9073,4
39.45221042941,62.56917274923,-2.064,1.081,19.89734,2.159628,0.8456,4
39.37155204658,62.580643577,-1.667,0.915,20.055914,2.071363,0.922,4
39.63288035451,62.58232128902,-2.243,0.981,18.790369,2.521421,1.0422,4
39.50832046338,62.64967112738,-2.214,0.634,19.861223,2.016674,1.0652,4
39.54443067552,62.67532309676,-1.581,1.199,20.560694,2.077105,0.8486,4
39.83615748372,62.56736410838,-0.856,1.707,19.34214,1.842728,0.8539,4
39.96668102179,62.58749861465,-0.458,1.57,19.48148,1.942598,0.8432,4
39.87116712324,62.61069163456,-2.568,1.768,20.5217,1.822512,0.927,4
39.96717855791,62.76476078307,-1.959,1.727,20.275362,1.664692,1.0087,4
40.00319533681,62.7668366917,-1.808,0.911,20.459393,1.599102,0.9975,4
39.95473540928,62.77291573418,-1.6,1.649,19.972258,1.756628,1.0273,4
39.73485754238,62.6583344155,-2.728,1.053,20.357058,1.705656,1.0158,4
39.59612149985,62.6976749574,-0.19,0.999,19.219252,2.429174,0.9243,4
39.59559241756,62.72063864765,-1.593,2.057,20.79979,1.840927,0.9618,4
