RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
41.05325599858,61.40280828521,465625105444425344,0.8808,0.0242,2.755,-1.731,2.143,31,1.479,,0.986,15.098552,15.606346,14.417184,1.189162,,42.88358673058,41.0532720724,61.40279875868,0.913778,2
41.08710819619,61.45112608562,465625479101966208,0.9899,0.2529,2.445,-1.51,1.923,95,,1.2909,0.992,19.169788,,,,,42.92104150431,41.08712223587,61.45111753817,1.015157,2
41.05797730366,61.44203347017,465625517761270144,0.8341,0.0488,2.756,-1.807,2.081,31,1.416,,0.982,16.685637,17.387783,15.868615,1.519168,,42.91844794657,41.05799410282,61.44202422264,0.863671,2
40.7785431261,61.36784695441,465626101876878976,0.9788,0.0547,2.65,-1.828,1.918,31,1.41,,1.021,16.825521,17.559204,15.991653,1.567552,,42.9056846746,40.77856008093,61.36783843038,1.008683,2
40.89685620284,61.39337696252,465626372455072128,0.9605,0.1751,2.853,-1.799,2.215,31,1.314,,0.998,18.786308,19.96154,17.757753,2.203787,,42.90567671577,40.89687290087,61.39336711856,0.979316,2
40.85003156937,61.38449996322,465626445474247168,0.8309,0.026,2.632,-1.696,2.013,31,1.468,,0.977,15.281777,15.818916,14.576286,1.24263,,42.90679029382,40.85004730453,61.38449101452,0.863887,2
40.83191471652,61.38755504483,465626514193723776,0.9779,0.0535,2.363,-1.543,1.789,31,1.413,,0.941,16.774263,17.491129,15.956342,1.534787,,42.91314039127,40.83192903989,61.38754709338,1.007641,2
40.70477210388,61.38107732562,465626995230377344,0.884,0.0508,2.779,-1.841,2.082,31,1.416,,0.984,16.691833,17.353214,15.785248,1.567967,,42.932287629,40.70478918842,61.38106807217,0.913575,2
40.65810192663,61.3805057146,465627029589816448,0.8311,0.0789,2.899,-1.758,2.305,31,1.352,,0.983,17.24219,18.200571,16.285322,1.915249,,42.94097752916,40.65811824318,61.38049547227,0.8643829999999999,2
40.70020857528,61.41034906235,465627201388487296,0.9085,0.0334,2.724,-1.697,2.131,31,1.434,,0.956,15.877435,16.512743,15.100082,1.412661,,42.95986008714,40.7002243318,61.41033959004,0.941697,2
40.84509008574,61.42992420454,465627407546896384,0.8785,0.0157,2.575,-1.82,1.821,31,1.514,,1.02,14.147489,14.564335,13.551445,1.01289,,42.94917358037,40.84510699981,61.42991610954,0.911744,2
40.77660138995,61.43641045027,465627648065065472,0.8449,0.0572,2.511,-1.664,1.881,31,1.4,,1.014,16.773684,17.531773,15.92857,1.603203,,42.96855833463,40.77661685861,61.43640209174,0.8750829999999999,2
40.91849850228,61.41479035818,465627884283598976,0.9279,0.4291,2.91,-1.683,2.374,95,,1.2544,1.026,20.005718,20.840162,19.150625,1.689537,,42.92095101188,40.91851413383,61.41477980716,0.956335,2
41.03789576053,61.47283021621,465628502758968448,0.8747,0.0435,2.55,-1.782,1.824,31,1.438,,1.003,16.396742,17.015175,15.626953,1.388222,,42.95047232569,41.03791234844,61.47282211035,0.903492,2
41.01929194293,61.47345487333,465628541418238080,0.9134,0.0905,2.846,-1.828,2.181,31,1.377,,1.011,17.698277,18.542637,16.812553,1.730084,,42.9546846433,41.0193089539,61.47344517978,0.943156,2
40.98131264049,61.47707991583,465628644497453568,0.9083,0.0359,2.78,-1.742,2.167,31,1.45,,0.998,15.983946,16.574532,15.239351,1.33518,,42.96543047387,40.98132885661,61.47707028668,0.939289,2
41.00377909793,61.49413891297,465628777637342976,0.9137,0.3243,2.576,-1.856,1.787,31,1.28,,0.987,19.55206,20.830519,18.454979,2.37554,,42.97658635497,41.00379637937,61.49413096966,0.937445,2
40.8548573526,61.44023611689,465628880713778944,0.8491,0.024,2.601,-1.762,1.914,31,1.621,,1.392,11.466444,11.664059,11.118971,0.545088,,42.95665389428,40.85487372993,61.44022761189,0.900966,2
40.87954337411,61.45373419168,465628919375371776,0.9356,0.0838,2.694,-1.82,1.985,31,1.399,,1.195,17.146904,17.896376,16.282263,1.614113,,42.96410900454,40.87956030322,61.4537253674,0.966169,2
40.81414360351,61.45144648417,465629159893544960,0.8999,0.0804,2.779,-1.812,2.106,31,1.388,,1.017,17.41755,18.210995,16.546736,1.664259,,42.9748760539,40.81416045701,61.45143712328,0.931191,2
40.79290729971,61.47790050964,465629228613014016,0.8499,0.0368,2.809,-1.768,2.183,31,1.447,,1.054,16.022806,16.6247,15.274234,1.350467,,43.00316078075,40.79292375151,61.47789080672,0.880042,2
40.81634042211,61.48283081481,465629262972748928,0.8883,0.1892,2.756,-1.783,2.101,31,1.315,,1.014,18.898779,20.079119,17.85234,2.226778,,43.00304740635,40.81635702417,61.48282147813,0.905517,2
40.86052586096,61.48180274522,465629293030637952,0.93,0.0121,2.778,-1.836,2.085,31,1.601,,0.952,12.709316,12.942853,12.325309,0.617544,,42.99343019775,40.86054294943,61.48179347667,0.954304,2
40.835987633,61.48088134352,465629293032956416,0.8222,0.143,2.636,-1.829,1.899,31,1.34,,1.044,18.449602,19.470081,17.449253,2.020828,,42.99741011449,40.83600465791,61.48087290372,0.844782,2
40.83348914497,61.48263281943,465629293032958976,0.9191,0.0986,2.94,-1.744,2.367,31,1.368,,1.051,17.880875,18.764307,16.955729,1.808579,,42.99949729342,40.83350537955,61.4826222973,0.947256,2
40.83740939186,61.5050193289,465629400411695488,0.8659,0.0119,2.876,-1.842,2.209,31,1.598,,0.961,13.029446,13.267965,12.639159,0.628806,,43.01912989617,40.83742655442,61.50500951149,0.896393,2
40.91279665498,61.48641081116,465629434771436160,0.8661,0.0164,2.576,-1.822,1.822,31,1.51,,1.019,14.3392,14.76472,13.733061,1.031659,,42.98737162925,40.91281361995,61.48640271545,0.899233,2
40.90270589492,61.49522301168,465629499191404288,0.8578,0.2069,2.781,-1.828,2.095,31,1.319,,1.004,18.979755,20.17626,17.957,2.219259,,42.99738465096,40.90272291984,61.49521369845,0.873856,2
40.94756238117,61.514760359,465629572210383104,0.8746,0.0161,2.735,-1.8,2.059,31,1.518,,1.027,14.222963,14.632948,13.637302,0.995645,,43.00640134589,40.94757915732,61.51475120939,0.907745,2
40.95977903778,61.53165662764,465629675289596544,0.8711,0.0388,2.736,-1.917,1.952,31,1.42,,1.063,16.1564,16.83669,15.346031,1.49066,,43.01941248652,40.95979690825,61.53164795009,0.900073,2
40.94809439024,61.52240068163,465629675289597184,0.911,0.0956,2.66,-1.735,2.016,31,1.369,,0.959,17.799545,18.675413,16.90039,1.775022,,43.01326274187,40.94811056579,61.52239171941,0.94002,2
40.86297760895,61.53152366205,465629812728551040,0.905,0.0184,2.621,-1.64,2.045,31,1.493,,1.157,14.230374,14.700613,13.585322,1.115291,-41.39,43.03826630415,40.8629929025,61.53151457408,0.938315,2
40.16628928656,61.31639928142,465646369819233152,0.9878,0.1105,2.838,-1.909,2.1,31,1.351,,0.96,17.870052,18.870697,16.925976,1.944721,,42.98021132166,40.16630696273,61.31638994798,1.016958,2
40.03374685281,61.36938679336,465659259025148544,0.8752,0.0199,2.805,-1.89,2.072,31,1.47,,0.953,14.612106,15.14433,13.913819,1.230511,,43.05484446139,40.033764388,61.36937758471,0.908476,2
39.92972493291,61.37353301265,465659460879611648,0.8625,0.039,2.675,-1.766,2.009,31,1.411,,0.994,16.096418,16.812597,15.259454,1.553144,,43.07940641823,39.92974131489,61.3735240827,0.891746,2
40.45141389693,61.26306788404,465665753016852864,0.9108,0.0214,2.607,-1.7,1.977,31,1.466,,0.992,14.697015,15.240524,13.985876,1.254648,,42.87493015689,40.45142960882,61.26305909722,0.944127,2
40.45381133631,61.25979103016,465665753016853632,0.8291,0.0821,2.748,-1.753,2.116,31,1.376,,1.02,17.411364,18.274986,16.50934,1.765646,,42.87146975644,40.45382754113,61.25978162704,0.860992,2
40.47485109736,61.28913620269,465665959175274880,0.8482,0.023,2.572,-1.828,1.809,31,1.454,,1.012,14.927585,15.503132,14.184635,1.318497,,42.89401880476,40.47486801167,61.28912816201,0.8815339999999999,2
40.34388635148,61.28504949064,465666435907822336,0.9442,0.0114,2.736,-1.856,2.011,31,1.57,,0.932,12.463967,12.758513,11.998183,0.760329,-45.78,42.91631443619,40.34390351653,61.28504055377,0.965466,2
40.46644778485,61.34748439821,465667741579968256,0.9034,0.1375,2.937,-1.954,2.193,31,1.322,,0.978,18.458227,19.591291,17.471142,2.12015,,42.94881880836,40.46646589659,61.34747465117,0.92653,2
40.51127346338,61.3449384851,465667775939703168,0.8628,0.0292,2.87,-1.721,2.297,31,1.443,,1.216,15.330261,15.925641,14.538334,1.387307,,42.9376174939,40.51128941408,61.34492827765,0.896083,2
40.59993703272,61.35992521532,465667952040072064,0.9047,0.0127,2.763,-1.906,2.001,31,1.561,,0.942,12.839987,13.14994,12.357528,0.792413,,42.93372062735,40.59995470597,61.35991632193,0.927242,2
40.59129609893,61.35039174997,465667952040076032,0.8782,0.0138,2.576,-1.789,1.854,31,1.546,,0.961,13.533263,13.872727,13.018444,0.854283,,42.92674490478,40.59131268107,61.35038351056,0.911701,2
40.56697267112,61.36892285883,465668016457919872,1.0062,0.0894,2.812,-1.915,2.059,31,1.367,,0.948,17.59454,18.462423,16.643782,1.818642,,42.94843563232,40.56699043463,61.36891370964,1.037628,2
40.58732908647,61.38611502748,465668123838754304,0.8356,0.0225,2.779,-1.787,2.128,31,1.453,,0.955,14.958172,15.541428,14.219196,1.322231,,42.96006931772,40.58734566868,61.38610557068,0.868909,2
40.40267970828,61.38274203684,465668776673793920,0.842,0.0696,2.712,-1.948,1.887,31,1.383,,1.026,17.138157,17.951698,16.250402,1.701296,,42.99356149764,40.40269778629,61.38273365002,0.873269,2
40.40907618823,61.37009417125,465668776673798912,0.9994,0.0277,2.741,-1.931,1.945,31,1.444,,1.037,15.468059,16.06792,14.692759,1.375162,,42.9807800289,40.40909410143,61.37008552573,1.03259,2
40.5574442924,61.42501116143,465669188990625024,0.892,0.0208,2.613,-1.765,1.927,31,1.473,,1.071,14.705471,15.229218,14.012778,1.21644,,43.00140038902,40.55746069494,61.425002596,0.925216,2
40.50149158269,61.44644598205,465669463868520192,0.8456,0.0229,2.662,-1.758,1.999,31,1.46,,0.945,14.980259,15.539246,14.254309,1.284937,,43.03197958884,40.50150792902,61.44643709779,0.878792,2
40.25241332484,61.3729477633,465670387276416128,0.8191,0.0428,2.685,-1.786,2.004,31,1.409,,1.321,15.845112,16.554987,14.986992,1.567995,,43.01449762401,40.25242989675,61.37293885697,0.8529180000000001,2
40.29832247027,61.41695874505,465672109568407808,0.8353,0.0746,2.794,-1.803,2.135,31,1.385,,1.028,17.169743,17.978476,16.286581,1.691895,,43.04541127965,40.29833921769,61.41694925728,0.866498,2
40.41781241183,61.44810314471,465672315726812928,0.9508,0.0771,2.736,-1.861,2.006,31,1.383,,1.006,17.238802,18.04234,16.36314,1.679199,,43.05005042476,40.41782971543,61.44809423086,0.982161,2
40.44065582584,61.46883934429,465672517580321792,0.9823,0.1006,2.716,-1.978,1.86,31,1.364,,1.0,17.791061,18.687458,16.872498,1.81496,,43.06439936561,40.44067423248,61.4688310757,1.011668,2
40.28102516786,61.49264258,465673312159204224,0.8056,0.0852,2.886,-2.043,2.038,95,,1.388,1.015,17.430922,18.03411,16.420073,1.614037,,43.11768911283,40.28104419366,61.49263352138,0.841164,2
40.25353857991,61.50455742181,465673380878675072,0.9066,0.0446,2.782,-1.691,2.209,31,1.4,,0.981,16.464146,17.217386,15.603636,1.613751,,43.13397927093,40.25355433564,61.50454760393,0.936474,2
40.3369029384,61.55210497904,465673930634442240,0.8925,0.023,2.694,-1.797,2.006,31,1.479,,1.026,15.003148,15.51054,14.321501,1.189039,,43.16069480075,40.33691970703,61.55209606249,0.92544,2
40.64888912395,61.38598351394,465673960692692864,0.9612,0.1235,2.392,-1.49,1.871,31,1.331,,0.956,18.116726,19.18954,17.119562,2.069979,,42.94778724247,40.64890294809,61.38597519786,0.988434,2
40.68110733176,61.43056424404,465674205512534784,0.8832,0.029,2.627,-1.803,1.911,31,1.44,,1.024,15.540681,16.161154,14.772822,1.388331,,42.98204453278,40.68112408578,61.43055574891,0.916424,2
40.63654254599,61.43477438319,465674377311102464,0.9085,0.0375,2.573,-1.628,1.992,31,1.419,,0.998,16.048529,16.734903,15.235831,1.499072,,42.99467074053,40.63655767998,61.43476552809,0.938628,2
40.71484047157,61.43598164575,465674514750208384,0.9222,0.0382,2.536,-1.556,2.002,31,1.43,,1.16,15.838985,16.484438,15.042626,1.441812,,42.9803307289,40.71485493546,61.43597274806,0.95549,2
40.68247119798,61.4428410915,465674579168077824,0.8586,0.1277,2.611,-1.843,1.849,31,1.34,,0.944,18.222073,19.203638,17.259268,1.94437,,42.99296002526,40.68248833271,61.44283287428,0.884028,2
40.68534233231,61.45903652938,465674583469654656,0.8988,0.0148,2.562,-1.687,1.928,31,1.528,,1.001,13.818861,14.20168,13.259839,0.941841,,43.00714787137,40.68535802133,61.45902795865,0.932162,2
40.70113525308,61.50438670233,465675025844764928,0.9241,0.0812,2.768,-1.809,2.094,31,1.385,,1.017,17.421177,18.24676,16.542585,1.704174,,43.04534793291,40.70115210824,61.50437739498,0.955535,2
40.69552694666,61.49924400671,465675025845187072,0.9443,0.0743,2.324,-1.469,1.801,31,1.385,,1.002,17.362745,18.183931,16.474817,1.709114,,43.04176769144,40.69554062576,61.49923600349,0.97568,2
40.49678693427,61.47112977412,465675403798349184,1.005,0.1331,2.8,-1.795,2.149,31,1.347,,0.97,18.243969,19.219248,17.283356,1.935892,,43.05538037531,40.49680363865,61.47112022506,1.0298539999999998,2
40.57114035424,61.48842368347,465675506877596416,0.8378,0.0437,2.979,-1.828,2.352,31,1.412,,1.022,16.407768,17.11608,15.584479,1.5316,,43.05643606398,40.57115737588,61.48841322893,0.867221,2
40.63594160409,61.4855750243,465675614261642624,0.8147,0.0854,2.574,-1.77,1.869,31,1.369,,0.982,17.571983,18.436813,16.66584,1.770973,,43.04105828614,40.63595808154,61.48556671571,0.846266,2
40.61212896293,61.48932127654,465675682981118848,0.9551,0.0734,2.903,-1.862,2.228,31,1.37,,1.01,17.257744,18.139822,16.340885,1.798937,,43.04916580418,40.61214629611,61.48931137525,0.987187,2
40.63037824492,61.52007170667,465675820420046720,0.9223,0.0117,2.542,-1.553,2.013,31,1.608,,0.854,10.535041,10.755154,10.150847,0.604307,,43.07356989595,40.63039271654,61.52006275946,0.943373,2
40.58575869005,61.53684784031,465675987914034304,0.9185,0.0919,2.902,-1.928,2.169,31,1.375,,0.99,17.701803,18.56542,16.794214,1.771206,,43.09764007979,40.5857766728,61.53683820158,0.948312,2
40.58363589586,61.52418569197,465675992218741120,0.9147,0.032,2.623,-1.904,1.805,31,1.425,,1.026,15.745652,16.421974,14.945601,1.476373,,43.0865307599,40.58365364021,61.52417766896,0.948105,2
40.62074003337,61.56423914442,465676129657653120,1.0212,0.1643,2.645,-1.792,1.946,31,1.282,,1.019,18.634792,20.048927,17.530941,2.517986,,43.1156845417,40.62075675659,61.56423049554,1.043295,2
40.76560975513,61.5145807254,465676267096827904,0.8908,0.012,2.752,-1.832,2.053,31,1.572,,0.907,13.294495,13.58226,12.839544,0.742716,,43.04195024595,40.76562682871,61.51457160078,0.924333,2
40.77403579587,61.50720185323,465676267096864000,0.8768,0.0232,2.874,-1.856,2.194,31,1.473,,1.044,15.088004,15.611787,14.391212,1.220574,,43.03357073492,40.77405308902,61.50719210193,0.909796,2
40.70925247144,61.51910455452,465676507614996864,0.8769,0.0121,2.752,-1.963,1.929,31,1.566,,0.98,13.388598,13.688799,12.920127,0.768672,,43.0571565476,40.70927076708,61.51909597925,0.910376,2
40.70190161848,61.51889375717,465676507614996992,0.8779,0.0173,2.742,-1.859,2.015,31,1.513,,1.061,14.188893,14.607765,13.594735,1.01303,,43.05841119748,40.70191894702,61.51888480001,0.911087,2
40.73338152544,61.53174594639,465676541974732032,0.8556,0.0331,2.664,-1.869,1.899,31,1.446,,0.963,15.804306,16.410002,15.052308,1.357694,,43.06392490474,40.73339894914,61.53173750658,0.888575,2
40.77947174508,61.53442445902,465676576334468352,0.9182,0.0615,2.506,-1.933,1.594,31,1.416,,1.06,16.935408,17.629023,16.09399,1.535032,,43.05730503338,40.77948977318,61.53441737558,0.947983,2
40.76842530464,61.52784179441,465676576334470144,0.8881,0.014,2.835,-1.841,2.155,31,1.539,,0.974,13.836865,14.197093,13.303603,0.89349,,43.05347856892,40.76844246988,61.52783221525,0.921366,2
40.78196847329,61.54316785245,465676610694205184,0.856,0.034,2.833,-1.824,2.168,31,1.451,,1.02,15.935303,16.525883,15.193732,1.332151,,43.06478035572,40.78198548344,61.54315821826,0.888049,2
40.76310071601,61.55936602053,465676675112242048,0.8912,0.1108,2.868,-1.936,2.115,31,1.348,,1.029,18.037588,19.074316,17.02194,2.052376,,43.08324359975,40.76311878643,61.55935661872,0.918509,2
40.8748950883,61.5829583775,465676954291578624,0.8978,0.0245,2.716,-1.942,1.899,31,1.484,,0.999,15.231483,15.724079,14.567675,1.156405,,43.082802896,40.87491322233,61.58294993816,0.930583,2
40.70303737048,61.52599926444,465677259227761920,0.8547,0.076,2.637,-1.765,1.959,31,1.388,,0.968,17.413136,18.233137,16.534904,1.698233,,43.06465972076,40.70305382164,61.52599055851,0.885985,2
40.69197257812,61.53204518363,465677263529039872,0.8601,0.0224,2.55,-1.679,1.919,31,1.475,,0.924,15.007165,15.530453,14.316105,1.214348,,43.07234393357,40.69198823172,61.5320366539,0.893107,2
40.71338579534,61.54329099651,465677293585136000,0.8635,0.0128,2.633,-1.846,1.878,31,1.571,,0.923,13.453458,13.744418,12.99708,0.747338,,43.07837368485,40.71340301308,61.54328265047,0.896889,2
40.70340327467,61.54973627139,465677297888760832,0.966,0.0359,2.731,-1.732,2.112,31,1.419,,1.054,16.02164,16.721653,15.20758,1.514073,,43.0862075897,40.70341942946,61.54972688309,0.996721,2
40.66840680586,61.54658605567,465677327944874240,0.8849,0.0159,2.726,-1.791,2.055,31,1.62,,1.175,11.828384,12.026256,11.481312,0.544944,,43.0902249683,40.66842351467,61.54657692291,0.937975,2
40.67939310147,61.54783537979,465677327947663872,0.8991,0.2119,2.87,-1.852,2.192,95,,1.3314,1.088,18.876287,20.054995,17.848616,2.206379,,43.08920039561,40.67941037979,61.54782563672,0.922089,2
40.68220747473,61.55187180122,465677362306999936,0.8262,0.1787,2.764,-1.758,2.133,31,1.338,,1.05,18.704557,19.668776,17.702719,1.966057,,43.09232253105,40.68222387515,61.55186232188,0.8456370000000001,2
40.73819094269,61.55529658412,465677400968186880,0.9089,0.0327,2.689,-1.735,2.054,31,1.458,,0.963,15.80582,16.377647,15.080001,1.297646,,43.08443168476,40.73820713546,61.55528745627,0.941684,2
40.70742171676,61.57261101736,465677469687430016,0.9029,0.0394,2.791,-1.745,2.179,31,1.447,,1.067,16.120298,16.729742,15.372214,1.357528,,43.10625052213,40.70743800579,61.57260133462,0.931285,2
40.71599847,61.56228531704,465677469687441152,0.8834,0.015,2.804,-1.737,2.201,31,1.596,,1.228,12.68853,12.929496,12.293478,0.636018,,43.09516002956,40.71601467735,61.56227553521,0.907296,2
40.66808228141,61.55239117658,465677534102301312,0.8817,0.0273,2.852,-1.738,2.262,31,1.467,,1.04,15.462988,16.006712,14.758313,1.248399,,43.09557531568,40.66809849423,61.55238112287,0.91454,2
40.62688661782,61.56251509715,465677607126403840,0.8933,0.0349,2.859,-1.912,2.126,31,1.451,,1.032,15.932628,16.526894,15.183023,1.34387,,43.11290432802,40.62690446642,61.56250564907,0.925395,2
40.69136481434,61.56893359801,465677675845867648,0.8656,0.0928,2.638,-1.722,1.998,31,1.391,,1.157,17.519747,18.273203,16.594242,1.678961,,43.1060590257,40.69138088892,61.56892471703,0.8966240000000001,2
40.66312196013,61.58751698452,465677744565327744,0.9952,0.0362,2.861,-1.795,2.228,31,1.428,,1.04,15.984213,16.634426,15.188224,1.446202,,43.12853658378,40.66313872879,61.58750708364,1.026545,2
40.75414351379,61.58304854775,465677813285041408,0.8816,0.0274,2.779,-1.696,2.201,31,1.477,,1.088,15.355595,15.870112,14.666848,1.203264,,43.1065756098,40.75415935072,61.58303876339,0.91438,2
40.76960400479,61.59265833557,465677847644777600,0.8966,0.0128,2.707,-1.859,1.967,31,1.641,,0.874,10.723887,10.88822,10.417494,0.470726,,43.11229297339,40.76962137487,61.59264959276,0.915675,2
40.73253701854,61.58711913594,465677882004273664,0.908,0.0133,2.921,-1.871,2.243,31,1.61,,0.948,12.831567,13.047798,12.47445,0.573348,,43.11452755131,40.73255449435,61.58710916692,0.933181,2
40.79552589614,61.59933056393,465677950723990656,0.8751,0.0188,2.625,-1.849,1.863,31,1.65,,1.119,11.079696,11.225976,10.800414,0.425562,,43.11328331671,40.7955431776,61.59932228601,0.916877,2
40.80748226797,61.62135371712,465677985083726080,0.8559,0.0795,2.685,-1.58,2.171,31,1.36,,1.009,17.379776,18.30039,16.429623,1.870768,,43.13099993516,40.80749704201,61.62134406937,0.888732,2
40.72783804405,61.60208451904,465678088162689280,0.9679,0.0349,2.618,-1.435,2.19,31,1.469,,1.182,15.355937,15.895382,14.652089,1.243293,,43.12908029567,40.72785145067,61.6020747864,1.000762,2
40.76984360891,61.62863213875,465678255657333376,0.8613,0.0142,2.954,-2.147,2.029,31,1.503,,1.062,13.686877,14.131483,13.064002,1.067481,,43.14501205881,40.76986369328,61.62862312224,0.894856,2
40.77108178473,61.63614883369,465678259961632384,0.9037,0.0179,2.728,-1.737,2.104,31,1.503,,1.051,14.280374,14.728704,13.656887,1.071817,-32.33,43.15161516477,40.77109803432,61.6361394825,0.936871,2
40.72900485341,61.64115657816,465678294321083904,0.8921,0.0154,2.42,-1.419,1.961,31,1.531,,0.99,13.922999,14.301574,13.366527,0.935047,,43.16443256171,40.72901813139,61.64114786385,0.925315,2
40.4939762207,61.49954401866,465678397400455808,0.8473,0.0263,2.618,-1.652,2.031,31,1.458,,1.016,15.334758,15.897508,14.612381,1.285127,,43.08179990421,40.49399160406,61.49953499217,0.880321,2
40.4709516521,61.50488758974,465678461815126784,0.9553,0.1035,2.473,-1.613,1.875,31,1.351,,0.971,17.956642,18.896854,17.014462,1.882393,,43.09121437821,40.47096668244,61.5048792583,0.983425,2
40.47967741584,61.50953224154,465678466120088192,0.8632,0.0314,2.586,-1.761,1.894,31,1.425,,1.024,15.693132,16.361105,14.893825,1.46728,,43.09371675254,40.47969382745,61.50952382498,0.896623,2
40.4992274181,61.5088934576,465678569199138176,0.9599,0.0981,2.596,-1.83,1.842,31,1.374,,0.939,17.711449,18.577156,16.816359,1.760798,,43.08927209122,40.49924446634,61.50888527261,0.989655,2
