RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
41.09034603562,59.76416559975,-1.709,1.128,19.790482,2.486855,0.9709,1
41.32782249549,59.88957934161,-3.144,1.138,19.760437,1.911133,0.9749,1
40.26977650153,59.71212316056,-3.322,0.821,19.766462,2.206757,1.0687,1
40.13206523486,59.6693196438,-3.398,1.104,19.049986,2.179188,0.8918,1
39.64763296571,59.68439071138,-2.455,0.226,19.534328,2.221422,0.8802,1
39.76339254293,59.73727522388,-3.296,0.773,14.241471,1.400116,1.0608,1
39.965756302,59.89437875227,-3.093,0.268,20.881147,1.647907,0.8628,1
39.99477761598,59.9234270112,-2.487,0.338,20.309158,2.035408,1.0592,1
40.00043892867,60.03774740872,-2.302,0.252,19.857098,2.159866,0.8939,1
40.52089272913,59.76616503608,-2.985,0.666,18.660643,2.280245,0.921,1
40.60066231974,59.94975790303,-2.756,0.132,19.863998,1.886276,0.8345,1
40.48057165951,59.98455136488,-3.342,1.626,17.955208,1.948414,0.8817,1
40.80226608701,59.90906869633,-3.403,0.38,15.126645,1.385438,0.9589,1
40.84624022876,59.97968071255,-3.546,2.017,17.004776,1.841042,1.0292,1
40.68211728707,60.01660553409,-3.686,1.765,16.839808,1.820672,0.8676,1
40.29398661822,60.0671751494,-2.413,1.149,18.54225,1.971918,1.019,1
40.12953806434,59.99888836947,-2.063,1.362,19.968021,2.03628,1.0031,1
40.66489131115,60.15668262068,-2.912,0.507,19.504723,2.119165,0.8318,1
40.49641459323,60.32183359275,-2.543,1.415,20.516092,1.776466,0.9825,1
40.6099411242,60.34463408301,-2.652,0.477,19.514124,2.099703,0.9996,1
40.47755418238,60.39160879485,-2.028,0.101,19.124184,2.059073,0.9411,1
42.40777584583,59.83589702132,-2.426,0.281,19.470999,2.05357,0.8447,1
42.41768391279,59.85455516557,-3.089,0.132,20.021288,1.809622,1.0465,1
42.2887168699,59.93825048171,-3.496,2.184,18.620556,2.23078,1.0079,1
42.65457545279,59.87158852686,-3.468,0.53,19.67936,2.167965,0.8326,1
42.73716026245,59.95260637847,-3.462,0.868,19.856197,1.84215,0.9963,1
42.87507834895,59.99988674752,-3.086,0.308,20.903332,1.606594,0.9642,1
43.01301975757,60.0333687043,-1.549,1.949,19.477407,1.89937,1.0699,1
42.66721088779,60.00639403857,-2.304,0.654,19.248951,2.30732,0.878,1
42.66845544872,60.02858733204,-3.417,1.589,17.994467,1.996849,0.8613,1
42.59299848212,60.06629315313,-2.816,1.532,20.46263,1.739052,1.007,1
42.64430822737,60.13758407139,-2.63,1.456,20.366909,2.049627,0.9301,1
42.25692384199,60.04064889835,-3.466,0.284,18.965008,2.158192,0.8689,1
42.34198195159,60.11660337938,-2.717,1.227,18.562607,2.276583,0.971,1
42.79773730618,60.19460048273,-2.566,0.636,19.744478,2.022129,0.9066,1
42.99356997739,60.25934489553,-2.939,1.47,19.756317,2.29875,1.0345,1
42.66071143383,60.29189143339,-2.664,0.58,18.580976,2.071835,1.0178,1
43.9315574221,60.46815034592,-1.94,1.291,20.718853,2.015213,0.8613,1
44.00505236131,60.44697732151,-2.327,1.448,19.01044,1.765951,0.8927,1
43.43653148545,60.1508265198,-2.938,2.198,16.549646,1.583932,1.0662,1
43.43968067847,60.18830473845,-2.495,0.181,20.603708,1.471186,0.9104,1
43.20740554062,60.23926780536,-3.512,0.852,18.038322,1.779346,0.9703,1
43.24664485056,60.35814701225,-3.716,0.657,15.230067,1.287094,0.8689,1
43.49548959708,60.51487579133,-1.735,1.234,19.168928,2.606771,1.01,1
43.56115359366,60.58539319917,-2.435,0.734,19.596432,1.66078,1.0303,1
43.15510251248,60.42549238939,-2.619,0.719,20.407124,1.377468,0.8666,1
42.86294740541,60.45432352889,-3.027,0.105,20.13453,2.529221,0.852,1
42.88485420121,60.48195229716,-2.685,1.957,19.523191,2.66416,0.9807,1
42.86762126498,60.50849957724,-2.55,0.458,20.327839,2.179369,0.8841,1
43.39921669716,60.58085117356,-3.648,1.498,20.058975,1.959688,1.042,1
43.39648986252,60.62988331454,-3.403,0.092,20.062263,2.009115,0.9244,1
43.46632684236,60.69360254084,-3.354,0.157,20.48409,1.511158,0.995,1
43.23807554112,60.69052693935,-2.297,0.488,20.11242,2.655872,0.9276,1
43.93121262939,60.65823409755,-3.663,1.369,18.019764,1.66498,0.8244,1
43.77722128824,60.69687655717,-3.184,1.274,19.247633,1.716505,0.9315,1
44.05900150864,60.71132316987,-3.039,0.3,20.81015,1.635233,0.9436,1
44.26261815228,60.84763260229,-1.479,1.633,20.710375,1.691841,0.9386,1
44.28458210596,60.90294305366,-2.533,0.646,19.578823,2.649956,0.8939,1
44.28982325905,60.89540151372,-3.527,0.198,20.281654,2.105337,0.8572,1
44.1483707194,60.87697450427,-3.564,0.204,20.156546,1.864937,0.8695,1
43.57564273581,60.70527803409,-1.929,1.865,20.536818,1.758903,0.9588,1
43.72384670934,60.80485609278,-3.307,0.795,17.15676,1.635428,1.0392,1
43.67181780398,60.82501001604,-2.893,0.191,19.538067,1.945059,0.8307,1
43.63420891783,60.89141124544,-2.035,1.837,16.909199,1.648603,1.0473,1
44.00641344384,61.07541018862,-2.729,2.376,20.044235,2.223471,0.9863,1
43.66500896902,61.02140236423,-2.544,0.434,17.408283,1.707972,0.9577,1
43.89876067156,61.06093597798,-3.481,0.526,20.114857,2.434477,0.9749,1
43.77656863558,61.13895379208,-1.609,1.601,20.385595,1.896793,0.9082,1
41.5374722061,59.88410079009,-3.076,0.635,19.163235,1.950617,0.9702,1
41.68876727238,59.90475842764,-2.549,1.95,20.242641,1.870487,1.0111,1
41.64105997968,59.91343996486,-3.129,1.137,19.984373,2.103125,0.9297,1
42.05827753003,59.95883623436,-3.354,0.375,17.641064,1.83843,0.8186,1
41.37479983592,60.03120712044,-3.636,0.304,18.960003,2.348904,0.859,1
41.52599553849,60.04542111212,-2.74,1.203,19.69808,2.05195,0.9421,1
41.28298276389,60.17501518733,-3.5,1.923,19.410223,2.510168,1.0383,1
41.74008362329,60.18126044354,-2.391,1.899,19.383772,2.007078,1.0623,1
41.49651527002,60.19671588608,-3.061,0.18,19.86318,1.81221,0.8387,1
41.55524098714,60.23218099002,-3.579,1.321,17.400188,1.676893,0.9789,1
41.41324629178,60.27479670977,-2.24,1.731,20.12873,1.841955,1.0533,1
41.47779619808,60.26502749258,-2.013,1.541,20.482944,1.770115,0.9693,1
41.73106396887,60.34364505617,-2.024,1.638,19.212019,2.022139,1.0141,1
41.5183742058,60.32669788411,-3.72,1.148,19.495583,2.393305,0.9399,1
41.57715227522,60.3881783972,-2.768,1.132,19.65453,2.492054,1.0299,1
42.26017906345,60.3384408711,-2.781,1.345,19.73726,2.106926,1.0285,1
42.40809345917,60.34436152519,-3.163,0.941,19.673834,2.251207,0.8877,1
42.45845440912,60.43892927236,-1.277,0.187,19.717522,3.036896,1.0271,1
42.45393581817,60.51287734906,-3.148,1.036,19.867813,2.139174,0.9745,1
42.58474505101,60.5221585953,-2.446,1.779,18.65574,2.200691,0.9977,1
42.43143794885,60.52513416266,-2.019,1.62,18.81992,2.664625,1.0694,1
41.9124376746,60.27597073393,-2.802,0.227,15.700878,1.467125,1.0092,1
41.85355524601,60.49913620425,-3.462,0.385,18.974407,1.972235,0.8619,1
