RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
41.62396220119,59.70338774235,-0.567,2.437,19.7574,2.339542,0.8678,1
41.5261368697,59.663297401,-3.042,1.622,19.291763,2.25153,0.8485,1
41.2016479041,59.65688639523,-2.224,3.729,16.88032,1.849627,1.0068,1
41.23235841183,59.70517992536,-3.707,3.279,19.948261,2.25106,1.0499,1
41.46269488869,59.7104351568,-1.366,3.106,20.509865,2.007286,0.9441,1
41.49330056971,59.79746689349,-2.768,1.487,19.456285,2.360474,0.8856,1
41.37402810058,59.78046266765,-0.82,3.253,16.351807,1.742498,1.0057,1
40.98098366759,59.68804040831,-1.835,2.091,19.12514,2.180891,0.8867,1
41.02484888884,59.70160210302,-1.885,1.709,20.555613,1.755566,0.9095,1
41.02426964795,59.74453166354,-2.212,2.78,19.822613,1.897944,0.8885,1
40.81977776827,59.6458805297,-0.077,2.399,19.583158,2.109636,0.8966,1
40.71206488624,59.68590347355,-0.026,3.435,19.723509,3.022436,0.9805,1
40.75710938455,59.68584019924,-1.754,1.538,18.646336,2.484278,0.8319,1
40.93301715758,59.81943225941,-0.496,2.669,20.816998,1.652021,0.8857,1
41.09034603562,59.76416559975,-1.709,1.128,19.790482,2.486855,0.9709,1
41.13301436943,59.7660346701,-3.188,2.751,17.974598,2.028555,0.9461,1
41.24109142625,59.84203893486,-1.656,2.684,18.11811,2.283941,0.9056,1
41.27276265846,59.92554104759,-0.092,2.704,20.500456,1.756449,0.9464,1
41.06904032265,59.84428731242,-1.413,2.283,20.42277,1.682152,0.8544,1
40.96122982133,59.93243774401,-2.45,1.521,20.340143,1.978962,0.8679,1
41.24016067352,59.96985879993,-2.766,1.727,16.504553,1.580588,0.8211,1
41.16908157187,59.94498607278,-2.705,3.713,16.340057,1.749779,0.9812,1
41.15907948259,59.97527572602,-2.56,2.599,19.658703,2.512402,0.902,1
40.45322170651,59.64787283493,0.067,3.762,16.06404,1.627046,0.9885,1
40.20661507338,59.64328076982,-1.914,2.196,15.672476,1.627314,0.876,1
40.3149916486,59.7381687395,-2.026,1.668,19.281967,2.562971,0.9465,1
40.40451737182,59.74683094232,-1.57,1.878,19.323427,2.361918,0.8943,1
39.90568039712,59.76497896965,-1.849,4.038,18.102774,2.242233,0.975,1
39.77732196153,59.75345696121,-0.829,2.846,19.685692,2.376509,0.9824,1
39.76433618251,59.79473923692,-1.775,1.74,20.299547,2.356499,0.9872,1
39.98059995239,59.75197259765,0.023,2.396,12.292498,1.817342,0.9316,1
39.99754652938,59.90159260506,-3.463,2.082,19.472523,2.596001,0.9491,1
40.12044265125,59.97413359589,-2.178,1.945,20.147661,1.905966,0.9963,1
40.68096222944,59.75407011484,-0.267,2.248,20.208359,1.92741,0.9013,1
40.62581643473,59.87536801666,-1.324,2.183,20.916832,1.393105,0.8362,1
