RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,aux,pert_class,BPmag-RPmag,min,max,std,avg,mode,median,Q1,Q3,excl
41.01070718515,61.44147063741,465628335259817216,0.8513,0.0145,4.974,-3.13,3.866,31,1.503,,1.022,13.901542,14.348137,13.279735,1.068402,,42.92719392486,41.01073628108,61.4414534546,0.8847889999999999,0.3935875180048849,1,1.068401999999999,0.8564912676811218,0.8564912676811218,0.0,0.8564912676811218,0.8399999737739563,0.8564912676811218,0.8564912676811218,0.8564912676811218,0.0
40.98131264049,61.47707991583,465628644497453568,0.9083,0.0359,2.78,-1.742,2.167,31,1.45,,0.998,15.983946,16.574532,15.239351,1.33518,,42.96543047387,40.98132885661,61.47707028668,0.939289,0.33466485555878417,1,1.3351810000000022,4.203895392974451e-45,0.8940437436103821,0.34285733103752136,0.5178248882293701,0.8799999952316284,0.5676552653312683,0.18105770647525787,0.8940437436103821,0.6021947860717773
41.00377909793,61.49413891297,465628777637342976,0.9137,0.3243,2.576,-1.856,1.787,31,1.28,,0.987,19.55206,20.830519,18.454979,2.37554,,42.97658635497,41.00379637937,61.49413096966,0.937445,0.32946384173100607,1,2.3755399999999973,0.8971372246742249,0.8971372246742249,1.1102230246251565e-16,0.8971372246742249,0.8799999952316284,0.8971372246742249,0.8971372246742249,0.8971372246742249,0.0
40.87954337411,61.45373419168,465628919375371776,0.9356,0.0838,2.694,-1.82,1.985,31,1.399,,1.195,17.146904,17.896376,16.282263,1.614113,,42.96410900454,40.87956030322,61.4537253674,0.966169,0.3146846260585951,1,1.6141129999999997,0.0015234436141327024,0.9057188034057617,0.1927570402622223,0.8035966753959656,0.8999999761581421,0.9057188034057617,0.778632640838623,0.9057188034057617,0.1722298413515091
40.81414360351,61.45144648417,465629159893544960,0.8999,0.0804,2.779,-1.812,2.106,31,1.388,,1.017,17.41755,18.210995,16.546736,1.664259,,42.9748760539,40.81416045701,61.45143712328,0.931191,0.2951028193341448,1,1.6642590000000013,1.0723257219069637e-05,0.9165985584259033,0.13944384455680847,0.8712224364280701,0.8999999761581421,0.9165985584259033,0.9165985584259033,0.9165985584259033,0.0742264911532402
40.79290729971,61.47790050964,465629228613014016,0.8499,0.0368,2.809,-1.768,2.183,31,1.447,,1.054,16.022806,16.6247,15.274234,1.350467,,43.00316078075,40.79292375151,61.47789080672,0.880042,0.24788549118813402,1,1.3504660000000008,9.865335826644692e-17,0.9404025673866272,0.3403026759624481,0.6356018781661987,0.9399999976158142,0.7751880288124084,0.3384130299091339,0.9404025673866272,0.41167503595352173
40.81634042211,61.48283081481,465629262972748928,0.8883,0.1892,2.756,-1.783,2.101,31,1.315,,1.014,18.898779,20.079119,17.85234,2.226778,,43.00304740635,40.81635702417,61.48282147813,0.905517,0.24799507199248677,1,2.226778999999997,5.387836949921621e-07,0.9403514862060547,0.14553670585155487,0.9109628200531006,0.9399999976158142,0.9403514862060547,0.9403514862060547,0.9403514862060547,0.039780519902706146
40.835987633,61.48088134352,465629293032956416,0.8222,0.143,2.636,-1.829,1.899,31,1.34,,1.044,18.449602,19.470081,17.449253,2.020828,,42.99741011449,40.83600465791,61.48087290372,0.844782,0.25816769220932656,1,2.0208280000000016,0.9355220794677734,0.9355220794677734,1.1102230246251565e-16,0.9355220794677734,0.9200000166893005,0.9355220794677734,0.9355220794677734,0.9355220794677734,0.0
40.83348914497,61.48263281943,465629293032958976,0.9191,0.0986,2.94,-1.744,2.367,31,1.368,,1.051,17.880875,18.764307,16.955729,1.808579,,42.99949729342,40.83350537955,61.4826222973,0.947256,0.25464975867502837,1,1.8085779999999971,0.0,0.9372113347053528,0.22380976378917694,0.8695288300514221,0.9200000166893005,0.9372113347053528,0.9372113347053528,0.9372113347053528,0.08626733720302582
40.83740939186,61.5050193289,465629400411695488,0.8659,0.0119,2.876,-1.842,2.209,31,1.598,,0.961,13.029446,13.267965,12.639159,0.628806,,43.01912989617,40.83742655442,61.50500951149,0.896393,0.22455138606798686,1,0.6288060000000009,4.203895392974451e-45,0.9508268237113953,0.33211636543273926,0.787571370601654,0.9399999976158142,0.9508268237113953,0.9508268237113953,0.9508268237113953,0.2027129977941513
40.90270589492,61.49522301168,465629499191404288,0.8578,0.2069,2.781,-1.828,2.095,31,1.319,,1.004,18.979755,20.17626,17.957,2.219259,,42.99738465096,40.90272291984,61.49521369845,0.873856,0.2694868585671511,1,2.2192599999999985,1.002206241626255e-25,0.9299511909484863,0.19220717251300812,0.8800850510597229,0.9200000166893005,0.9299511909484863,0.9299511909484863,0.9299511909484863,0.06660570204257965
40.94756238117,61.514760359,465629572210383104,0.8746,0.0161,2.735,-1.8,2.059,31,1.518,,1.027,14.222963,14.632948,13.637302,0.995645,,43.00640134589,40.94757915732,61.51475120939,0.907745,0.2730817457432376,1,0.9956460000000007,7.429251658308544e-12,0.9281391501426697,0.3324715197086334,0.6322833895683289,0.9200000166893005,0.7514586448669434,0.3339999318122864,0.9281391501426697,0.4602956771850586
40.95977903778,61.53165662764,465629675289596544,0.8711,0.0388,2.736,-1.917,1.952,31,1.42,,1.063,16.1564,16.83669,15.346031,1.49066,,43.01941248652,40.95979690825,61.53164795009,0.900073,0.2647516432990108,1,1.4906590000000008,4.203895392974451e-45,0.932306706905365,0.30597031116485596,0.260786235332489,0.0,0.11579994857311249,0.00853876955807209,0.4584774971008301,0.8049077987670898
40.94809439024,61.52240068163,465629675289597184,0.911,0.0956,2.66,-1.735,2.016,31,1.369,,0.959,17.799545,18.675413,16.90039,1.775022,,43.01326274187,40.94811056579,61.52239171941,0.94002,0.26572289013491135,1,1.7750229999999974,0.05449691787362099,0.9318264722824097,0.06810471415519714,0.9185764789581299,0.9200000166893005,0.9318264722824097,0.9318264722824097,0.9318264722824097,0.016918152570724487
40.47485109736,61.28913620269,465665959175274880,0.8482,0.023,2.572,-1.828,1.809,31,1.454,,1.012,14.927585,15.503132,14.184635,1.318497,,42.89401880476,40.47486801167,61.28912816201,0.8815339999999999,0.5680669349657586,1,1.3184970000000007,0.0,0.7241910696029663,0.3355485498905182,0.3303550183773041,0.7200000286102295,0.14665991067886353,0.0012181089259684086,0.7241910696029663,0.6015851497650146
40.31113823806,61.33385987448,465667161766109952,0.9868,0.0169,1.392,-1.269,0.573,31,1.47,,0.906,14.259977,14.789103,13.560778,1.228325,,42.9672525659,40.31114999076,61.33385732876,1.020295,0.5530911825462582,1,1.228325,0.0,0.7364529967308044,0.3351690173149109,0.5207141637802124,0.7200000286102295,0.7364529967308044,2.802596928649634e-45,0.7364529967308044,0.29294314980506897
40.56697267112,61.36892285883,465668016457919872,1.0062,0.0894,2.812,-1.915,2.059,31,1.367,,0.948,17.59454,18.462423,16.643782,1.818642,,42.94843563232,40.56699043463,61.36891370964,1.037628,0.4209932177201146,1,1.8186409999999995,9.026609317023052e-26,0.8375827074050903,0.22495025396347046,0.7485581040382385,0.8199999928474426,0.8375827074050903,0.8375827074050903,0.8375827074050903,0.16872428357601166
40.58732908647,61.38611502748,465668123838754304,0.8356,0.0225,2.779,-1.787,2.128,31,1.453,,0.955,14.958172,15.541428,14.219196,1.322231,,42.96006931772,40.58734566868,61.38610557068,0.868909,0.3897210475659506,1,1.3222319999999996,0.0,0.859089195728302,0.24981790781021118,0.2305556833744049,0.0,0.1396181434392929,0.014406927861273289,0.3966534733772278,0.944977879524231
40.40823299605,61.37006717859,465668776664158080,0.8875,0.6146,4.507,-2.65,3.645,95,,1.3948,1.0,19.828712,,,,,42.98092272554,40.40825757349,61.37005097731,0.912407,0.46229101368088554,1,0.0,0.8075801134109497,0.8075801134109497,0.0,0.8075801134109497,0.800000011920929,0.8075801134109497,0.8075801134109497,0.8075801134109497,0.0
40.40267970828,61.38274203684,465668776673793920,0.842,0.0696,2.712,-1.948,1.887,31,1.383,,1.026,17.138157,17.951698,16.250402,1.701296,,42.99356149764,40.40269778629,61.38273365002,0.873269,0.44579207335609866,1,1.7012959999999993,2.802596928649634e-45,0.8197707533836365,0.15587124228477478,0.7716233134269714,0.800000011920929,0.8197707533836365,0.8197707533836365,0.8197707533836365,0.11156836152076721
40.40907618823,61.37009417125,465668776673798912,0.9994,0.0277,2.741,-1.931,1.945,31,1.444,,1.037,15.468059,16.06792,14.692759,1.375162,,42.9807800289,40.40909410143,61.37008552573,1.03259,0.4619412720853189,1,1.3751610000000003,0.0,0.8078412413597107,0.28299757838249207,0.1792774796485901,0.0,0.02222578227519989,8.175710536306724e-05,0.2287401556968689,0.8599298596382141
40.5574442924,61.42501116143,465669188990625024,0.892,0.0208,2.613,-1.765,1.927,31,1.473,,1.071,14.705471,15.229218,14.012778,1.21644,,43.00140038902,40.55746069494,61.425002596,0.925216,0.33219296141213267,1,1.2164399999999986,4.203895392974451e-45,0.8955187201499939,0.3118804395198822,0.24383902549743652,0.0,0.07970811426639557,0.001506286789663136,0.4134734869003296,0.8634354472160339
40.50149158269,61.44644598205,465669463868520192,0.8456,0.0229,2.662,-1.758,1.999,31,1.46,,0.945,14.980259,15.539246,14.254309,1.284937,,43.03197958884,40.50150792902,61.44643709779,0.878792,0.3151177869168428,1,1.284937000000001,0.0,0.9054717421531677,0.31014513969421387,0.29621949791908264,0.0,0.18337205052375793,0.015184762887656689,0.5273541808128357,0.8515470027923584
40.25241332484,61.3729477633,465670387276416128,0.8191,0.0428,2.685,-1.786,2.004,31,1.409,,1.321,15.845112,16.554987,14.986992,1.567995,,43.01449762401,40.25242989675,61.37293885697,0.8529180000000001,0.5273965823130735,1,1.5679949999999998,0.0,0.7571853995323181,0.30038630962371826,0.29152846336364746,0.0,0.15334177017211914,0.01269800029695034,0.6048851609230042,0.7730528712272644
40.29832247027,61.41695874505,465672109568407808,0.8353,0.0746,2.794,-1.803,2.135,31,1.385,,1.028,17.169743,17.978476,16.286581,1.691895,,43.04541127965,40.29833921769,61.41694925728,0.866498,0.4479304336076174,1,1.6918949999999988,6.549292792118466e-12,0.8182055354118347,0.26065683364868164,0.6749236583709717,0.800000011920929,0.8182055354118347,0.6489517092704773,0.8182055354118347,0.28943759202957153
40.41781241183,61.44810314471,465672315726812928,0.9508,0.0771,2.736,-1.861,2.006,31,1.383,,1.006,17.238802,18.04234,16.36314,1.679199,,43.05005042476,40.41782971543,61.44809423086,0.982161,0.34742254209672596,1,1.679199999999998,1.0368768016633112e-05,0.8862976431846619,0.14041924476623535,0.8346903324127197,0.8799999952316284,0.8862976431846619,0.8862976431846619,0.8862976431846619,0.09312605112791061
40.44065582584,61.46883934429,465672517580321792,0.9823,0.1006,2.716,-1.978,1.86,31,1.364,,1.0,17.791061,18.687458,16.872498,1.81496,,43.06439936561,40.44067423248,61.4688310757,1.011668,0.3088482426953034,1,1.8149599999999992,0.015244281850755215,0.9090208411216736,0.03378388658165932,0.9066832065582275,0.8999999761581421,0.9090208411216736,0.9090208411216736,0.9090208411216736,0.003048315877094865
40.28102516786,61.49264258,465673312159204224,0.8056,0.0852,2.886,-2.043,2.038,95,,1.388,1.015,17.430922,18.03411,16.420073,1.614037,,43.11768911283,40.28104419366,61.49263352138,0.841164,0.3756165195039612,1,1.6140369999999997,6.951177047159751e-12,0.8684130907058716,0.22409719228744507,0.7826967239379883,0.8600000143051147,0.8684130907058716,0.8684130907058716,0.8684130907058716,0.13839353621006012
40.25353857991,61.50455742181,465673380878675072,0.9066,0.0446,2.782,-1.691,2.209,31,1.4,,0.981,16.464146,17.217386,15.603636,1.613751,,43.13397927093,40.25355433564,61.50454760393,0.936474,0.38401611980919287,1,1.6137500000000014,0.0,0.8628897070884705,0.32558107376098633,0.62675940990448,0.8600000143051147,0.8628897070884705,0.37078598141670227,0.8628897070884705,0.39414724707603455
40.3369029384,61.55210497904,465673930634442240,0.8925,0.023,2.694,-1.797,2.006,31,1.479,,1.026,15.003148,15.51054,14.321501,1.189039,,43.16069480075,40.33691970703,61.55209606249,0.92544,0.2899961977603471,1,1.189039000000001,1.722134136020571e-20,0.9193413257598877,0.29920825362205505,0.3249105215072632,0.0,0.24195383489131927,0.05376673489809036,0.5457756519317627,0.827008068561554
40.68110733176,61.43056424404,465674205512534784,0.8832,0.029,2.627,-1.803,1.911,31,1.44,,1.024,15.540681,16.161154,14.772822,1.388331,,42.98204453278,40.68112408578,61.43055574891,0.916424,0.3090768279743506,1,1.3883320000000001,0.0,0.9088924527168274,0.26350298523902893,0.16265392303466797,0.0,0.03098735399544239,0.00021632698189932853,0.1840648055076599,0.9099222421646118
40.63654254599,61.43477438319,465674377311102464,0.9085,0.0375,2.573,-1.628,1.992,31,1.419,,0.998,16.048529,16.734903,15.235831,1.499072,,42.99467074053,40.63655767998,61.43476552809,0.938628,0.3037487142881567,1,1.499072,0.0,0.9118650555610657,0.27649739384651184,0.12833963334560394,0.0,1.0667879905668087e-05,7.298986068327018e-12,0.05332949385046959,0.89544278383255
40.71484047157,61.43598164575,465674514750208384,0.9222,0.0382,2.536,-1.556,2.002,31,1.43,,1.16,15.838985,16.484438,15.042626,1.441812,,42.9803307289,40.71485493546,61.43597274806,0.95549,0.30153347078099724,1,1.4418120000000005,0.0,0.9130885601043701,0.09217121452093124,0.012915254570543766,0.0,7.308779449710645e-12,3.57308002469165e-29,1.068219353328459e-05,0.9902454018592834
40.68247119798,61.4428410915,465674579168077824,0.8586,0.1277,2.611,-1.843,1.849,31,1.34,,0.944,18.222073,19.203638,17.259268,1.94437,,42.99296002526,40.68248833271,61.44283287428,0.884028,0.28863091598054197,1,1.9443700000000028,0.9200679063796997,0.9200679063796997,1.1102230246251565e-16,0.9200679063796997,0.9200000166893005,0.9200679063796997,0.9200679063796997,0.9200679063796997,0.0
40.70113525308,61.50438670233,465675025844764928,0.9241,0.0812,2.768,-1.809,2.094,31,1.385,,1.017,17.421177,18.24676,16.542585,1.704174,,43.04534793291,40.70115210824,61.50437739498,0.955535,0.1870059499532153,1,1.7041749999999993,0.0002298319450346753,0.96563321352005,0.16823998093605042,0.9076549410820007,0.9599999785423279,0.96563321352005,0.96563321352005,0.96563321352005,0.05486968532204628
40.69552694666,61.49924400671,465675025845187072,0.9443,0.0743,2.324,-1.469,1.801,31,1.385,,1.002,17.362745,18.183931,16.474817,1.709114,,43.04176769144,40.69554062576,61.49923600349,0.97568,0.19514825673569575,1,1.7091139999999996,4.203895392974451e-45,0.9626331925392151,0.20961721241474152,0.9142566919326782,0.9599999785423279,0.9626331925392151,0.9626331925392151,0.9626331925392151,0.05060204118490219
40.58949882363,61.4891819868,465675305019607168,1.035,1.2467,2.956,-2.365,1.774,95,,1.3036,1.067,20.65665,20.975595,19.602388,1.373207,,43.05350340903,40.58952084256,61.48917410237,1.086536,0.22248679963567455,1,1.3732069999999972,0.0,0.9517048001289368,0.16635696589946747,0.9216784238815308,0.9399999976158142,0.9517048001289368,0.9517048001289368,0.9517048001289368,0.03155006840825081
40.49678693427,61.47112977412,465675403798349184,1.005,0.1331,2.8,-1.795,2.149,31,1.347,,0.97,18.243969,19.219248,17.283356,1.935892,,43.05538037531,40.49680363865,61.47112022506,1.0298539999999998,0.2806785222735161,1,1.935891999999999,3.6167288194687565e-29,0.9242428541183472,0.2890031337738037,0.7969907522201538,0.9200000166893005,0.9242428541183472,0.9242428541183472,0.9242428541183472,0.1711629331111908
40.63594160409,61.4855750243,465675614261642624,0.8147,0.0854,2.574,-1.77,1.869,31,1.369,,0.982,17.571983,18.436813,16.66584,1.770973,,43.04105828614,40.63595808154,61.48556671571,0.846266,0.21980573381810045,1,1.7709730000000015,0.0016026926459744573,0.9528340101242065,0.12300597876310349,0.9234517812728882,0.9399999976158142,0.9528340101242065,0.9528340101242065,0.9528340101242065,0.03871361166238785
40.68578218849,61.5127477455,465675781756649088,0.8984,0.0135,3.238,-0.936,3.1,31,1.601,,1.024,9.650688,9.881702,9.246616,0.635086,-45.48,43.05598636021,40.6857909093,61.51273396684,0.922032,0.17222817277736688,1,0.6350860000000011,0.9707731008529663,0.9707731008529663,2.220446049250313e-16,0.9707731008529663,0.9599999785423279,0.9707731008529663,0.9707731008529663,0.9707731008529663,0.0
40.63037824492,61.52007170667,465675820420046720,0.9223,0.0117,2.542,-1.553,2.013,31,1.608,,0.854,10.535041,10.755154,10.150847,0.604307,,43.07356989595,40.63039271654,61.52006275946,0.943373,0.16410495255228577,1,0.6043069999999986,4.203895392974451e-45,0.9734289646148682,0.15105940401554108,0.9493936896324158,0.9599999785423279,0.9734289646148682,0.9734289646148682,0.9734289646148682,0.02469135820865631
40.62074003337,61.56423914442,465676129657653120,1.0212,0.1643,2.645,-1.792,1.946,31,1.282,,1.019,18.634792,20.048927,17.530941,2.517986,,43.1156845417,40.62075675659,61.56423049554,1.043295,0.09712055999376383,1,2.5179860000000005,0.9906119704246521,0.9906119704246521,1.1102230246251565e-16,0.9906119704246521,0.9800000190734863,0.9906119704246521,0.9906119704246521,0.9906119704246521,0.0
40.76310071601,61.55936602053,465676675112242048,0.8912,0.1108,2.868,-1.936,2.115,31,1.348,,1.029,18.037588,19.074316,17.02194,2.052376,,43.08324359975,40.76311878643,61.55935661872,0.918509,0.11649716095367378,1,2.052375999999999,4.203895392974451e-45,0.9865201115608215,0.30069875717163086,0.866033673286438,0.9800000190734863,0.9865201115608215,0.9865201115608215,0.9865201115608215,0.12726718187332153
40.70303737048,61.52599926444,465677259227761920,0.8547,0.076,2.637,-1.765,1.959,31,1.388,,0.968,17.413136,18.233137,16.534904,1.698233,,43.06465972076,40.70305382164,61.52599055851,0.885985,0.15141721993839036,1,1.6982329999999983,0.0042291744612157345,0.977333664894104,0.1488339602947235,0.9265525341033936,0.9599999785423279,0.977333664894104,0.977333664894104,0.977333664894104,0.04191434383392334
40.69197257812,61.53204518363,465677263529039872,0.8601,0.0224,2.55,-1.679,1.919,31,1.475,,0.924,15.007165,15.530453,14.316105,1.214348,,43.07234393357,40.69198823172,61.5320366539,0.893107,0.14042801013612133,1,1.2143479999999993,0.0,0.9804731607437134,0.3012162744998932,0.15606273710727692,0.0,0.0016491824062541127,6.898928539555982e-09,0.12178260087966919,0.8587105870246887
40.68220747473,61.55187180122,465677362306999936,0.8262,0.1787,2.764,-1.758,2.133,31,1.338,,1.05,18.704557,19.668776,17.702719,1.966057,,43.09232253105,40.68222387515,61.55186232188,0.8456370000000001,0.10696010131152468,1,1.9660570000000028,7.913406041559767e-12,0.9886247515678406,0.10350120812654495,0.9740392565727234,0.9800000190734863,0.9886247515678406,0.9886247515678406,0.9886247515678406,0.012345679104328156
40.73819094269,61.55529658412,465677400968186880,0.9089,0.0327,2.689,-1.735,2.054,31,1.458,,0.963,15.80582,16.377647,15.080001,1.297646,,43.08443168476,40.73820713546,61.55528745627,0.941684,0.11220919577799855,1,1.2976460000000003,2.6819833465197007e-07,0.9874880313873291,0.3143152594566345,0.38660576939582825,0.0,0.3182092308998108,0.0990448072552681,0.6269858479499817,0.6302393078804016
40.71599847,61.56228531704,465677469687441152,0.8834,0.015,2.804,-1.737,2.201,31,1.596,,1.228,12.68853,12.929496,12.293478,0.636018,,43.09516002956,40.71601467735,61.56227553521,0.907296,0.09471535177291662,1,0.636018,0.0,0.9910691380500793,0.31611448526382446,0.8594722151756287,0.9800000190734863,0.9910691380500793,0.9910691380500793,0.9910691380500793,0.13016308844089508
40.62688661782,61.56251509715,465677607126403840,0.8933,0.0349,2.859,-1.912,2.126,31,1.451,,1.032,15.932628,16.526894,15.183023,1.34387,,43.11290432802,40.62690446642,61.56250564907,0.925395,0.09759812976922908,1,1.3438709999999983,0.0,0.9905198216438293,0.296806663274765,0.17003321647644043,0.0,0.00907192938029766,7.834217541358157e-08,0.20059560239315033,0.8477365970611572
40.69136481434,61.56893359801,465677675845867648,0.8656,0.0928,2.638,-1.722,1.998,31,1.391,,1.157,17.519747,18.273203,16.594242,1.678961,,43.1060590257,40.69138088892,61.56892471703,0.8966240000000001,0.07926657831519307,1,1.6789609999999975,0.016664963215589523,0.9937365055084229,0.11387218534946442,0.9662990570068359,0.9800000190734863,0.9937365055084229,0.9937365055084229,0.9937365055084229,0.014479500241577625
40.77321529658,61.57695761713,465677813285042304,0.8169,0.0606,3.098,-2.224,2.156,31,1.398,,1.041,16.820732,17.588974,15.957264,1.63171,,43.09728198426,40.7732360675,61.57694803432,0.847193,0.1002631644305674,1,1.63171,0.0,0.9899976849555969,0.31646448373794556,0.11437567323446274,0.0,0.0,0.0,4.203895392974451e-45,0.8844688534736633
40.76960400479,61.59265833557,465677847644777600,0.8966,0.0128,2.707,-1.859,1.967,31,1.641,,0.874,10.723887,10.88822,10.417494,0.470726,,43.11229297339,40.76962137487,61.59264959276,0.915675,0.0830700288383694,1,0.47072600000000087,1.0418402680831938e-16,0.9931231141090393,0.3288584351539612,0.8642913699150085,0.9800000190734863,0.9931231141090393,0.9931231141090393,0.9931231141090393,0.13336381316184998
40.73253701854,61.58711913594,465677882004273664,0.908,0.0133,2.921,-1.871,2.243,31,1.61,,0.948,12.831567,13.047798,12.47445,0.573348,,43.11452755131,40.73255449435,61.58710916692,0.933181,0.06522978392148242,1,0.5733480000000011,1.865272571144044e-20,0.9957541227340698,0.29285064339637756,0.8939344882965088,0.9800000190734863,0.9957541227340698,0.9957541227340698,0.9957541227340698,0.10333790630102158
40.80748226797,61.62135371712,465677985083726080,0.8559,0.0795,2.685,-1.58,2.171,31,1.36,,1.009,17.379776,18.30039,16.429623,1.870768,,43.13099993516,40.80749704201,61.62134406937,0.888732,0.10375621583743243,1,1.8707670000000007,1.1573699339351151e-05,0.9892923831939697,0.11662932485342026,0.973494291305542,0.9800000190734863,0.9892923831939697,0.9892923831939697,0.9892923831939697,0.01524157915264368
40.4939762207,61.49954401866,465678397400455808,0.8473,0.0263,2.618,-1.652,2.031,31,1.458,,1.016,15.334758,15.897508,14.612381,1.285127,,43.08179990421,40.49399160406,61.49953499217,0.880321,0.24244372836808767,1,1.285127000000001,0.0,0.942915141582489,0.2286456823348999,0.13394691050052643,0.0,0.006060915067791939,2.560925054240215e-07,0.1656959354877472,0.9518365859985352
40.4709516521,61.50488758974,465678461815126784,0.9553,0.1035,2.473,-1.613,1.875,31,1.351,,0.971,17.956642,18.896854,17.014462,1.882393,,43.09121437821,40.47096668244,61.5048792583,0.983425,0.24706484434011006,1,1.8823919999999994,7.530471905770053e-12,0.9407846331596375,0.12008395791053772,0.9210885167121887,0.9399999976158142,0.9407846331596375,0.9407846331596375,0.9407846331596375,0.02606309950351715
40.47967741584,61.50953224154,465678466120088192,0.8632,0.0314,2.586,-1.761,1.894,31,1.425,,1.024,15.693132,16.361105,14.893825,1.46728,,43.09371675254,40.47969382745,61.50952382498,0.896623,0.23667027423516243,1,1.4672799999999988,0.0,0.9455270171165466,0.24116432666778564,0.1200711727142334,0.0,0.006077703554183245,1.1061690202041063e-05,0.11744201183319092,0.9314128756523132
40.4992274181,61.5088934576,465678569199138176,0.9599,0.0981,2.596,-1.83,1.842,31,1.374,,0.939,17.711449,18.577156,16.816359,1.760798,,43.08927209122,40.49924446634,61.50888527261,0.989655,0.22753707646893315,1,1.7607970000000002,0.1179409921169281,0.9495442509651184,0.07047107070684433,0.9391916990280151,0.9399999976158142,0.9495442509651184,0.9495442509651184,0.9495442509651184,0.013565005734562874
40.50413654213,61.53725241831,465678603558853888,0.8314,0.1497,3.045,-2.007,2.289,31,1.334,,0.987,18.516605,19.604578,17.477358,2.12722,,43.11411367695,40.50415526121,61.53724224459,0.853334,0.1898184495108991,1,2.127220000000001,0.0,0.9646103382110596,0.29521018266677856,0.11655009537935257,0.0,7.721183935271991e-12,4.203895392974451e-45,0.0016225007129833102,0.8939186334609985
40.47894824556,61.54247882525,465678805412586880,0.9336,0.1863,2.411,-1.513,1.877,31,1.279,,1.022,18.836012,20.225409,17.699034,2.526375,,43.1238447413,40.47896235675,61.54247048162,0.952355,0.19923841535083878,1,2.526374999999998,0.9610816240310669,0.9610816240310669,1.1102230246251565e-16,0.9610816240310669,0.9599999785423279,0.9610816240310669,0.9610816240310669,0.9610816240310669,0.0
40.56792142784,61.54965361345,465678947146339456,0.9039,0.104,2.386,-1.436,1.906,95,,1.3267,0.97,17.888521,18.60846,16.895662,1.712797,,43.11281511903,40.56793482297,61.54964514182,0.943474,0.14040022711720357,1,1.7127979999999994,4.203895392974451e-45,0.9804807901382446,0.16292037069797516,0.9523624181747437,0.9800000190734863,0.9804807901382446,0.9804807901382446,0.9804807901382446,0.02895900048315525
40.59901539729,61.56355905136,465679080294588800,0.8527,0.1264,2.483,-1.465,2.004,31,1.366,,0.96,18.195427,19.127111,17.220913,1.906198,,43.11934493637,40.59902906782,61.5635501428,0.877397,0.10706603708608001,1,1.9061979999999998,0.988602340221405,0.988602340221405,3.3306690738754696e-16,0.988602340221405,0.9800000190734863,0.988602340221405,0.988602340221405,0.988602340221405,0.0
40.51024530611,61.55115568233,465679187664522880,1.0118,0.9072,2.583,-1.676,1.965,95,,1.4365,1.07,20.560137,21.410524,19.53254,1.877985,,43.12556129656,40.510260944,61.5511469492,1.051917,0.17079819593507758,1,1.8779839999999979,4.203895392974451e-45,0.9712494015693665,0.09978506714105606,0.9608870148658752,0.9599999785423279,0.9712494015693665,0.9712494015693665,0.9712494015693665,0.010669105686247349
40.55678359825,61.59845125363,465679359473034752,0.8624,0.0266,2.687,-1.716,2.068,31,1.472,,0.98,15.416821,15.938807,14.725573,1.213235,,43.15942755595,40.55679962968,61.59844206164,0.895185,0.09966244025767892,1,1.213234,4.203895392974451e-45,0.990116536617279,0.33346784114837646,0.40957993268966675,0.0,0.3563030958175659,0.08812806010246277,0.6802207827568054,0.5986891984939575
40.56977331116,61.59315915194,465679359473038208,0.9002,0.0344,3.469,-2.185,2.694,31,1.452,,1.037,15.897775,16.469511,15.142194,1.327317,,43.15205124537,40.56979372202,61.59314717816,0.933005,0.09312319433943918,1,1.3273170000000007,0.0,0.9913655519485474,0.27788835763931274,0.9061452746391296,0.9800000190734863,0.9913655519485474,0.9913655519485474,0.9913655519485474,0.08596250414848328
40.44652773969,61.598465002,465680081027556608,0.8731,0.0219,2.769,-1.996,1.919,31,1.648,,1.098,11.360754,11.510828,11.080082,0.430746,-44.73,43.18118917478,40.44654638734,61.59845647142,0.926596,0.18497747073035817,1,0.4307459999999992,4.203895392974451e-45,0.9663621187210083,0.23585817217826843,0.9028684496879578,0.9599999785423279,0.9663621187210083,0.9663621187210083,0.9663621187210083,0.06797744333744049
40.46232008401,61.60996344379,465680115387279872,0.8509,0.0291,2.784,-1.939,1.998,31,1.475,,0.952,15.454478,15.973568,14.763642,1.209926,,43.18853256591,40.46233821021,61.6099545655,0.88362,0.17040414743752108,1,1.2099259999999994,0.0,0.9713799953460693,0.2876030206680298,0.15269947052001953,0.0,0.006243882235139608,7.682837122047204e-08,0.13525855541229248,0.8969669342041016
40.48733167201,61.60029713668,465680149747024640,0.892,0.0396,2.593,-1.598,2.042,31,1.43,,1.063,16.046915,16.698044,15.263342,1.434702,,43.17480216383,40.48734660701,61.60028806028,0.921866,0.15257320752907497,1,1.4347019999999997,0.0,0.7247687578201294,0.05374271050095558,0.011261779814958572,0.0,7.82027827911369e-12,1.830123534341649e-20,1.1429778169258498e-05,0.9975613355636597
40.53390201151,61.61432447411,465680184106743936,0.8934,0.0244,2.732,-1.797,2.058,31,1.483,,1.036,15.184004,15.678583,14.504638,1.173945,,43.17838283708,40.53391881148,61.61431532668,0.926189,0.1134136198253325,1,1.1739449999999998,3.8631687086666705e-29,0.9872197508811951,0.305866539478302,0.33443593978881836,0.0,0.2478960007429123,0.057736534625291824,0.5634632110595703,0.6933394074440002
