RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
224.89046440652,-55.97144716429,5881278149293953792,1.392,-7.461,-3.782,95,,1.2456,1.071,20.365078,,,,,-37.10457877277,224.89052366316,-55.97143035644,1.341475,3
224.93976135449,-55.94467686158,5881278252373222656,1.2522,-8.273,-4.423,95,,1.2987,1.142,20.444332,,,,,-37.06978829506,224.93982701535,-55.9446572051,1.218993,3
226.03455466795,-56.32711572113,5881286533085117056,1.1744,-5.886,-4.038,95,,1.3892,0.998,19.695812,21.062616,18.869371,2.193245,,-37.21464726579,226.03460184612,-56.32709777255,1.173132,3
226.17950496232,-56.3277148187,5881289247461681536,1.1563,-5.538,-3.711,95,,1.4615,1.078,20.417013,21.500341,19.19334,2.307001,,-37.1873832705,226.1795493518,-56.32769832414,1.164052,3
226.43813785654,-56.27792942816,5881290484414327552,1.3648,-8.166,-3.856,95,,1.3561,1.031,20.713932,21.878958,19.65794,2.221018,,-37.09118984119,226.43820322943,-56.277912289,1.348673,3
226.30433285599,-56.24299731141,5881291412123749504,1.3176,-7.424,-4.094,95,,1.417,1.094,20.22679,21.211315,18.810337,2.400978,,-37.08395990806,226.30439223701,-56.24297911728,1.314221,3
226.15636263224,-56.30620885939,5881292271118797056,1.1894,-6.134,-3.566,95,,1.3857,1.143,20.698992,21.60621,19.517916,2.088295,,-37.17164136065,226.15641177867,-56.30619301037,1.181335,3
226.1126630033,-56.28812284489,5881292511633385344,1.3606,-8.146,-4.011,95,,1.3455,1.083,20.551556,21.589485,19.188602,2.400883,,-37.16305955389,226.11272823113,-56.28810501914,1.341111,3
226.16775936597,-56.20908423559,5881293920386829952,1.1139,-5.434,-3.549,95,,1.6574,1.001,20.748438,21.172783,19.32134,1.851442,,-37.0783119004,226.16780279381,-56.20906846052,1.1702229999999998,3
226.06181893582,-56.20220740287,5881294092185482368,1.2421,-6.126,-4.208,95,,1.4568,1.066,20.675787,21.230597,19.421507,1.80909,,-37.09222705513,226.06186787881,-56.20218870218,1.251239,3
226.32902211626,-56.14197344044,5881295088652039424,1.2831,-6.046,-3.966,95,,1.277,1.129,19.945518,20.906834,18.465557,2.441277,,-36.98437964526,226.329070348,-56.14195581296,1.250127,3
226.22714986429,-56.0776932179,5881296458714436736,1.2225,-5.715,-4.053,95,,1.3057,0.997,18.822493,20.104052,17.747402,2.356649,,-36.94356978845,226.22719538096,-56.07767520549,1.249329,3
225.84367896815,-56.34152764753,5881297287639974272,1.3356,-7.162,-3.903,95,,1.3699,1.127,20.283531,21.49871,19.296404,2.202307,,-37.26492721901,225.8437363978,-56.34151030271,1.3217949999999998,3
225.87281213026,-56.27152526561,5881299211787462144,1.1301,-6.37,-4.146,95,,1.5263,1.051,20.281816,21.1981,19.083467,2.114632,,-37.1936754075,225.87286311426,-56.27150683952,1.1501070000000002,3
225.63143612842,-56.21943802557,5881302647759907328,1.1462,-8.347,-4.306,95,,1.4699,1.061,20.324032,,,,,-37.19158115422,225.63150284823,-56.21941888683,1.154846,3
225.78344381954,-56.19339407724,5881303334954958720,1.2304,-8.984,-3.941,95,,1.2519,1.113,20.387148,21.665808,19.2245,2.441307,,-37.13770004666,225.78351558618,-56.19337656294,1.181804,3
225.97781490094,-56.07232192479,5881307458121639808,1.1464,-8.406,-4.166,95,,1.574,1.14,20.491014,20.918148,18.573463,2.344685,,-36.98656360309,225.97788183582,-56.0723034092,1.179435,3
226.16248010033,-56.03066772913,5881308557669755136,1.1856,-6.564,-3.581,95,,1.2932,1.037,19.303297,20.190245,18.027206,2.163038,,-36.91186041984,226.16253230834,-56.03065181316,1.193544,3
225.77631760591,-56.07609167176,5881311065896597888,1.2479,-6.148,-3.537,95,,1.2553,1.07,20.316893,21.237143,19.160048,2.077095,,-37.0290994752,225.77636656407,-56.07607595102,1.201566,3
225.91077366154,-56.0177726649,5881311512570365440,1.378,-9.018,-4.248,95,,1.3026,1.021,20.265638,21.331053,19.310472,2.02058,,-36.94835054833,225.91084537176,-56.01775378668,1.346912,3
225.96344997049,-55.98171755102,5881313123185593728,1.2679,-8.477,-3.856,95,,1.4122,0.949,19.982325,20.891176,18.874393,2.016783,,-36.90432971933,225.96351731675,-55.98170041533,1.262462,3
226.43809360128,-56.11737207196,5881316082426351488,1.2807,-7.558,-4.263,95,,1.2745,1.152,20.638775,21.815134,19.515717,2.299418,,-36.94039931717,226.43815385293,-56.11735312478,1.237925,3
226.60320390429,-56.02208964148,5881318040929346944,1.2114,-7.662,-4.228,95,,1.3266,1.023,20.518692,21.42226,19.341694,2.080566,,-36.81933281415,226.60326483548,-56.0220708502,1.186755,3
226.61264079395,-55.9931215746,5881318384555931136,1.2831,-6.549,-4.104,31,1.326,,1.129,17.735489,18.70656,16.605898,2.100662,,-36.79030342014,226.61269283336,-55.99310333442,1.312681,3
226.59566280016,-55.97894275458,5881318453245253248,1.1819,-5.466,-4.053,95,,1.3084,1.022,20.115484,21.328865,18.960222,2.368643,,-36.78021642269,226.59570622387,-55.97892473953,1.153083,3
226.4474710797,-55.95264462037,5881322026656280576,1.3518,-5.597,-4.035,95,,1.2792,1.105,20.304081,21.193338,19.097971,2.095367,,-36.78384548939,226.4475155098,-55.9526266849,1.313672,3
226.81875557442,-55.96998839022,5881323607208333952,1.1941,-7.13,-3.62,95,,1.2808,0.97,20.311077,21.361612,19.35775,2.003862,,-36.7292977155,226.81881220121,-55.96997229925,1.156472,3
226.70051839017,-55.96657684187,5881324156959712768,1.3202,-7.508,-4.354,95,,1.2664,1.108,19.999323,21.261189,18.982605,2.278583,,-36.74859076526,226.70057800908,-55.96655749226,1.28121,3
226.73805345003,-55.94938954652,5881324569276620160,1.3289,-5.64,-4.11,95,,1.3024,1.025,19.871716,20.963507,18.526386,2.43712,,-36.72527897048,226.73809821861,-55.94937128162,1.306046,3
226.73196593549,-55.82299822164,5881329688882175744,1.2902,-5.71,-4.1,95,,1.3692,1.047,20.431837,21.791782,19.429688,2.362095,,-36.60757222166,226.73201111268,-55.8229799976,1.277138,3
226.7216804813,-55.75424313179,5881331166350973568,1.1861,-6.253,-4.009,95,,1.4692,1.026,20.578604,21.399649,19.476755,1.922894,,-36.54486510141,226.72172986392,-55.7542253137,1.197155,3
226.20375793775,-56.04492213082,5881331750464757248,1.2531,-6.296,-4.09,95,,1.3104,1.029,20.860916,21.725702,19.871828,1.853874,,-36.91729945171,226.20380803281,-56.04490395216,1.222356,3
226.39149642105,-55.91910310473,5881334052567704064,1.1381,-8.626,-3.989,95,,1.619,1.117,20.710978,21.359838,19.490486,1.869352,,-36.76306387908,226.39156483738,-55.91908537744,1.184542,3
226.05079553127,-55.83334315377,5881338072655004288,1.2434,-6.458,-4.215,95,,1.5046,1.072,20.553827,21.337248,19.134499,2.202749,,-36.74817489038,226.05084663599,-55.83332442134,1.26198,3
226.22868800319,-55.82110315431,5881338480668679680,1.1677,-9.05,-4.464,31,1.292,,1.108,19.13629,20.284729,18.075722,2.209007,,-36.70232116121,226.22875959829,-55.82108331444,1.1861549999999998,3
226.45304193114,-55.76830369839,5881342127104043264,1.1896,-5.824,-4.121,95,,1.2629,1.012,19.611551,20.826448,18.448952,2.377497,,-36.60953859493,226.45308794489,-55.76828538333,1.176145,3
226.50930979986,-55.61354895554,5881347693413259904,1.2106,-7.054,-4.079,95,,1.3124,1.136,20.133865,,,,,-36.45324132524,226.50936531366,-55.6135308282,1.1829869999999998,3
226.48837462285,-55.59494661243,5881347899543079296,1.3263,-8.47,-3.669,95,,1.3532,1.106,20.426954,21.726067,19.351233,2.374834,,-36.43977550621,226.48844124304,-55.59493030785,1.309266,3
226.3584660406,-55.59172135906,5881348449298869760,1.3351,-6.187,-4.175,95,,1.2745,0.971,20.408041,21.15724,19.373055,1.784185,,-36.4617666174,226.3585147002,-55.59170280235,1.294956,3
226.38550671822,-55.55672808161,5881348655455104640,1.3028,-7.623,-4.433,95,,1.2794,1.002,18.283312,,,,,-36.42365736903,226.38556661934,-55.55670837752,1.340585,3
226.49818112049,-55.5353471739,5881348895975574784,1.1337,-5.913,-3.909,95,,1.4448,1.052,20.333826,21.44209,19.376167,2.065922,,-36.38184565666,226.49822756275,-55.53532980077,1.137247,3
225.64302143077,-56.09533628005,5881351713476254848,1.2369,-5.44,-4.26,95,,1.3922,1.001,20.378492,,,,,-37.07302521791,225.64306477504,-56.09531734511,1.2289,3
225.66875567067,-56.10356293203,5881352022713876352,1.2025,-5.955,-3.975,95,,1.3067,1.014,20.374052,21.545267,19.401863,2.143404,,-37.07573441191,225.66880313053,-56.10354526716,1.1720469999999998,3
225.62058005242,-56.03456401124,5881353225306389760,1.3808,-8.455,-4.422,95,,1.2801,1.07,20.43665,21.52641,19.28598,2.240429,,-37.02042877783,225.62064731587,-56.03454435928,1.341643,3
225.37948909541,-56.10482747023,5881353878140704640,1.3109,-5.677,-3.639,95,,1.3467,1.054,20.411356,21.417967,19.047167,2.3708,,-37.13328961,225.37953433809,-56.10481129572,1.291611,3
225.42988837143,-56.10856603543,5881354221738112384,1.2821,-5.423,-3.948,95,,1.329,1.101,20.551083,21.629543,19.490627,2.138916,,-37.12694629048,225.42993159672,-56.10854848804,1.257843,3
225.44390014943,-56.04232190143,5881354668415200512,1.3381,-5.648,-3.571,95,,1.3546,1.036,20.108099,,,,,-37.06215392323,225.44394508645,-56.04230602813,1.32033,3
225.503533418,-55.97713294358,5881356764358085504,1.2928,-7.359,-3.772,95,,1.4543,0.946,20.097555,21.4768,19.099636,2.377165,,-36.98942540372,225.50359187586,-55.97711618004,1.2961,3
225.48727151036,-55.9257075538,5881357623353225728,1.2527,-6.666,-3.904,95,,1.5373,1.03,20.413406,21.538237,19.238531,2.299705,,-36.944410545,225.48732439086,-55.92569020351,1.2766799999999998,3
225.71376694343,-55.92106372945,5881360028535942528,1.2599,-5.701,-4.268,95,,1.3512,1.089,20.66161,21.478771,19.261177,2.217594,,-36.89587968293,225.71381215969,-55.92104476105,1.242429,3
225.91492746267,-55.90215427207,5881360818811101696,1.3637,-5.597,-3.959,95,,1.3138,1.057,20.364347,21.301786,19.180023,2.121763,,-36.83907090517,225.91497183369,-55.90213667523,1.335572,3
225.95011988937,-55.8839920754,5881360956250136704,1.1702,-6.179,-4.446,95,,1.4166,1.045,20.637384,21.654299,19.516418,2.13788,,-36.81520749282,225.95016885362,-55.88397231728,1.169711,3
225.79426307795,-55.83842354616,5881361883986619264,1.2093,-8.353,-4.212,95,,1.2589,1.083,19.531054,20.555489,18.227512,2.327976,,-36.80270868155,225.79432919203,-55.83840482641,1.200866,3
225.63048818599,-55.9136178484,5881362674236820096,1.2263,-6.472,-3.904,95,,1.3025,0.999,20.308004,21.425104,19.17792,2.247185,,-36.90511902622,225.63053951307,-55.91360049677,1.19504,3
225.69369655493,-55.87764526996,5881363223991809920,1.365,-9.173,-4.352,95,,1.3504,1.112,20.453268,21.131268,19.405575,1.725693,,-36.85907121548,225.69376922794,-55.87762592983,1.346968,3
225.64828544278,-55.83743504305,5881364254785039872,1.2811,-5.665,-3.656,95,,1.302,1.072,20.460514,21.631874,19.275106,2.356768,,-36.83021687918,225.64833027792,-55.83741879568,1.2491089999999998,3
225.64148154931,-55.77111131232,5881366140258471808,1.1805,-7.024,-3.721,95,,1.2921,1.019,19.311333,20.465895,18.25213,2.213764,,-36.7693493143,225.64153704948,-55.77109477337,1.1879730000000002,3
225.3116485184,-55.87234041348,5881370370820380672,1.2179,-6.215,-3.672,95,,1.3969,0.975,19.975779,21.241758,19.097828,2.14393,,-36.92881413065,225.31169775564,-55.87232409358,1.209607,3
225.40650313027,-55.82132037544,5881370886215677440,1.2749,-5.429,-4.137,95,,1.31,1.077,19.596184,20.723179,18.530926,2.192253,,-36.86240015842,225.40654607947,-55.82130198676,1.267911,3
225.36834398175,-55.79280362638,5881371229814920320,1.334,-8.496,-4.349,95,,1.3829,1.042,20.541836,,,,,-36.84316467892,225.36841114602,-55.79278429728,1.324683,3
225.15984090989,-55.934662894,5881371401611492608,1.1767,-6.008,-4.534,95,,1.4647,1.152,20.19402,,,,,-37.01701805903,225.1598885841,-55.93464274075,1.1830040000000002,3
225.16395443347,-55.93174398997,5881371401612119168,1.2641,-7.269,-3.604,95,,1.2962,1.064,20.22532,21.450462,19.25695,2.193512,,-37.01347576699,225.1640121086,-55.93172797002,1.231333,3
225.19958987953,-55.8807753151,5881372020087668736,1.2772,-6.94,-4.432,95,,1.4642,1.061,19.892593,20.697678,18.643894,2.053783,,-36.95873858311,225.19964487077,-55.88075561761,1.2830279999999998,3
225.03791706828,-55.88992099679,5881372638585103872,1.1755,-8.613,-4.273,95,,1.3964,1.013,20.282673,21.075048,18.735676,2.339373,,-36.999160556,225.03798532767,-55.88990200442,1.167976,3
225.15381787152,-55.83646158355,5881373050881224320,1.2575,-8.279,-4.588,95,,1.4203,1.014,19.948347,20.860168,19.02146,1.838709,,-36.92625417812,225.15388339439,-55.83644119216,1.254444,3
225.15078002977,-55.80875404416,5881373149644915328,1.1543,-6.272,-4.596,31,1.342,,1.134,18.264917,19.24593,17.235662,2.010267,,-36.90090673666,225.15082963689,-55.80873361936,1.180118,3
225.15498730787,-55.81494074386,5881373153959436288,1.2486,-7.466,-4.403,95,,1.3011,0.994,20.110308,20.822617,18.529005,2.293611,,-36.90587092685,225.15504636761,-55.81492117618,1.21782,3
225.08379108799,-55.81650950542,5881373287083824896,1.1446,-6.865,-4.046,95,,1.3572,1.151,19.446028,20.290833,18.22973,2.061102,,-36.92138280559,225.08384539084,-55.81649152379,1.148759,3
225.12849851568,-55.81095053346,5881373325758129920,1.3382,-6.95,-4.07,95,,1.241,1.098,20.062128,20.718742,19.038649,1.680094,,-36.90735699856,225.12855348651,-55.81093244675,1.291051,3
225.11054242416,-55.80577890168,5881373394476681216,1.2685,-6.604,-3.651,95,,1.3231,0.991,20.745626,21.697014,19.99639,1.700624,,-36.90605651032,225.11059465311,-55.80576267674,1.242407,3
225.22904903534,-55.84137821469,5881373531916450176,1.3041,-5.908,-3.91,95,,1.2789,0.981,20.510242,21.291142,19.568653,1.722488,,-36.91604593562,225.2290958012,-55.84136083495,1.264061,3
225.24961591161,-55.8201572136,5881373875513999872,1.2567,-6.032,-3.76,95,,1.3684,1.089,19.450474,20.281443,18.39492,1.886522,,-36.89212327249,225.24966363484,-55.82014050045,1.261506,3
225.33453746294,-55.79550270122,5881374150392150912,1.1614,-5.98,-3.781,95,,1.5291,1.119,20.557238,20.491451,18.587597,1.903854,,-36.8523325972,225.33458474294,-55.79548589792,1.185444,3
225.27173655613,-55.76578004483,5881374390931953536,1.0957,-7.91,-3.768,95,,1.4577,1.114,20.403051,21.324862,19.355194,1.969667,,-36.83683260286,225.27179904287,-55.76576329673,1.102541,3
225.29880119017,-55.75272701821,5881374494015834752,1.3703,-6.234,-3.849,95,,1.2866,0.912,20.299753,21.168377,19.108593,2.059784,,-36.81927891599,225.298850426,-55.75270991099,1.334446,3
