RAJ2000,DEJ2000,pmRA,pmDE,BP-RP,Plx_corr
0.2662510293955422,-2.225360848832896,-0.4584541787568076,1.105054255938943,1.3702310392614323,-0.5081991300079709
0.2335640892326879,-2.1624335760562707,0.5758060547436951,0.2997937243882412,2.035643008014818,0.9241772220455734
0.5096437120114525,-2.205309559289498,-0.2047311626733512,0.91844476248135,1.1387955340495763,0.4061039852321711
0.7139377599819643,-2.100891246228826,0.1284013469934777,0.7054665362525749,2.2102343436734326,-0.0219080613201178
0.7407541718308434,-2.0653769999916225,0.5951742239103717,-1.3056564285648582,-2.1236044958415534,0.7022783693123317
0.6420963948057906,-2.1568758500418883,0.6213212522853845,0.4772755795788869,2.42923254135092,1.546930603056644
0.5636291796243404,-2.1881575633182315,0.0916018255767929,1.0827422512864049,1.3221886213794052,1.5206164859708309
0.5559420820802115,-2.19022690365933,1.5403408792441646,1.3869968601846543,0.6373313478551211,0.3835570601223204
0.5583220447607767,-2.18479841125558,-0.1611527820483292,-0.8289908746242658,1.678685875512563,-0.586129399839029
0.5931048579432697,-2.09549290008316,-1.325179748965562,0.1557798761764025,1.6407951010319344,-0.595027282379262
0.718699808880509,-2.082951935141669,-0.7373558147569435,-0.0795103547049101,1.7349328895716043,1.3846883277337596
0.599857498615571,-2.0549591371880074,1.0551682416189283,-0.4578002517684011,-0.1213535635497833,-0.1667481587839011
0.6289942956357653,-2.00944514593042,-1.6883329208407387,-0.3928926018701077,-0.4572134898757269,-0.6494547724200024
0.3731403432628883,-2.1675459643863557,-0.3044772338817328,0.560438506011075,0.0,-0.4604345093575493
0.3791148076233268,-2.158583355931209,1.2943651308273778,1.056373518515223,2.449844701685198,0.8737699443373876
0.4056409583367725,-2.145542608785932,0.9050649305771892,1.3160041181083963,2.3699311112583272,-1.1096004042597734
0.4565362770812993,-2.1224848980540894,-1.970139782215876,1.3220892102863613,-2.245232028683184,0.5885878890826076
0.4854515497910334,-2.104308146515872,-1.3600424534655804,0.7764592783288327,2.447163221841511,0.6151128564655811
0.4444893706660635,-2.088846824868801,1.4541525264524555,1.1730044519262188,1.3732740155345589,0.0079623974444944
0.4506060850656502,-2.054170717666738,1.359248497535743,1.128380442621142,2.19428045378433,-0.8250227865235215
0.3121284625320331,-2.2448409011326573,1.5548670061191714,1.269351744743998,0.9604016220255956,-0.922126376709842
0.3150215566332224,-2.2285843087787933,1.0667891431189345,0.7582040017949379,2.543959610704018,-1.2359981290651278
0.302850359876867,-2.2275058265552987,0.5961426323687049,0.487417399875495,0.6073660393971292,-0.6455891836386995
0.3330506488502563,-2.212988383073267,1.543246104619166,1.410323046866854,1.1391661822873556,0.4032364211907703
0.2800857384356204,-2.219635184853729,0.3530721093269205,1.1517066293033411,0.027605844899938,1.541631232254639
0.2837216593912689,-2.100131850760834,-0.5310848131318431,0.8951185757991501,1.7402272106964267,-0.4354698341735739
0.3816224850839604,-2.140009264701207,0.9108753813271916,-0.4324457010268809,1.3882715414521067,-0.0956634952673695
0.3729350519870648,-2.1211510530589166,1.160724763577313,0.5685519622483617,1.2620063297340665,-0.5952943594223336
