RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
224.99916070016,-56.02125881563,5881276809263372544,1.25,-8.989,-6.161,95,,1.3695,1.016,19.621101,20.721554,18.609379,2.112175,,-37.12971977651,224.99923218175,-56.02123143369,1.24876,1
225.0530221159,-55.95347824851,5881277668257682176,1.3043,-7.815,-4.822,95,,1.5442,0.96,20.427704,21.531052,19.236708,2.294344,,-37.05566972552,225.05308415342,-55.95345681717,1.329994,1
226.01902678827,-56.32480817833,5881287288999366528,1.1323,-5.803,-6.072,95,,1.3904,0.921,16.880684,17.632978,16.048779,1.5842,,-37.21546882077,226.01907330585,-56.32478119049,1.164845,1
226.19024788833,-56.25017570597,5881292855234743552,1.1775,-8.266,-5.68,95,,1.7045,1.078,20.5404,21.71343,19.507463,2.205967,,-37.11255942491,226.19031401209,-56.25015046226,1.240266,1
226.11623527291,-56.17135546341,5881294263984354304,1.2806,-9.061,-4.82,95,,1.4581,1.079,20.496008,21.745121,19.46344,2.281681,,-37.05280763282,226.11630760834,-56.17133404128,1.288367,1
226.2317821765,-56.2138655791,5881294397131109504,1.1562,-6.915,-6.046,95,,1.2944,1.08,20.395796,21.49903,19.018568,2.480461,,-37.07051314859,226.2318374408,-56.21383870978,1.1219,1
226.18326638051,-56.11378048026,5881296291206644096,1.3564,-7.96,-5.226,95,,1.3913,0.996,20.214128,21.376015,18.959608,2.416407,,-36.98588135278,226.18332983622,-56.11375725462,1.347365,1
225.79158945864,-56.26790907264,5881299898977651712,1.2526,-7.975,-6.304,95,,1.3818,1.161,19.956202,21.017412,18.570827,2.446585,,-37.20597845225,225.79165328948,-56.2678810534,1.241819,1
225.75221391131,-56.24809909885,5881300139498917632,1.3809,-6.124,-6.095,95,,1.2487,1.047,20.811407,21.755875,19.88386,1.872015,,-37.19502766462,225.75226290085,-56.24807201014,1.324915,1
225.65347290054,-56.31596709123,5881301032851455616,1.2627,-8.871,-4.929,95,,1.4294,1.18,20.078526,21.03497,18.676888,2.358082,,-37.27775549987,225.65354399004,-56.31594518415,1.260775,1
225.63359531616,-56.30871064987,5881301097278370816,1.2956,-6.045,-6.808,95,,1.2906,1.046,20.59834,,,,,-37.27480985252,225.63364374882,-56.30868039061,1.258568,1
225.68241086542,-56.23130901779,5881301891842784384,1.1377,-7.269,-5.814,95,,1.2492,0.975,18.857481,19.92548,17.781372,2.144108,,-37.19281527743,225.6824689848,-56.23128317938,1.170042,1
225.54803292854,-56.2870922046,5881301990633123072,1.2271,-8.135,-6.829,95,,1.4638,1.074,20.214977,20.897676,18.365797,2.531879,,-37.27116434163,225.54809806594,-56.28706185336,1.233402,1
225.52720804769,-56.2741094122,5881302269802234880,1.285,-6.875,-5.383,95,,1.4532,1.026,20.551466,21.518885,19.2246,2.294285,,-37.26305055209,225.52726307865,-56.27408548865,1.292154,1
225.52021643271,-56.24911200611,5881302372881661056,1.2376,-9.265,-6.746,95,,1.2571,1.027,19.79139,20.623495,18.532194,2.091301,,-37.24099491944,225.52029054569,-56.24908202306,1.210426,1
225.60884015991,-56.22408104929,5881302643466830720,1.251,-7.586,-7.057,31,1.342,,1.049,17.842047,18.811815,16.774582,2.037233,,-37.20031949494,225.60890080216,-56.22404968668,1.279173,1
225.82321098462,-56.16235264323,5881303850351223680,1.2519,-8.994,-6.077,95,,1.4266,1.165,20.39173,21.768087,19.53171,2.236378,,-37.10089838696,225.82328277023,-56.1623256353,1.251816,1
225.71361110551,-56.17316157778,5881304327094176768,1.1309,-8.869,-6.116,31,1.48,,0.935,15.530508,16.03353,14.867579,1.16595,,-37.13226527462,225.71368191255,-56.17313439665,1.171852,1
225.69950784961,-56.11108699078,5881305087336623104,1.3316,-6.708,-6.264,95,,1.3409,1.058,20.557974,21.422606,18.727867,2.694738,,-37.0768143046,225.69956131938,-56.11105915088,1.310878,1
226.19144003156,-56.04551080228,5881308488912993792,1.1364,-6.96,-5.499,95,,1.4171,1.054,20.265514,,,,,-36.92022148134,226.19149541166,-56.0454863601,1.133364,1
226.06867266299,-56.03534443316,5881309416671110912,1.3026,-8.123,-6.229,95,,1.4186,1.051,16.287434,16.96397,15.496041,1.467929,,-36.93432779112,226.06873728643,-56.03531674936,1.33425,1
225.89059487203,-56.066884459,5881310516137760384,1.34,-5.591,-5.321,95,,1.3913,1.0,20.373026,,,,,-36.99832551261,225.89063938378,-56.06686081086,1.331796,1
225.90789225229,-56.03318664039,5881310722296801536,1.236,-6.222,-5.895,95,,1.4503,1.032,19.511509,20.652775,18.534698,2.118076,,-36.96336815632,225.90794175024,-56.03316043915,1.245887,1
225.76934062524,-56.08330687604,5881311065896569728,1.3291,-7.238,-6.037,95,,1.2458,1.051,20.466137,21.9976,19.483,2.514601,,-37.03721806537,225.76939827706,-56.08328004511,1.277223,1
225.85296338743,-56.02311704708,5881311443853922176,1.1518,-5.714,-7.053,95,,1.3094,1.045,20.279573,21.4022,19.26339,2.138811,,-36.96456012281,225.85300883288,-56.02308570116,1.122564,1
225.98348596902,-56.04754319812,5881311886237177728,1.2868,-9.141,-6.068,95,,1.3377,1.0,18.260712,19.300041,17.25128,2.048761,,-36.96221976699,225.9835587096,-56.0475162285,1.317161,1
226.01086388654,-56.02993002093,5881312027966853888,1.2253,-8.296,-7.53,95,,1.2998,0.958,20.146694,21.481678,18.976028,2.50565,,-36.94040457694,226.01092987039,-56.02989655455,1.193982,1
225.93488948369,-56.00886059535,5881312234124887680,1.2091,-6.549,-7.282,95,,1.4131,1.147,16.460737,,,,,-36.93532249298,225.9349415429,-56.00882823185,1.240695,1
225.93570313136,-56.00873854303,5881312234161872128,1.2021,-6.713,-7.329,31,1.538,,0.93,13.251047,13.601045,12.700459,0.900585,12.33,-36.93505054959,225.93575649819,-56.0087059687,1.242148,1
226.06012769357,-55.93678428194,5881312886963169536,1.1155,-5.802,-6.716,95,,1.3891,1.066,20.322203,21.827318,19.293695,2.533623,,-36.84347145488,226.06017373577,-55.93675443512,1.106594,1
225.92854736123,-55.94329532115,5881313436752828928,1.2874,-5.565,-7.48,95,,1.2533,1.342,20.007072,20.778088,18.681164,2.096924,,-36.87503430335,225.928591528,-55.94326207568,1.244623,1
225.99939402906,-55.90783994104,5881313780313333632,1.163,-5.523,-5.962,95,,1.2669,0.987,18.960167,20.229353,17.874453,2.3549,,-36.82804722175,225.99943782314,-55.90781344448,1.191428,1
226.47129635702,-56.17069185638,5881314600654097536,1.2064,-6.236,-7.059,95,,1.2531,1.02,19.179783,20.642828,18.088078,2.55475,,-36.98414118175,226.47134613843,-56.17066048517,1.2226389999999998,1
226.56017158151,-56.15155499183,5881314845470058624,1.3235,-8.872,-6.591,95,,1.2816,1.073,19.752142,21.22312,18.678535,2.544584,,-36.94920684678,226.56024237417,-56.15152570055,1.303567,1
226.3770258369,-56.16964411007,5881315463948627072,1.2675,-7.559,-5.976,95,,1.5817,1.098,20.516417,21.670511,19.382017,2.288494,,-37.0011742234,226.37708617684,-56.16961754913,1.302618,1
226.51867907373,-56.11964816158,5881315910625314432,1.3016,-5.562,-5.947,95,,1.2754,1.121,20.758781,21.792639,19.787619,2.00502,,-36.92714252497,226.51872341756,-56.11962173071,1.258128,1
226.49878295894,-56.08364062495,5881316185503276032,1.1701,-5.485,-6.394,95,,1.7149,1.096,20.789331,21.186987,19.14072,2.046267,,-36.89711089828,226.49882664613,-56.08361220837,1.240325,1
226.60740386642,-56.12434530348,5881316391663127040,1.2658,-5.664,-5.854,95,,1.3457,1.058,20.510328,21.54003,19.299662,2.240368,,-36.91463704642,226.60744903191,-56.12431928622,1.246531,1
226.60617179051,-56.10804364155,5881316494775711744,1.2813,-8.182,-7.437,95,,1.3603,1.064,20.13347,21.431871,18.837835,2.594036,,-36.89955169278,226.60623699952,-56.10801059029,1.264982,1
226.35420450067,-56.02577115732,5881320239981830400,1.1149,-6.642,-6.397,31,1.427,,1.033,15.812469,16.46359,15.025166,1.438424,,-36.87042190831,226.35425732266,-56.02574272565,1.155695,1
226.4086492302,-56.00691709797,5881321786137888000,1.1438,-7.439,-6.558,95,,1.2964,1.12,19.154366,19.874891,18.139408,1.735483,,-36.8422745634,226.40870836574,-56.00688795326,1.1602439999999998,1
226.42886738022,-55.98543247119,5881321820500610432,1.3613,-7.223,-5.358,95,,1.368,1.152,20.414318,21.61042,19.22601,2.384411,,-36.81821639865,226.42892476683,-55.98540865684,1.347741,1
226.65842479613,-55.98262070428,5881324088240206720,1.2606,-5.425,-6.453,95,,1.3454,0.981,19.475874,20.799337,18.28918,2.510157,,-36.77169858293,226.65846789585,-55.98259202601,1.262688,1
226.62209292728,-55.95944783438,5881324363150451584,1.1366,-7.71,-3.882,31,1.544,,0.928,14.019425,14.370287,13.494004,0.876283,-1.94,-36.75684514955,226.62215413794,-55.95943058269,1.177307,1
226.63773204367,-55.95377115006,5881324466197511040,1.3098,-7.789,-7.008,95,,1.5304,1.072,20.518454,,,,,-36.74852373123,226.63779388027,-55.95374000321,1.333597,1
226.88883407489,-55.90333011765,5881325703150077568,1.1935,-7.207,-6.457,95,,1.4883,1.146,19.979908,21.210669,18.661325,2.549343,,-36.65327659059,226.88889121426,-55.90330141863,1.202675,1
226.77020347304,-55.83260532539,5881326699613277184,1.1024,-8.673,-5.839,31,1.357,,1.004,17.589483,18.510551,16.682413,1.828138,,-36.60931661399,226.77027211255,-55.8325793741,1.131382,1
226.80030047266,-55.84749615068,5881327008822566784,1.3517,-9.413,-5.2,95,,1.3916,1.295,20.75042,,,,,-36.61758940537,226.80037499692,-55.84747303786,1.3458089999999998,1
226.59250770983,-55.88010638746,5881327799095527040,1.3234,-6.477,-5.812,95,,1.4109,1.273,20.730661,21.808218,19.46434,2.343878,,-36.68790920095,226.59255902958,-55.88008055433,1.322229,1
226.5263235059,-55.9068746221,5881328383210973056,1.292,-8.894,-5.342,95,,1.322,1.173,20.81208,21.996574,19.74781,2.248764,,-36.72573258941,226.5263940231,-55.90685087801,1.265662,1
226.5380463227,-55.85092474571,5881328829887740928,1.2618,-8.661,-6.836,31,1.314,,1.004,20.497429,21.605835,19.54586,2.059975,,-36.67089787704,226.53811489644,-55.85089436178,1.260424,1
226.5815719553,-55.8660867028,5881328932995801600,1.1721,-9.31,-5.274,31,1.447,,1.041,16.199085,16.795313,15.451828,1.343485,,-36.67682060076,226.58164569757,-55.8660632608,1.204125,1
226.60014839069,-55.84143374279,5881328967325442048,1.1404,-6.202,-7.392,95,,1.451,1.068,20.252853,21.333593,19.01159,2.322004,,-36.65008995939,226.60019748029,-55.84140088838,1.144479,1
226.55941732573,-55.82989243657,5881329207873760000,1.0701,-7.981,-5.641,31,1.539,,0.942,13.949489,14.313369,13.416742,0.896626,0.55,-36.64703415808,226.55948048223,-55.8298673635,1.110715,1
226.22787340549,-56.02799274893,5881331780525753344,1.2469,-6.047,-6.589,95,,1.2564,1.168,19.670214,21.087746,18.407375,2.68037,,-36.89676717131,226.22792149813,-56.02796346551,1.2283579999999998,1
226.22236184708,-56.02440717685,5881331784823798272,1.2543,-5.834,-6.226,95,,1.5143,1.176,20.243338,21.4872,18.870438,2.616762,,-36.89446039428,226.22240824339,-56.02437950383,1.271283,1
226.18081892368,-56.02171921317,5881332025342705408,1.2453,-6.262,-7.169,95,,1.2932,1.128,20.261906,21.591953,19.231195,2.360758,,-36.89992932634,226.18086872311,-56.02168734897,1.211568,1
226.29740442925,-55.98597680523,5881332265890335872,1.1984,-8.919,-5.196,31,1.505,,1.351,14.162207,14.599043,13.542374,1.056669,-46.61,-36.84394843479,226.29747528884,-55.98595371011,1.238683,1
226.14126336875,-55.97510927934,5881333056132485888,1.2077,-8.921,-6.86,95,,1.3804,1.001,20.094404,20.924938,18.990704,1.934235,,-36.86379081484,226.14133422887,-55.97507879207,1.195736,1
226.17077822052,-55.92329020235,5881333674610453120,1.2288,-7.449,-6.649,95,,1.4892,1.063,20.248539,21.894367,18.993773,2.900595,,-36.80944994361,226.17083730613,-55.92326065078,1.2406799999999998,1
226.17697360867,-55.89610638059,5881336663907800576,1.2591,-5.64,-6.326,95,,1.5557,1.054,20.619743,21.767595,19.3363,2.431295,,-36.7827304861,226.17701831672,-55.89607826347,1.289861,1
226.17262019619,-55.85432951429,5881337076222372480,1.1689,-8.387,-7.169,31,1.324,,1.113,18.711435,19.665617,17.697515,1.968101,,-36.74434035799,226.17268660842,-55.85429765182,1.192366,1
226.04137259557,-55.87573437239,5881337282412357120,1.1572,-5.639,-5.497,31,1.483,,1.008,15.484596,15.976172,14.829913,1.146259,,-36.78979166026,226.04141727341,-55.87570993907,1.198216,1
226.01691535812,-55.86542988977,5881337557295485824,1.1981,-5.769,-5.732,95,,1.3151,1.003,18.337648,18.671135,16.70723,1.963905,,-36.78485123808,226.01696105374,-55.86540441627,1.230128,1
