RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
226.91731315595,-56.09866940985,5880571369460321920,1.3508,-5.463,-3.542,95,,1.4063,1.09,19.786163,19.848858,18.334454,1.514404,,-36.83163730731,226.91735668612,-56.09865366874,1.349452
226.9032807447,-56.09192752827,5880571369461779328,1.2975,-6.588,-3.741,95,,1.3452,1.138,20.63075,21.681837,19.799648,1.882189,,-36.827953223,226.90333323038,-56.09191089964,1.2783110000000002
226.92133381328,-56.07455667321,5880571575618836736,1.199,-8.192,-3.609,95,,1.3439,1.083,19.12139,19.147446,17.282755,1.864691,,-36.808194441,226.92139905135,-56.0745406317,1.21598
226.79290941551,-56.09653629946,5880571919217645696,1.2761,-8.22,-4.17,95,,1.351,1.009,20.553207,22.450314,19.443739,3.006575,,-36.85321684051,226.79297491091,-56.09651776399,1.258414
226.8205952996,-56.05267708061,5880572159734962688,1.1671,-8.516,-5.73,95,,1.3728,1.004,20.314259,21.240065,19.051743,2.188322,,-36.80671694941,226.82066307459,-56.05265161613,1.154353
226.7543697434,-56.0675636803,5880572194092811392,1.2575,-6.537,-6.021,31,1.324,,1.039,17.678425,18.635159,16.607168,2.02799,,-36.83329547838,226.75442178821,-56.06753692179,1.287558
226.77276182296,-56.04594576688,5880572400253131648,1.1437,-6.953,-5.54,95,,1.4142,1.027,20.4451,20.700083,18.888552,1.811531,,-36.80947283056,226.77281714972,-56.04592114536,1.141311
226.78062237571,-56.02610349708,5880572434611021568,1.2146,-7.411,-3.795,95,,1.5119,1.006,20.28337,21.0208,19.008982,2.011818,,-36.78932012741,226.78068131455,-56.02608662833,1.2315539999999998
226.88222691561,-56.00693808965,5880572709498913152,1.2175,-5.563,-5.401,95,,1.385,1.092,19.70256,20.836718,18.71624,2.120478,,-36.75200051384,226.88227113625,-56.00691408317,1.215544
226.83135434291,-55.99077902027,5880572945696625152,1.1142,-6.597,-4.065,95,,1.2495,1.223,18.61891,19.730103,17.428757,2.301346,,-36.74645862419,226.83140676022,-55.99076095519,1.150997
226.84817954936,-55.98457288789,5880572984368703744,1.1565,-5.704,-3.59,95,,1.3363,1.091,20.407173,21.594599,19.529451,2.065147,,-36.73742551101,226.84822486557,-55.98455693435,1.134713
226.99919617605,-55.99868090208,5880573259246184448,1.2022,-7.638,-5.244,95,,1.2603,0.994,20.197996,21.037998,19.118677,1.919321,,-36.7220672068,226.99925687691,-55.99865759574,1.159276
226.97225813475,-55.99003942983,5880573465406373760,1.2793,-8.069,-6.742,95,,1.2834,1.132,20.294247,21.239803,18.81466,2.425144,,-36.71903624737,226.97232224961,-55.9900094665,1.242609
226.9584700746,-55.96786323277,5880574290039191168,1.3227,-6.263,-4.081,95,,1.3778,1.092,20.461086,21.906054,19.366632,2.539421,,-36.70078232937,226.95851981481,-55.96784509545,1.311834
226.88436761919,-55.97631222624,5880574427477397120,1.1987,-5.695,-3.991,95,,1.3132,1.068,19.819532,21.21144,18.405336,2.806103,,-36.72278474964,226.8844128549,-55.97629448699,1.1806850000000002
226.94971344632,-55.92447606362,5880574977233272448,1.2183,-5.91,-4.099,95,,1.2642,0.996,19.83518,20.908762,18.80672,2.102041,,-36.66161753107,226.94976032367,-55.92445784537,1.189878
226.95572161291,-55.91856804486,5880574977241683840,1.0897,-8.914,-5.621,31,1.551,,1.151,13.823125,14.155239,13.310682,0.844557,-20.28,-36.65491874797,226.95579231411,-55.91854306317,1.1303839999999998
226.96478184004,-55.90010366339,5880575114680639488,1.1518,-7.28,-5.884,31,1.395,,1.017,16.938236,17.682375,16.05289,1.629484,,-36.63582517105,226.96483954979,-55.90007751396,1.181979
225.4456769782,-56.33459084019,5881207883605085312,1.1549,-7.629,-4.397,95,,1.3667,1.124,20.175398,21.245737,19.05323,2.192507,,-37.33555058833,225.4457381403,-56.334571297,1.139957
225.44176634645,-56.31979670883,5881207952324630784,1.3516,-6.764,-4.781,95,,1.3285,0.9,20.481472,,,,,-37.32245859323,225.44182055248,-56.31977545996,1.3270799999999998
225.52030633624,-56.32461447082,5881208021044130816,1.2938,-5.675,-4.108,95,,1.2969,1.114,20.519884,21.608038,19.861807,1.746231,,-37.31169719047,225.52035182225,-56.32459621317,1.259346
225.51034387482,-56.32108817509,5881208021071017088,1.2755,-6.568,-6.433,95,,1.4001,1.179,20.345642,20.889841,18.88342,2.00642,,-37.31033049386,225.51039651474,-56.32105958306,1.269047
225.5367164174,-56.29901850937,5881208154184676864,1.129,-7.897,-5.16,95,,1.2963,1.004,18.907211,19.939838,17.83742,2.102419,,-37.2845345438,225.53677966895,-56.29899557619,1.155534
225.48452634621,-56.27238261401,5881208467720855040,1.3411,-6.297,-6.313,95,,1.4171,1.159,20.592628,21.38174,19.62429,1.75745,,-37.26973460348,225.48457675325,-56.27235455615,1.340228
225.23906140103,-56.31025016176,5881254269267226880,1.2216,-5.915,-7.456,95,,1.4522,1.184,20.131935,21.362417,18.936083,2.426334,,-37.35305717841,225.23910879461,-56.31021702486,1.224745
225.26938015674,-56.30945677581,5881254372347571712,1.195,-6.599,-4.281,95,,1.2755,1.015,20.565544,21.284702,19.16605,2.118652,,-37.34639055889,225.26943303084,-56.30943775102,1.152708
225.27506595693,-56.30521294408,5881254372348491648,1.1296,-7.158,-7.388,95,,1.6653,1.198,20.73679,21.732225,19.444077,2.288149,,-37.34130790684,225.27512329998,-56.30518011036,1.187895
225.23838312993,-56.29750028967,5881254475426798080,1.3317,-6.873,-4.396,95,,1.2867,1.01,20.300417,21.293772,19.111156,2.182615,,-37.34125748168,225.23843818426,-56.29748075328,1.295358
225.19663845791,-56.30509848068,5881254509785444736,1.1843,-7.116,-3.929,95,,1.3077,1.081,20.336903,21.722454,19.048077,2.674377,,-37.35653167632,225.19669546709,-56.30508101975,1.154024
225.38431387819,-56.31591031195,5881254819022929536,1.3112,-5.711,-4.581,95,,1.4041,1.06,19.777046,20.95267,18.5081,2.444569,,-37.33000824101,225.38435964488,-56.31588995113,1.309674
225.3983113458,-56.32366689096,5881254849068982016,1.1974,-7.795,-5.878,95,,1.2428,1.016,20.22149,21.756441,19.222744,2.533697,,-37.33454333053,225.39837382811,-56.32364076718,1.147851
225.38647874765,-56.27463214295,5881255162621660928,1.1713,-5.867,-4.552,95,,1.3754,1.053,19.902962,21.304346,18.674911,2.629435,,-37.29093830818,225.38652571577,-56.27461191302,1.161037
225.42929206528,-56.29722282459,5881255265700837120,1.3279,-8.587,-4.595,95,,1.4716,1.056,20.193953,21.437029,19.172192,2.264837,,-37.30374905785,225.42936084083,-56.29720240191,1.335599
225.47333984065,-56.26130579848,5881255437499664000,1.2791,-5.809,-5.648,95,,1.2942,1.044,20.277779,21.777733,19.461956,2.315777,,-37.26153742777,225.47338632855,-56.26128069436,1.245237
