RA_ICRS,DE_ICRS,Source,Plx,pmRA,pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
223.81476489065,-55.60502239946,5881543608306729088,1.1883,-8.197,-5.635,31,1.622,,0.922,12.034384,12.228658,11.705188,0.52347,-17.26,-36.9777233626,223.81482938194,-55.6049973534,1.226498
223.81015095884,-55.57924565252,5881543715729485696,1.2124,-7.004,-5.261,95,,1.5475,1.104,20.404026,20.698864,19.356672,1.342192,,-36.95460412289,223.81020602841,-55.57922227197,1.2384389999999998
223.77530866989,-55.55973020785,5881544506010908416,1.2362,-8.056,-4.823,31,1.545,,0.97,13.958131,14.310796,13.432591,0.878204,-17.38,-36.94346985147,223.77537197662,-55.5597087707,1.27684
223.76461686945,-55.51847813805,5881544918319649280,1.1639,-6.561,-3.903,95,,1.2772,1.084,20.356365,21.949242,18.632648,3.316593,,-36.90714657413,223.76466837547,-55.51846078999,1.124577
223.86649678811,-55.48977144522,5881546292710189056,1.3302,-5.451,-4.369,95,,1.3957,1.016,20.732029,20.95893,20.255875,0.703054,,-36.85964672863,223.86653954883,-55.48975202682,1.325114
223.67962354751,-55.55475798683,5881547220438042624,1.2326,-7.262,-6.369,95,,1.3546,1.054,20.393219,19.461317,19.466288,-0.004971,,-36.95829613767,223.67968061162,-55.55472968233,1.215483
223.65762831638,-55.5197642666,5881547667107174400,1.1602,-5.728,-4.322,95,,1.637,1.01,20.622042,20.972185,19.717962,1.254223,,-36.9301297258,223.6576732815,-55.51974505759,1.209315
223.7737731293,-55.48391107824,5881547907625134336,1.2962,-8.707,-6.153,31,1.521,,1.111,14.224293,14.623702,13.646843,0.976859,-43.76,-36.87302331539,223.77384142177,-55.48388373072,1.33673
223.6594121498,-55.47733732855,5881548835338120704,1.2779,-5.523,-7.437,31,1.682,,0.97,11.325495,11.420171,11.143285,0.276886,-40.57,-36.89018233048,223.65945545987,-55.47730427698,1.321623
223.81329882362,-55.33117223926,5881551481029942016,1.2818,-6.24,-3.981,95,,1.3722,1.081,20.674585,21.382446,20.20926,1.173185,,-36.72239501211,223.81334757876,-55.33115454402,1.270352
223.97521574446,-55.39026716671,5881553095946055680,1.1602,-7.923,-5.292,31,1.53,,0.998,14.195457,14.572532,13.634992,0.93754,-29.74,-36.74466255963,223.9752777432,-55.39024364689,1.2008519999999998
224.09893239467,-55.34535389564,5881554878304048256,1.1872,-5.962,-4.798,31,1.414,,0.971,16.805885,17.506649,15.98045,1.526199,,-36.67762414727,224.09897899345,-55.34533256959,1.217569
224.09487067262,-55.29835614946,5881555187537860736,1.2187,-7.874,-5.286,31,1.446,,0.94,16.117235,16.722237,15.379248,1.342989,,-36.63452998492,224.09493214522,-55.29833265394,1.2509389999999998
225.0893526997,-55.76601013217,5881561170427676800,1.2377,-7.114,-5.334,95,,1.2507,1.011,20.238195,21.413698,19.117062,2.296637,,-36.87300181051,225.08940889853,-55.76598642371,1.191042
224.94521439606,-55.78982851213,5881561582744390272,1.2122,-6.854,-4.651,95,,1.5161,1.135,20.354568,21.019226,18.758867,2.260359,,-36.92380235496,224.94526858069,-55.78980784208,1.230917
225.00205986709,-55.76809963221,5881562029421072512,1.2554,-6.811,-4.651,95,,1.2535,0.974,19.912666,20.971272,18.751513,2.219759,,-36.89221274825,225.00211367825,-55.76807896032,1.2190260000000002
225.02142803786,-55.70574778406,5881562476098036224,1.2255,-5.973,-4.843,95,,1.4524,0.985,20.294556,21.620972,19.36942,2.251553,,-36.83000659367,225.02147515652,-55.70572626178,1.230221
225.12601328501,-55.6874821608,5881563094573565440,1.2655,-6.268,-4.951,95,,1.4071,1.175,19.745512,20.203714,17.976265,2.227449,,-36.79222159256,225.12606270137,-55.68746015754,1.265358
225.07815725695,-55.68323957449,5881563884847528320,1.1764,-5.821,-4.887,95,,1.6168,1.074,20.2912,21.322567,19.389988,1.932579,,-36.79770737512,225.0782031445,-55.68321785448,1.215198
225.12363325933,-55.60064865724,5881564743841700864,1.1552,-7.392,-5.113,95,,1.6319,1.049,20.54889,21.864347,17.987127,3.87722,,-36.71135992295,225.12369141142,-55.60062593243,1.20164
224.86236573869,-55.74759449146,5881564846980433792,1.2007,-6.436,-5.416,95,,1.4384,1.058,20.37547,21.070347,19.364191,1.706156,,-36.90069972211,224.86241656385,-55.74757042223,1.203127
224.84776491563,-55.73091002439,5881565053077327104,1.2344,-6.177,-5.029,95,,1.2755,1.156,20.269121,21.176533,19.257668,1.918865,,-36.887984936,224.8478136699,-55.73088767194,1.195308
224.87971472315,-55.7031267378,5881565293595576960,1.2923,-6.667,-4.793,95,,1.358,0.985,19.497154,20.231487,18.01302,2.218468,,-36.85564167817,224.87976730915,-55.70310543373,1.29455
224.94217816463,-55.71096387265,5881565327955238400,1.3287,-7.028,-4.76,95,,1.3014,1.058,19.839647,21.065367,18.54014,2.525227,,-36.8505869703,224.94223360644,-55.71094271819,1.307339
224.83038405071,-55.66250983271,5881566324461674112,1.3478,-6.087,-4.852,95,,1.2663,1.023,20.612566,21.75696,20.128807,1.628153,,-36.82742875589,224.83043201083,-55.66248826844,1.302304
225.02653669704,-55.60922615136,5881567423901116288,1.1419,-6.131,-5.085,95,,1.6272,1.085,20.46242,20.650637,19.14921,1.501427,,-36.7386161396,225.02658493717,-55.60920354965,1.185817
225.09770728151,-55.60130921173,5881567664479147264,1.1211,-7.287,-4.0,31,1.547,,0.765,11.50522,11.849818,10.988568,0.86125,-40.87,-36.7171079596,225.09776460801,-55.60129143568,1.154248
225.0099444962,-55.51611299233,5881569073169084672,1.24,-7.646,-5.001,95,,1.3915,1.055,19.876244,,,,,-36.65470664485,225.0100045135,-55.51609076387,1.233709
225.19385733016,-55.6426804958,5881569519847983488,1.2438,-6.828,-4.736,95,,1.3804,1.014,20.70705,21.49418,19.81371,1.680471,,-36.73685788173,225.19391110229,-55.64265944718,1.23467
225.33500468309,-55.56694516796,5881569966526192000,1.2464,-6.729,-6.967,95,,1.5531,1.076,20.786701,21.503178,20.55339,0.949787,,-36.6380508061,225.335057574,-55.56691420519,1.27883
225.16182976091,-55.59700951222,5881570546343374336,1.2675,-7.899,-3.629,31,1.628,,0.95,11.902761,12.085316,11.571274,0.514042,-14.25,-36.7003985903,225.16189189923,-55.59699338511,1.311005
225.23141582433,-55.51825093345,5881571306553445760,1.2497,-9.321,-4.647,95,,1.4134,1.012,19.931751,20.5449,18.874062,1.670839,,-36.61285273357,225.23148899393,-55.51823028191,1.24583
225.39875824561,-55.42603045798,5881573265116865920,1.2891,-8.803,-6.805,31,1.569,,1.233,12.922173,13.221201,12.456881,0.764319,-46.88,-36.49337569697,225.3988271921,-55.42600021314,1.316053
225.13301036132,-55.51861675292,5881574020974222336,1.2451,-5.936,-3.752,95,,1.4186,1.042,20.611248,20.793386,19.933691,0.859695,,-36.63265780347,225.13305696267,-55.51860007811,1.2449750000000002
225.12587656477,-55.49712751254,5881574089693859968,1.3041,-7.581,-4.726,95,,1.348,1.097,20.270151,,,,,-36.61393769193,225.12593604994,-55.49710650949,1.285312
225.16565992595,-55.52345318205,5881574192774748544,1.108,-7.588,-4.293,95,,1.416,0.923,20.743418,19.347624,18.603794,0.74383,,-36.63072770756,225.16571950332,-55.52343410333,1.108198
225.23232349546,-55.48803298587,5881574295853429504,1.2859,-6.192,-4.616,95,,1.2557,1.078,20.719328,21.822351,20.25543,1.566921,,-36.58435461948,225.23237206909,-55.48801246929,1.235289
225.07166142513,-55.52988385758,5881574673866315520,1.196,-8.798,-5.752,31,1.533,,0.845,12.585793,12.959299,12.04569,0.913609,21.85,-36.65536451622,225.07173051199,-55.5298582923,1.217571
225.08922576332,-55.51469008365,5881574708168967936,1.2353,-8.122,-4.804,95,,1.4289,1.066,20.571245,21.4526,19.637981,1.814619,,-36.63765141816,225.08928951627,-55.51466873069,1.2372610000000002
225.2114797397,-55.40717938681,5881577010328408448,1.2269,-7.684,-5.849,31,1.436,,1.036,16.297575,16.92223,15.512806,1.409424,,-36.51270070332,225.21153989284,-55.40715338903,1.2586430000000002
224.74512789312,-55.56702529377,5881579690335202944,1.2163,-8.196,-4.92,95,,1.384,1.066,20.133512,,,,,-36.75504780585,224.7451923152,-55.56700342745,1.205345
224.84618747944,-55.53116958305,5881580549328915968,1.1716,-6.788,-5.087,95,,1.6182,1.028,20.638214,21.605316,19.782864,1.822453,,-36.70135503086,224.84624078537,-55.53114697462,1.216552
224.93787407176,-55.45395639653,5881581236524307072,1.3092,-6.114,-3.643,95,,1.3849,0.981,20.808308,21.338673,20.198473,1.1402,,-36.61081678642,224.9379219923,-55.45394020446,1.301845
224.80112316569,-55.4954301748,5881581580121246720,1.2868,-5.945,-3.72,95,,1.2915,1.038,20.663849,21.168333,18.565939,2.602394,,-36.6768782974,224.80116980665,-55.4954136425,1.2504579999999998
224.84566873548,-55.4471987632,5881582091216841856,1.1759,-6.035,-4.316,31,1.269,,1.183,18.190773,19.674631,16.961287,2.713345,,-36.62284837664,224.84571603095,-55.44717958231,1.205689
224.6574878874,-55.53704775114,5881582576551999488,1.1859,-6.385,-4.973,95,,1.3222,1.024,19.469767,,,,,-36.74449144317,224.65753803506,-55.5370256508,1.186471
224.65540404444,-55.4627640869,5881584054075429248,1.2829,-9.125,-6.071,31,1.508,,0.981,14.717082,15.149602,14.113264,1.036338,-7.71,-36.67540518073,224.65547557819,-55.4627371045,1.323664
224.58993829878,-55.44043049405,5881584363259022720,1.1848,-6.841,-4.899,95,,1.4104,1.022,20.126526,21.09986,19.123005,1.976854,,-36.66761391197,224.58999189955,-55.44040872218,1.179461
224.75474100812,-55.42335219418,5881584981735810176,1.2779,-5.911,-5.73,95,,1.4878,1.03,20.614664,20.912224,19.670372,1.241852,,-36.61866643005,224.75478729738,-55.42332672657,1.293436
224.73694506584,-55.40682686177,5881585806422309248,1.166,-7.098,-4.716,95,,1.4215,1.132,20.443634,20.834389,19.488384,1.346005,,-36.60675383098,224.73700063151,-55.40680590191,1.165324
224.75520414243,-55.32474873637,5881586699723104640,1.2076,-7.4,-4.734,95,,1.6587,0.982,20.588943,21.183083,19.757984,1.425098,,-36.52627081302,224.75526195408,-55.3247276971,1.260458
224.97047260547,-55.39345757389,5881588108474130560,1.2125,-6.813,-4.895,95,,1.4988,0.991,20.317678,21.085445,19.284399,1.801046,,-36.54767184423,224.97052592396,-55.39343581843,1.227109
225.17069893973,-55.30286036379,5881589826462461312,1.1944,-5.828,-4.927,31,1.438,,1.17,20.562708,20.986168,19.937393,1.048775,,-36.42300645595,225.17074444346,-55.30283846721,1.201302
225.00829017016,-55.29306439224,5881590406272130432,1.2138,-7.75,-5.789,31,1.545,,0.947,13.875116,14.223661,13.356272,0.86739,-21.7,-36.4461009572,225.00835066833,-55.29303866342,1.254483
225.15112989453,-55.23179901624,5881590857255999616,1.2537,-7.541,-4.798,95,,1.4594,1.118,20.625252,21.362621,19.909103,1.453518,,-36.36028299559,225.15118866577,-55.23177769047,1.263057
224.83394070546,-55.2644089581,5881592712680344192,1.2734,-7.008,-6.171,95,,1.4254,0.932,20.791954,21.358217,20.137331,1.220886,,-36.45403264524,224.83399537131,-55.26438152942,1.276316
224.92300210832,-55.18058262404,5881594946113290496,1.3135,-6.975,-4.84,95,,1.2424,1.017,20.117666,20.17217,18.437563,1.734608,,-36.35772418501,224.92305640354,-55.18056111212,1.266446
225.53235782163,-55.44176424121,5881595736342454528,1.2303,-8.73,-4.854,95,,1.2936,1.056,20.589529,21.51293,19.312702,2.200228,,-36.4818304603,225.53242621902,-55.44174266735,1.19535
225.59982189753,-55.39713602578,5881596286095156608,1.2817,-7.601,-4.749,95,,1.4035,1.02,19.923944,21.36381,19.01883,2.34498,,-36.42670545402,225.59988138674,-55.39711491997,1.276257
225.44074156323,-55.41963541781,5881596698412055040,1.1591,-8.174,-5.192,95,,1.4958,1.056,20.202358,,,,,-36.47910459299,225.44080557559,-55.41961234122,1.171796
225.4438186457,-55.38973270517,5881596870210891520,1.1525,-8.356,-5.259,95,,1.5585,1.033,20.271961,,,,,-36.45045394115,225.44388403357,-55.38970933397,1.178802
225.4220724985,-55.37581022919,5881597076369425792,1.2653,-8.005,-4.815,95,,1.5025,1.019,20.530996,20.23955,19.053352,1.186197,,-36.44168340916,225.42213511337,-55.37578883015,1.283109
225.58548472632,-55.31315861888,5881598244603148928,1.3135,-7.779,-4.905,95,,1.261,1.076,20.51404,,,,,-36.3507259289,225.58554547953,-55.31313681911,1.26772
225.64328790971,-55.32692663445,5881598382042234368,1.3581,-6.071,-3.852,95,,1.2684,1.105,20.299551,19.47472,16.354467,3.120253,,-36.35228396782,225.64333533885,-55.32690951647,1.317056
225.66897309246,-55.27139747799,5881598759999140992,1.2473,-7.817,-4.47,95,,1.5615,0.988,20.657236,21.078583,19.993229,1.085354,,-36.29511994829,225.66903407802,-55.27137761269,1.279608
225.51477511738,-55.32281854763,5881598931797367936,1.3002,-6.583,-4.913,95,,1.6,1.101,20.554054,20.443506,18.915216,1.52829,,-36.37370735999,225.5148265452,-55.32279671372,1.339459
225.58423760206,-55.30329749013,5881599034922502272,1.1891,-6.07,-4.779,31,1.385,,1.078,17.107323,17.88555,16.137192,1.748358,,-36.34171785089,225.58428499352,-55.30327625184,1.218982
225.51590854944,-55.30210238002,5881599172315597184,1.3348,-6.432,-4.132,95,,1.3912,1.129,20.788385,22.009241,19.450617,2.558624,,-36.35404848239,225.5159587674,-55.3020840138,1.329189
225.50702608353,-55.2933156948,5881599241035091712,1.2257,-8.114,-4.771,95,,1.3219,1.048,20.62977,21.585058,19.931957,1.653101,,-36.34755501431,225.50708942349,-55.29329448967,1.199999
225.53044667008,-55.27253394412,5881599344160234880,1.2359,-7.736,-7.505,31,1.6,,0.82,12.441643,12.679053,12.05074,0.628313,-5.76,-36.32344178496,225.53050702478,-55.27250058904,1.26493
225.38481369862,-55.3630442462,5881600100028312192,1.2287,-7.084,-4.769,95,,1.3656,0.872,20.556646,21.641495,19.442743,2.198751,,-36.43706193375,225.38486909451,-55.36302305143,1.21528
225.4299111144,-55.26963274731,5881600959022038272,1.1418,-6.92,-3.694,31,1.374,,0.99,20.479155,20.863754,19.671423,1.192331,,-36.34054885683,225.4299650948,-55.26961633137,1.144547
225.27208991443,-55.29872149135,5881601371337522816,1.2397,-7.607,-4.816,95,,1.278,1.183,20.089832,21.009182,19.022678,1.986504,,-36.39903192613,225.27214930449,-55.29870008671,1.20326
225.27611530621,-55.29368207987,5881601440058253056,1.2214,-7.344,-5.247,95,,1.2825,0.927,20.8463,21.88089,19.90636,1.974529,,-36.39351006361,225.2761726346,-55.29365875936,1.180909
225.29632807813,-55.2956832946,5881601474464060928,1.2164,-7.437,-5.602,31,1.41,,1.036,15.99407,16.71567,15.174198,1.541472,,-36.39138539776,225.29638613004,-55.29565839809,1.253359
225.28972352912,-55.27622359872,5881601543136354048,1.202,-8.14,-3.612,95,,1.3938,1.082,20.263445,20.318092,19.19118,1.126913,,-36.37444634192,225.28978703971,-55.27620754465,1.194049
225.35547415162,-55.28499709111,5881601611855666944,1.2872,-5.493,-4.38,95,,1.3374,1.077,19.930422,19.659853,17.10095,2.558903,,-36.36966561262,225.35551701691,-55.28497762227,1.268779
225.3269990685,-55.26404918966,5881601886734469760,1.205,-5.795,-4.855,95,,1.5244,1.072,20.32308,21.214458,19.247269,1.96719,,-36.35565259827,225.32704426669,-55.26402761118,1.22494
225.35374543289,-55.22400559122,5881602092939461888,1.1436,-8.077,-3.715,31,1.48,,0.963,15.082841,15.586752,14.419235,1.167517,,-36.3128061439,225.35380836852,-55.22398908061,1.184367
225.52873537933,-55.25901382501,5881602329104147968,1.1462,-9.397,-4.893,31,1.38,,1.256,17.05585,17.861176,16.146236,1.714939,,-36.31109314224,225.52880866913,-55.25899207621,1.176352
225.46663652967,-55.23657128482,5881602642648022656,1.1376,-7.006,-3.712,95,,1.4831,1.009,20.097792,21.620893,18.666807,2.954086,,-36.3022839628,225.46669114202,-55.23655478821,1.146632
225.42060332174,-55.23726091075,5881603261123366528,1.193,-6.611,-5.107,95,,1.4461,1.07,20.151764,20.70805,19.214283,1.493767,,-36.31202095132,225.42065485688,-55.23723821479,1.195232
225.46923912745,-55.18567436926,5881603879600026112,1.2393,-6.524,-5.232,95,,1.2569,1.119,20.351269,21.17754,19.397938,1.779602,,-36.25401768662,225.46928991361,-55.18565111409,1.194012
225.70435300092,-55.26143153857,5881604669877139072,1.3078,-7.212,-4.894,95,,1.3617,0.945,20.65987,21.623062,19.813303,1.809759,,-36.27881568352,225.70440925102,-55.26140978632,1.293803
225.85196352743,-55.1825774689,5881606594022612736,1.2657,-7.013,-5.383,95,,1.4883,1.008,20.620365,21.087109,20.007195,1.079914,,-36.17581541736,225.85201811433,-55.18255354231,1.281378
225.85724721821,-55.17462471694,5881606594023684480,1.1843,-5.566,-4.976,95,,1.3182,1.021,19.622812,19.553404,17.650372,1.903032,,-36.16731023084,225.8572905337,-55.17460260081,1.17714
225.87629631918,-55.16232975621,5881606697101867904,1.2355,-5.847,-4.838,31,1.296,,1.016,20.305935,21.102222,19.457296,1.644926,,-36.15202881045,225.87634181159,-55.16230825392,1.233759
225.81412849157,-55.14294386434,5881606937620057088,1.1562,-7.59,-4.205,95,,1.6697,1.195,20.687038,22.152763,19.765467,2.387297,,-36.14600959007,225.81418751559,-55.14292517597,1.212853
225.79633075728,-55.12342522557,5881607693532394368,1.2749,-6.37,-3.83,95,,1.2926,0.967,19.111538,20.430096,17.982296,2.4478,,-36.13117099998,225.79638026557,-55.12340820414,1.293904
225.82430756494,-55.11886536526,5881607831016144128,1.177,-5.605,-5.321,31,1.552,,0.953,13.823526,14.155534,13.321442,0.834092,-22.53,-36.12139647857,225.82435112463,-55.11884171785,1.217806
225.58372501008,-55.12640413776,5881609239765484288,1.2106,-8.368,-7.016,31,1.532,,1.037,14.22506,14.596309,13.673224,0.923085,1.32,-36.17580216257,225.58379005441,-55.12637295541,1.251412
225.68367749154,-55.1114364048,5881609514598783360,1.2433,-7.432,-4.612,95,,1.2777,1.065,20.147928,20.881966,19.17287,1.709095,,-36.14205898852,225.68373524287,-55.11141590762,1.206549
225.49319534059,-55.11181835038,5881610201794695680,1.2652,-6.96,-4.824,95,,1.2619,1.027,20.605116,21.467438,19.48325,1.984188,,-36.17998259922,225.4932494249,-55.11179691029,1.219028
225.61852064189,-55.08643052976,5881610442312950656,1.1767,-7.44,-5.687,95,,1.4625,0.964,20.744795,21.396772,19.950657,1.446116,,-36.13141730229,225.61857841965,-55.08640525534,1.187918
225.61075733819,-55.08936733811,5881610442356378496,1.1721,-5.904,-5.283,31,1.508,,0.951,14.410849,14.839784,13.808243,1.031541,10.74,-36.13570499665,225.6108031899,-55.08934385955,1.212747
225.21015595126,-55.27162674915,5881613431611676928,1.3685,-6.217,-5.119,95,,1.3263,1.033,20.228045,20.80068,19.263659,1.537022,,-36.38590245996,225.21020445487,-55.27160399911,1.34436
225.31968226655,-55.20881248743,5881613912651408768,1.2786,-5.563,-3.64,95,,1.4604,1.015,20.504377,22.04076,19.624107,2.416653,,-36.30529970487,225.31972559943,-55.20879630882,1.287039
225.15675390728,-55.23248787352,5881614320650027648,1.086,-5.867,-3.943,31,1.611,,1.369,12.403387,12.618931,12.042376,0.576554,-33.5,-36.35981157332,225.15679963643,-55.23247034872,1.11644
225.21564943968,-55.19926438571,5881614428087064704,1.3203,-7.061,-4.322,95,,1.3592,1.22,20.78943,20.478437,19.154615,1.323822,,-36.31697145964,225.2157044234,-55.1992451781,1.305967
225.29080446336,-55.15061254203,5881614977800447360,1.2056,-7.328,-3.812,95,,1.403,1.069,18.851545,19.78943,16.778593,3.010838,,-36.25643981864,225.29086145789,-55.15059559841,1.226303
225.39226290158,-55.06503455324,5881617138155465344,1.2108,-8.007,-4.699,95,,1.3185,1.048,18.854158,19.709778,17.839083,1.870695,,-36.15605336305,225.39232504667,-55.06501366701,1.236098
225.31984068679,-55.07135454408,5881617279903597568,1.1849,-6.235,-5.003,95,,1.4199,1.12,20.182745,,,,,-36.17634042724,225.31988908229,-55.07133230825,1.182076
225.1051331088,-55.161530243,5881617859712405760,1.2997,-8.351,-3.595,31,1.262,,1.071,18.65522,20.179697,17.428905,2.750792,,-36.3035615419,225.1051980819,-55.16151426313,1.324869
225.06829609408,-55.13678855117,5881618688654230400,1.2569,-5.746,-4.912,95,,1.3729,1.069,20.449306,21.23306,19.666325,1.566736,,-36.28770554821,225.06834076642,-55.13676672048,1.245029
225.09130506729,-55.08682685886,5881618894812907648,1.2279,-9.097,-4.246,95,,1.5859,1.199,20.65535,21.592733,20.298206,1.294527,,-36.2362887148,225.09137570937,-55.08680798982,1.265542
225.07458600811,-55.05793017404,5881619547648049152,1.1647,-8.099,-5.094,95,,1.6431,0.975,20.44388,21.2138,19.509851,1.703949,,-36.21253264621,225.0746488565,-55.05790753515,1.211192
225.2754257059,-55.0231255451,5881620578439008256,1.1629,-6.058,-4.825,95,,1.4933,0.958,20.13049,21.121857,19.325893,1.795963,,-36.13991843017,225.27547267792,-55.02310410176,1.174283
225.18882993484,-54.99203001806,5881621300040905216,1.1875,-5.428,-4.918,95,,1.5502,0.991,20.62251,21.69228,20.161283,1.530996,,-36.12797773706,225.188871985,-54.99200815922,1.216747
225.23805394926,-54.98651845993,5881621506152472832,1.306,-5.482,-4.438,95,,1.4098,1.14,20.163223,21.455341,19.072664,2.382677,,-36.11301145616,225.2380964109,-54.9864987358,1.300955
225.25686129716,-54.94467345764,5881621849790430720,1.2361,-7.625,-4.914,31,1.626,,0.838,10.945331,11.127864,10.621691,0.506173,-30.29,-36.07001801184,225.25692029908,-54.94465161595,1.26299
225.49358041381,-55.0666534855,5881622158992129024,1.2793,-6.011,-3.808,95,,1.3318,1.016,20.4605,21.720726,19.268799,2.451927,,-36.13752059962,225.49362706786,-55.06663656084,1.256796
225.58585624539,-55.01786438158,5881622674388291968,1.1805,-7.129,-5.701,95,,1.3517,1.106,20.685543,20.889849,19.382477,1.507372,,-36.07349190669,225.58591150778,-55.0178390422,1.163969
225.51101139066,-54.9993737321,5881622880546735616,1.3115,-6.719,-5.112,95,,1.2662,1.053,20.280375,20.952908,19.352053,1.600855,,-36.07092613425,225.51106345239,-54.99935101198,1.2702410000000002
225.48512325375,-54.96369031592,5881623808259093504,1.3471,-6.123,-4.244,95,,1.4198,1.069,20.625208,21.205173,19.888971,1.316202,,-36.04255550568,225.48517065488,-54.96367145454,1.347598
225.61362962507,-54.99728038913,5881624186214068864,1.2449,-6.694,-5.478,95,,1.5466,1.04,20.133688,21.003288,19.405792,1.597496,,-36.04868288962,225.61368149127,-54.99725604061,1.266787
225.61502561494,-54.9885311435,5881624186253262080,1.1892,-7.57,-6.076,31,1.527,,1.265,14.517654,14.90387,13.958477,0.945393,-34.84,-36.04019240092,225.61508425667,-54.98850413909,1.23018
225.59893118501,-54.93611217264,5881624667253323776,1.2178,-7.088,-4.81,95,,1.4131,0.992,20.35871,21.042688,19.210796,1.831892,,-35.99415235452,225.5989860221,-54.93609079448,1.214866
225.67377772656,-54.93040292675,5881624839094157696,1.186,-6.431,-4.702,95,,1.3079,1.022,19.555407,20.248253,18.410803,1.83745,,-35.97401054795,225.67382746999,-54.93038202721,1.18118
225.3938615972,-54.98154251564,5881626488355422592,1.1902,-8.486,-5.41,31,1.476,,0.98,15.557786,16.070019,14.882347,1.187672,,-36.07739486486,225.39392731865,-54.98151847325,1.231324
225.35377008534,-54.88624955264,5881628103226538624,1.3616,-6.42,-4.824,95,,1.3266,0.998,20.539982,21.114073,19.613852,1.500221,,-35.99593139239,225.35381969406,-54.88622811187,1.337742
225.31465542696,-54.87900248145,5881628275062031360,1.1355,-8.119,-4.986,31,1.43,,0.981,16.436699,17.078022,15.653379,1.424643,,-35.99690766812,225.31471814944,-54.87898032051,1.166914
225.36898441049,-54.83347674129,5881628515580244992,1.1478,-7.773,-5.384,31,1.406,,1.053,16.566229,17.296751,15.726287,1.570464,,-35.94338110555,225.36904439486,-54.83345281277,1.178978
225.42276695181,-54.87243358177,5881628893500582656,1.1772,-6.383,-4.83,95,,1.5981,1.006,20.52776,21.07601,19.522062,1.553947,,-35.96926133937,225.42281625845,-54.87241211559,1.215322
225.55013801544,-54.80251626066,5881629546335796864,1.0574,-7.267,-5.368,95,,1.6793,1.148,20.398369,21.852316,17.626844,4.225472,,-35.87835997803,225.55019405202,-54.80249240076,1.110278
225.39964387262,-54.80446848434,5881630130487970048,1.1553,-5.722,-3.859,31,1.533,,1.188,13.64966,14.017661,13.095489,0.922172,-5.3,-35.91005945212,225.39968799546,-54.80445133393,1.195778
225.51843133704,-54.77883065821,5881630371006140288,1.1929,-5.994,-4.746,31,1.508,,1.104,14.041511,14.465041,13.423076,1.041966,-26.31,-35.86240448278,225.51847753088,-54.77880956475,1.233337
224.59889218276,-55.39181330573,5881631504842700800,1.2849,-6.543,-4.692,95,,1.303,1.075,20.304049,18.041124,18.990324,-0.9492,,-36.62033283373,224.59894338389,-55.39179245366,1.25406
224.66703374184,-55.23325618849,5881634833417007488,1.2128,-6.779,-3.604,31,1.449,,1.03,16.141127,16.721611,15.387267,1.334344,,-36.45827965326,224.66708657461,-55.23324017268,1.245011
224.39908670329,-55.29532981304,5881636796244320512,1.2621,-6.089,-4.858,95,,1.3144,1.072,20.36112,21.006529,19.689531,1.316998,,-36.57022601618,224.39913423251,-55.29530822188,1.234395
224.57369106679,-55.23722780935,5881637895756419968,1.3738,-7.242,-5.076,95,,1.2557,1.04,20.351482,20.587656,19.276695,1.310961,,-36.48073601887,224.57374751777,-55.23720524811,1.327823
224.5974421981,-55.19939985012,5881638101947840128,1.2057,-6.701,-3.705,31,1.532,,0.989,13.795526,14.171314,13.247073,0.924241,,-36.44056001837,224.59749437773,-55.19938338369,1.246157
224.54705675325,-55.2233124239,5881638170667305728,1.1972,-7.911,-5.59,31,1.462,,1.018,15.908957,16.462141,15.190453,1.271688,,-36.47306736606,224.5471183969,-55.22328757937,1.23797
224.70998900174,-55.22073350992,5881640678928441728,1.1506,-7.69,-5.702,31,1.521,,1.048,14.673061,15.068972,14.087427,0.981545,,-36.43794359129,224.71004892042,-55.22070816837,1.191539
224.75468596945,-55.15313570952,5881641499206936960,1.1971,-8.899,-4.388,31,1.436,,1.128,16.120375,16.700834,15.283221,1.417613,,-36.36569000379,224.75475519005,-55.15311620914,1.229332
224.59889214609,-55.05118021736,5881645935938393600,1.1976,-5.568,-3.96,95,,1.5015,1.019,20.557596,21.205196,19.963493,1.241703,,-36.30152155857,224.59893534779,-55.05116261949,1.215475
224.38760701632,-55.12096445408,5881651021184054528,1.199,-5.902,-4.931,95,,1.3246,1.175,20.406118,20.652628,19.280005,1.372623,,-36.40943709253,224.38765288521,-55.12094253969,1.174255
224.10671935045,-55.12357466382,5881653941788227200,1.1823,-8.078,-4.483,31,1.519,,1.058,13.916834,14.320751,13.334632,0.986119,1.72,-36.46876779362,224.10678213826,-55.12355474118,1.222665
224.27035932976,-55.00918151599,5881656209504855936,1.2322,-8.581,-4.72,95,,1.2705,1.033,20.632751,21.34652,20.058426,1.288094,,-36.32859264593,224.27042583859,-55.00916053991,1.188836
224.43530203614,-55.02223469414,5881658511609483136,1.2491,-5.58,-5.88,95,,1.5632,1.059,20.44079,20.387508,19.301798,1.085711,,-36.30742189232,224.43534529441,-55.02220855903,1.27871
224.48623470023,-54.99228970986,5881658683407300736,1.1775,-8.024,-4.903,95,,1.4198,1.1,19.9841,21.493902,18.682058,2.811844,,-36.26910808376,224.48629686389,-54.992267919,1.173648
