RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
122.67191220868,-13.27746415418,5726687398515250176,0.0633,0.0567,0.8045,0.0923,2.337,-2.297,0.091,-0.43,0.081,31,1.409,,1.04,17.6765,18.390905,16.882742,1.508163,,-32.45273658652,122.67192269856,-13.27746224382,0.832328
123.00668597197,-13.26424187826,5726690353453050624,0.0313,0.0304,0.7351,0.042,2.334,-2.304,0.044,-0.378,0.047,31,1.512,,1.013,16.076015,16.50683,15.49787,1.00896,,-32.35670504327,123.00669649039,-13.2642401985,0.7694289999999999
122.94668816634,-13.25145255498,5726691040647835776,0.0218,0.0195,0.7315,0.0293,2.537,-2.48,0.031,-0.534,0.03,31,1.549,,1.02,15.271345,15.610182,14.764294,0.845888,,-32.35931105265,122.94669949217,-13.2514501823,0.773868
122.91708525701,-13.22799400213,5726691315525748352,0.0097,0.0092,0.7312,0.0131,2.45,-2.376,0.014,-0.596,0.014,31,1.632,,1.022,13.189535,13.370954,12.889818,0.481135,22.32,-32.34401049186,122.91709610473,-13.22799135459,0.773408
122.90169492547,-13.22710307976,5726691349885492608,0.0105,0.01,0.7422,0.0142,2.361,-2.306,0.015,-0.506,0.014,31,1.643,,1.059,13.198768,13.361871,12.923973,0.437898,,-32.34698174861,122.90170545274,-13.22710082945,0.7845559999999999
122.79418833447,-13.26422644727,5726692410740033920,0.0769,0.075,0.7009,0.1091,2.284,-2.234,0.101,-0.477,0.105,31,1.409,,0.989,17.76587,18.483799,16.963781,1.520018,,-32.4096080361,122.79419853556,-13.264224329,0.728275
122.79594634633,-13.24877966578,5726692861713603968,0.0435,0.0429,0.8108,0.0589,2.35,-2.32,0.056,-0.38,0.056,31,1.466,,0.982,16.864075,17.412952,16.177568,1.235384,,-32.39423598518,122.79595693724,-13.24877797814,0.841584
122.87024614009,-13.11535104365,5726696228969656960,0.016,0.0158,0.7442,0.022,2.387,-2.34,0.023,-0.475,0.024,95,,1.5957,0.993,14.190425,14.44266,13.782435,0.660225,31.55,-32.2467632826,122.87025681658,-13.11534893079,0.784497
122.54953117547,-13.24221694037,5726699974179527168,0.0519,0.0417,0.6904,0.0784,2.346,-2.293,0.076,-0.495,0.058,31,1.425,,0.967,17.439474,18.0975,16.657759,1.439741,,-32.44890670168,122.54954164363,-13.24221474099,0.719286
122.61701561179,-13.22078306921,5726700249057407232,0.0173,0.0133,0.7561,0.0244,2.387,-2.332,0.025,-0.51,0.018,31,1.556,,1.016,15.134092,15.460725,14.643249,0.817475,,-32.41150219351,122.61702625917,-13.22078080251,0.798454
122.42908210455,-13.24615083644,5726702035763874304,0.0232,0.018,0.7954,0.0353,2.481,-2.404,0.034,-0.61,0.024,31,1.525,,1.0,15.840536,16.235657,15.283545,0.952112,,-32.48240372068,122.42909308255,-13.24614812506,0.83785
122.43867183828,-13.20372485032,5726702619879411712,0.04,0.0299,0.7567,0.0613,2.564,-2.5,0.062,-0.57,0.041,31,1.462,,0.999,16.896076,17.449978,16.201246,1.248732,,-32.43899587474,122.43868325009,-13.20372231752,0.787354
122.51496046967,-13.23420503707,5726702963476775552,0.0096,0.0075,0.7903,0.0132,2.247,-2.194,0.013,-0.487,0.01,31,1.684,,0.9,12.368231,12.461523,12.201927,0.259596,,-32.44968704579,122.51497048581,-13.23420287165,0.830076
122.59202631051,-13.17519005282,5726703685031241344,0.0168,0.0133,0.7686,0.0233,2.418,-2.344,0.024,-0.59,0.018,31,1.561,,0.954,15.022554,15.338043,14.543532,0.794511,,-32.37357805531,122.59203701137,-13.17518742845,0.8109489999999999
122.49105708126,-13.18762475305,5726704097348139008,0.0279,0.0215,0.8058,0.0398,2.354,-2.301,0.041,-0.498,0.03,31,1.507,,0.954,16.181293,16.613077,15.583333,1.029744,,-32.41051808059,122.49106758543,-13.18762253779,0.8387779999999999
122.49352908597,-13.14844276718,5726704887622111616,0.0896,0.0668,0.78,0.138,2.24,-2.209,0.137,-0.375,0.095,31,1.378,,1.026,18.151987,19.010061,17.282957,1.727104,,-32.3720022735,122.4935391673,-13.14844110005,0.8056030000000001
122.74452548014,-13.16888173911,5726705914117480192,0.0642,0.0571,0.8053,0.087,2.277,-2.204,0.087,-0.572,0.077,31,1.424,,1.003,17.5173,18.186255,16.751081,1.435173,,-32.32973734265,122.74453553969,-13.16887919816,0.833929
122.74794836669,-13.173530915,5726705918414183296,0.0101,0.0088,0.7507,0.0137,2.451,-2.403,0.013,-0.48,0.011,31,1.624,,0.999,13.536399,13.734624,13.206924,0.5277,,-32.33338457247,122.74795933609,-13.17352877962,0.792983
122.72071816323,-13.15808955251,5726706085916198272,0.1252,0.1136,0.8205,0.1642,2.355,-2.333,0.166,-0.322,0.16,31,1.357,,1.012,18.560844,19.502098,17.65528,1.846819,,-32.32520125328,122.72072880995,-13.15808811985,0.844027
122.68867277059,-13.13060172561,5726707121005038848,0.0271,0.0222,0.7313,0.0371,2.408,-2.367,0.036,-0.447,0.029,31,1.522,,1.009,15.894482,16.289066,15.336594,0.952473,,-32.30655318313,122.68868357075,-13.13059973776,0.7737799999999999
122.76678250638,-13.14587453347,5726707636402802176,0.0244,0.0214,0.6954,0.0336,2.454,-2.434,0.033,-0.315,0.028,95,,1.6902,1.369,11.542542,11.626965,11.383563,0.243402,34.06,-32.30196942193,122.76679361398,-13.14587313503,0.7304820000000001
122.70535326035,-13.10173497374,5726708800334169344,0.0113,0.0094,0.7778,0.015,2.442,-2.397,0.015,-0.464,0.012,31,1.648,,0.968,12.85725,13.010116,12.592715,0.4174,,-32.2745051977,122.70536419896,-13.10173291181,0.810529
122.77080808982,-13.03248284535,5726709491826934656,0.0439,0.0419,0.7235,0.059,2.485,-2.449,0.064,-0.418,0.067,31,1.466,,0.949,16.770298,17.318415,16.084341,1.234074,,-32.19131509045,122.770819264,-13.03248098656,0.754552
122.59136160166,-13.15504136884,5726709629265974656,0.0144,0.0114,0.7406,0.0196,2.483,-2.424,0.02,-0.537,0.015,31,1.656,,0.896,11.082526,11.215352,10.833969,0.381383,25.92,-32.35425257458,122.59137266675,-13.15503898131,0.7754810000000001
122.59393130463,-13.1089858047,5726710041582823808,0.0093,0.0072,0.7317,0.0127,2.183,-2.12,0.013,-0.523,0.009,31,1.628,,0.926,12.719074,12.906046,12.40604,0.500006,32.03,-32.30906779137,122.59394097782,-13.10898347895,0.7633570000000001
122.57958757998,-13.08099447067,5726710900576280960,0.0296,0.0232,0.6879,0.0428,2.556,-2.511,0.042,-0.475,0.031,31,1.512,,1.014,16.05997,16.479492,15.478464,1.001028,,-32.28553117845,122.57959903956,-13.08099236077,0.72297
122.60188603721,-13.08483167729,5726711209813919616,0.0176,0.0141,0.7321,0.025,2.498,-2.431,0.024,-0.577,0.018,31,1.565,,1.034,14.964132,15.271776,14.492685,0.779091,,-32.28373855094,122.60189712824,-13.08482911118,0.774473
122.57541470991,-13.05627521426,5726711553411306240,0.0724,0.0563,0.7057,0.1076,2.489,-2.461,0.106,-0.372,0.079,31,1.414,,1.007,17.676075,18.379082,16.866934,1.512148,,-32.2626478471,122.57542593674,-13.05627356312,0.733524
122.62440191634,-13.03695799193,5726711656490504448,0.0184,0.0146,0.7329,0.0273,2.339,-2.304,0.026,-0.403,0.02,31,1.565,,0.968,14.92823,15.232813,14.45723,0.775583,,-32.23186836796,122.62441242543,-13.03695620192,0.77526
122.60787402339,-13.02368274718,5726711725209983616,0.024,0.0192,0.7759,0.0366,2.456,-2.415,0.036,-0.449,0.026,31,1.535,,0.967,15.662437,16.040703,15.128045,0.912658,,-32.22310776374,122.60788504009,-13.02368075202,0.81838
122.71371414574,-13.05987941532,5726711897008645632,0.0136,0.0112,0.764,0.0187,2.384,-2.317,0.019,-0.562,0.015,31,1.592,,0.969,14.302788,14.557065,13.893477,0.663589,47.65,-32.2319542501,122.71372471777,-13.05987691779,0.806316
122.72188984057,-13.05198153851,5726712000087855360,0.0098,0.0079,0.7742,0.0135,2.559,-2.497,0.014,-0.561,0.011,31,1.651,,0.968,12.268109,12.416745,12.005772,0.410974,28.73,-32.22229153755,122.72190123336,-13.05197904645,0.810625
122.67462424847,-13.07387086627,5726712034447616512,0.0222,0.0182,0.7138,0.0306,2.412,-2.296,0.031,-0.737,0.024,31,1.563,,1.232,14.989436,15.298506,14.518528,0.779978,,-32.25515984976,122.67463472483,-13.0738675895,0.75617
122.66430146715,-13.05466583849,5726712103167092352,0.0136,0.011,0.7231,0.0188,2.266,-2.256,0.019,-0.213,0.014,31,1.697,,0.974,11.678921,11.750806,11.544954,0.205852,25.32,-32.23913691723,122.66431175914,-13.0546648902,0.777926
122.70289543714,-13.01780910443,5726712652922883328,0.0179,0.0141,0.7635,0.0254,2.338,-2.296,0.025,-0.442,0.019,31,1.57,,1.007,14.845746,15.144208,14.385138,0.75907,,-32.19394182456,122.70290590916,-13.01780714084,0.805874
122.65366052629,-13.05353356326,5726712859081340800,0.0321,0.0267,0.7366,0.0438,2.593,-2.46,0.044,-0.821,0.036,31,1.505,,0.948,16.200537,16.637682,15.59853,1.039152,,-32.24067241766,122.65367174866,-13.05352991522,0.769526
122.64323788938,-13.04745156868,5726712859081342848,0.0129,0.0104,0.7194,0.0177,2.454,-2.394,0.018,-0.54,0.013,31,1.581,,1.105,13.967363,14.244694,13.531399,0.713295,40.23,-32.23736543052,122.64324881155,-13.04744916918,0.761397
122.64592572318,-13.03436410931,5726712927800815104,0.0248,0.02,0.8169,0.0355,2.313,-2.262,0.035,-0.481,0.026,31,1.529,,1.028,15.607601,15.998029,15.051537,0.946492,,-32.22404180358,122.64593604345,-13.03436197067,0.8592839999999999
122.62909036903,-13.02115522833,5726713133959248896,0.0711,0.0597,0.7064,0.1067,2.668,-2.574,0.1,-0.701,0.081,31,1.489,,1.076,17.576788,18.012669,16.878311,1.134357,,-32.21542386376,122.62910211253,-13.02115211122,0.735355
122.65763901506,-13.01066355506,5726713271398189440,0.0158,0.0125,0.7793,0.0225,2.382,-2.371,0.023,-0.232,0.017,31,1.58,,1.059,14.560401,14.838419,14.120544,0.717874,30.02,-32.19822166805,122.65764983024,-13.01066252525,0.821625
122.64914358671,-13.00022570298,5726713340117667072,0.0137,0.0112,0.7301,0.0196,2.492,-2.443,0.02,-0.489,0.016,31,1.592,,1.001,14.282681,14.538812,13.875324,0.663487,26.55,-32.19022440542,122.64915473115,-13.0002235314,0.772412
122.71888402563,-12.97292680054,5726713649355281920,0.0108,0.0085,0.7411,0.0149,2.373,-2.3,0.016,-0.583,0.012,31,1.627,,1.069,13.511805,13.70325,13.193302,0.509948,30.51,-32.14657458051,122.7188945175,-12.97292420821,0.783442
122.67818069361,-12.98840328361,5726713683715036672,0.0127,0.0099,0.8057,0.0175,2.29,-2.25,0.018,-0.422,0.014,31,1.66,,1.022,12.861373,12.994619,12.632739,0.36188,,-32.17161193998,122.67819095839,-12.98840140708,0.839398
122.71253850163,-12.96171339428,5726713855513711488,0.0289,0.0235,0.7902,0.0408,2.527,-2.484,0.042,-0.464,0.034,31,1.513,,0.995,16.033823,16.452826,15.450117,1.002708,,-32.13729869134,122.7125498298,-12.96171133294,0.826491
122.692431641,-12.96109727407,5726713885577266304,0.0211,0.0168,0.7366,0.0316,2.415,-2.345,0.033,-0.579,0.025,31,1.55,,1.005,15.330624,15.667725,14.822502,0.845222,,-32.14167592107,122.69244233366,-12.96109469993,0.7790480000000001
122.96301786677,-13.17297729789,5726715401702314240,0.0363,0.0354,0.7287,0.0492,2.363,-2.306,0.05,-0.514,0.056,31,1.491,,0.97,16.449638,16.92444,15.820942,1.103498,,-32.27938133365,122.96302839478,-13.17297501426,0.760848
122.98296600298,-13.12520549217,5726718597157554176,0.012,0.0108,0.7894,0.0159,2.287,-2.212,0.016,-0.581,0.016,31,1.61,,0.989,13.769438,13.993215,13.399184,0.59403,16.9,-32.22822868313,122.9829760963,-13.12520290796,0.831647
122.95029731658,-13.1174725738,5726718837675730688,0.0112,0.0106,0.7772,0.0146,2.396,-2.349,0.015,-0.473,0.016,31,1.664,,0.983,12.402712,12.529188,12.175511,0.353677,,-32.22889400941,122.95030803825,-13.11747047342,0.814359
122.96291569881,-13.08314604017,5726720005906823680,0.055,0.056,0.7899,0.0715,2.383,-2.319,0.073,-0.551,0.088,31,1.446,,0.946,17.152363,17.763481,16.429045,1.334436,,-32.19256589646,122.9629262787,-13.08314359061,0.8197230000000001
122.95339772201,-13.04541936529,5726720413927367296,0.0562,0.0561,0.7928,0.0745,2.35,-2.311,0.076,-0.428,0.084,31,1.443,,1.017,17.227089,17.827593,16.490002,1.337591,,-32.158463506,122.95340826387,-13.04541746339,0.822394
123.07275470706,-13.02318678081,5726721375998401280,0.0141,0.0129,0.7761,0.0189,2.423,-2.39,0.02,-0.399,0.021,31,1.696,,1.038,12.088256,12.166089,11.947575,0.218514,15.97,-32.10721201145,123.0727656097,-13.02318500763,0.8230310000000001
122.8462098213,-13.07220084758,5726731825656856448,0.0164,0.0155,0.7432,0.0221,2.47,-2.41,0.023,-0.54,0.023,31,1.573,,1.041,14.639586,14.931231,14.18662,0.744611,,-32.21101393816,122.84622081712,-13.07219844821,0.785488
122.86122361325,-13.0544849686,5726731860016587136,0.0473,0.0477,0.8612,0.0662,2.197,-2.162,0.068,-0.393,0.073,31,1.466,,1.016,16.968908,17.520906,16.275526,1.24538,,-32.1901541172,122.86123347581,-13.0544832217,0.891713
122.87230520568,-13.03894093226,5726731963095795072,0.0113,0.0108,0.7151,0.0144,2.452,-2.373,0.015,-0.617,0.015,31,1.643,,0.972,13.002021,13.166611,12.723825,0.442785,,-32.17237073318,122.8723160301,-13.03893819156,0.7524339999999999
122.8727101006,-13.03646351711,5726731997455533056,0.0207,0.0198,0.746,0.0266,2.273,-2.26,0.028,-0.238,0.028,31,1.553,,1.036,15.222787,15.556847,14.72384,0.833007,,-32.16987464875,122.8727204127,-13.03646246032,0.788412
122.86636656869,-13.02901392531,5726732066175010048,0.028,0.0254,0.7621,0.0361,2.505,-2.458,0.039,-0.483,0.037,31,1.529,,1.104,15.632784,16.019438,15.089066,0.930371,,-32.16424753023,122.86637778157,-13.02901177725,0.804509
122.80526564866,-13.02260448889,5726732920879199232,0.0252,0.0252,0.8236,0.0361,2.339,-2.264,0.037,-0.587,0.037,31,1.533,,1.045,15.621428,15.993171,15.065148,0.928022,,-32.17321785182,122.80527597642,-13.02260187906,0.866042
122.79423500176,-13.0210560544,5726732989589969408,0.0111,0.0104,0.761,0.0148,2.263,-2.223,0.016,-0.422,0.016,31,1.612,,0.998,13.574739,13.796537,13.211969,0.584568,34.22,-32.17445629671,122.79424514284,-13.02105417909,0.803179
122.91166581536,-12.96046932046,5726734918033267072,0.0144,0.0137,0.7412,0.0197,2.515,-2.477,0.021,-0.436,0.02,31,1.589,,1.013,14.304266,14.567278,13.888638,0.67864,19.81,-32.08671214179,122.91167711291,-12.96046738122,0.7835059999999999
122.97780837673,-12.9017381556,5726735605228002304,0.1463,0.0713,0.7945,0.1374,2.555,-2.464,0.199,-0.675,0.111,95,,1.4646,0.924,17.44938,,,,,-32.01347302558,122.97781961279,-12.90173515751,0.81999
122.7908119085,-12.96720832728,5726736391205883008,0.0491,0.0476,0.8414,0.0709,2.305,-2.25,0.072,-0.502,0.075,31,1.467,,1.007,16.969769,17.529343,16.26546,1.263884,,-32.12322963434,122.79082216792,-12.96720609472,0.8719260000000001
122.82709363654,-12.97552070298,5726736498581261056,0.0354,0.0344,0.7883,0.0488,2.593,-2.533,0.051,-0.556,0.054,31,1.503,,0.976,16.314844,16.769775,15.70664,1.063135,,-32.12227055786,122.82710518834,-12.97551823086,0.820923
122.83357165183,-12.93759784163,5726736700444880896,0.0575,0.0589,0.8158,0.086,2.345,-2.316,0.087,-0.362,0.09,31,1.452,,0.971,17.273735,17.880283,16.537548,1.342735,,-32.08399001796,122.83358221511,-12.93759623088,0.845343
122.79581425928,-12.95143336563,5726736769161178880,0.0114,0.01,0.818,0.0155,2.453,-2.404,0.017,-0.489,0.015,31,1.67,,0.911,12.755603,12.875931,12.547178,0.328753,,-32.10673352669,122.79582522261,-12.95143119365,0.853293
122.81534424917,-12.94684427531,5726736807818904192,0.0203,0.0192,0.8014,0.029,2.258,-2.214,0.031,-0.444,0.028,31,1.713,,1.277,11.32391,11.374317,11.225767,0.14855,28.55,-32.09745315668,122.8153543467,-12.94684230103,0.84948
122.79401785144,-12.94584566696,5726736837880655104,0.0151,0.0135,0.7434,0.0196,2.388,-2.348,0.021,-0.433,0.019,31,1.684,,1.052,11.908101,12.003149,11.730459,0.27269,26.53,-32.10177486991,122.79402855945,-12.94584374046,0.7953779999999999
122.8298078175,-12.91791720244,5726737013974265856,0.0529,0.0491,0.7997,0.0948,2.47,-2.346,0.084,-0.773,0.073,31,1.483,,0.957,16.748758,17.263727,16.063053,1.200674,,-32.06589115301,122.82981851571,-12.91791376671,0.830994
122.74374513378,-12.95777014266,5726737082696836224,0.0208,0.0171,0.756,0.0291,2.388,-2.316,0.032,-0.584,0.026,31,1.564,,1.055,15.046943,15.356518,14.568205,0.788313,,-32.12576139626,122.74375569398,-12.95776754508,0.798435
122.75311591812,-12.96526211695,5726737082697580288,0.0666,0.0592,0.7537,0.0888,2.509,-2.469,0.094,-0.445,0.093,31,1.428,,1.042,17.365942,18.062271,16.585339,1.476932,,-32.13068713908,122.75312717879,-12.96526013941,0.782825
122.73199298171,-12.95631937248,5726737117056577152,0.0315,0.0255,0.7088,0.046,2.441,-2.284,0.047,-0.863,0.039,31,1.527,,1.182,15.694387,16.071976,15.123568,0.948408,,-32.12726738718,122.73200339815,-12.95631553874,0.751232
122.73608092976,-12.94441146633,5726737151416312576,0.0125,0.0103,0.7305,0.0177,2.282,-2.177,0.019,-0.684,0.015,31,1.605,,1.006,13.999261,14.226481,13.601108,0.625374,24.7,-32.11473810762,122.73609085933,-12.94440842745,0.772827
122.72103585811,-12.95396859485,5726737323215011840,0.0112,0.0092,0.7432,0.0158,2.456,-2.41,0.016,-0.473,0.013,31,1.613,,1.042,13.75729,13.975891,13.399026,0.576865,28.74,-32.12770525197,122.72104684855,-12.95396649377,0.785496
122.72580978732,-12.94869364644,5726737357574746112,0.0179,0.0142,0.7432,0.0256,2.458,-2.42,0.026,-0.433,0.021,31,1.536,,1.048,14.803314,15.167887,14.262745,0.905142,,-32.12142187341,122.72582082232,-12.94869172304,0.785181
122.74898691037,-12.93046527572,5726737495014439040,0.0158,0.0131,0.7481,0.0208,2.366,-2.312,0.024,-0.502,0.02,31,1.591,,0.951,14.365314,14.62618,13.953095,0.673084,22.58,-32.09805449629,122.74899745287,-12.93046304588,0.790461
122.80156899226,-12.92524106584,5726737628157815424,0.013,0.0114,0.7265,0.0176,2.421,-2.369,0.019,-0.495,0.017,31,1.68,,0.936,11.902919,12.004974,11.715639,0.289335,26.58,-32.07997606365,122.80157979646,-12.92523886511,0.778143
122.80109400814,-12.90032217177,5726737804252083584,0.0113,0.0097,0.7423,0.014,2.486,-2.406,0.016,-0.623,0.015,31,1.485,,0.914,10.52357,11.009118,9.878145,1.130973,29.44,-32.05599400604,122.80110498062,-12.90031940455,0.7687689999999999
122.75235702442,-12.91278880342,5726737872970806656,0.0109,0.0089,0.8178,0.0151,2.307,-2.235,0.017,-0.572,0.014,31,1.65,,0.93,13.033124,13.189029,12.77115,0.417879,,-32.08012340006,122.75236721703,-12.91278626253,0.856984
122.77128819084,-12.89016368123,5726738079129225856,0.0189,0.0165,0.7443,0.0254,2.274,-2.228,0.027,-0.455,0.025,31,1.57,,1.005,14.826986,15.128539,14.362426,0.766113,,-32.05355302233,122.77129834966,-12.89016165737,0.786686
122.8900498111,-12.92355114538,5726738177912355456,0.0275,0.0269,0.7654,0.0404,2.446,-2.383,0.04,-0.552,0.038,31,1.536,,1.08,15.689538,16.062473,15.150752,0.911721,,-32.05638592171,122.89006067814,-12.92354869419,0.807931
122.88575339788,-12.90613440776,5726738349711075840,0.1285,0.1293,0.6754,0.1742,2.674,-2.593,0.173,-0.654,0.177,31,1.492,,0.969,18.427555,18.842955,17.737854,1.105101,,-32.04061132217,122.88576522053,-12.90613150046,0.699779
122.8911531391,-12.89210802612,5726738388366836352,0.0314,0.0326,0.7001,0.0518,2.493,-2.372,0.05,-0.769,0.05,31,1.508,,1.02,16.02875,16.46317,15.428303,1.034866,,-32.02570678197,122.8911639526,-12.89210460684,0.736591
122.85633404053,-12.903387164,5726738457086324096,0.02,0.0197,0.7996,0.0328,2.47,-2.455,0.033,-0.278,0.027,31,1.562,,0.994,15.049463,15.370952,14.565002,0.805949,,-32.04525842955,122.85634523334,-12.90338592817,0.842027
122.84113267507,-12.90781873396,5726738491446068992,0.0172,0.0178,0.77,0.025,2.457,-2.371,0.025,-0.642,0.025,31,1.577,,0.934,14.662276,14.94971,14.209062,0.740648,,-32.05331592716,122.84114348648,-12.90781587877,0.8123710000000001
122.86052160353,-12.87683409327,5726738624589042304,0.0263,0.0259,0.6864,0.0387,2.51,-2.469,0.038,-0.45,0.035,31,1.532,,1.005,15.668344,16.048233,15.125911,0.922322,,-32.0185410292,122.86053286206,-12.87683209459,0.7288830000000001
122.85190104148,-12.88554962232,5726738628885013888,0.0233,0.0219,0.7587,0.0332,2.483,-2.422,0.033,-0.546,0.031,31,1.548,,0.944,15.369003,15.715961,14.85653,0.859431,,-32.02910855327,122.85191208625,-12.88554719602,0.8011670000000001
122.88458748669,-12.85785046733,5726739041201859712,0.0217,0.0206,0.7715,0.0341,2.405,-2.326,0.033,-0.61,0.032,31,1.55,,1.059,15.258835,15.596554,14.755554,0.841,,-31.99420957641,122.88459809142,-12.85784775604,0.813928
122.84178217249,-12.8714773879,5726739453519525120,0.0387,0.0386,0.749,0.0566,2.31,-2.212,0.057,-0.665,0.058,31,1.495,,0.97,16.460314,16.932117,15.826263,1.105854,,-32.01800982436,122.84179225781,-12.87147443453,0.781178
122.86424635304,-12.84701919233,5726739865832498816,0.0295,0.0279,0.8269,0.0462,2.358,-2.296,0.046,-0.537,0.042,31,1.524,,1.054,15.911856,16.309456,15.353344,0.956112,,-31.9887838028,122.86425682168,-12.84701680747,0.868906
122.90024353358,-12.83379487674,5726739934555048832,0.0252,0.0248,0.7524,0.0397,2.403,-2.352,0.037,-0.494,0.037,31,1.541,,0.986,15.490356,15.847694,14.96854,0.879154,,-31.96705980943,122.90025425513,-12.8337926829,0.7948759999999999
122.88064607012,-12.83359459061,5726740003274530688,0.0296,0.0284,0.8096,0.0481,2.481,-2.444,0.047,-0.428,0.044,31,1.521,,0.929,15.929435,16.329058,15.362584,0.966474,,-31.97173148207,122.88065721142,-12.83359268655,0.850772
122.86820377756,-12.82664446428,5726740106353747712,0.0277,0.0256,0.7302,0.0418,2.36,-2.31,0.046,-0.485,0.044,31,1.532,,0.979,15.746729,16.119717,15.203937,0.91578,,-31.9680979419,122.86821430622,-12.82664230923,0.772739
122.86313686027,-12.81958534715,5726740209432963328,0.0273,0.0263,0.6887,0.0429,2.603,-2.546,0.042,-0.542,0.041,31,1.529,,1.011,15.812993,16.204376,15.267665,0.936711,,-31.96252824985,122.86314846614,-12.81958294018,0.73125
123.08868993939,-12.89708255301,5726740896627670784,0.0299,0.0261,0.7631,0.0413,2.423,-2.332,0.041,-0.655,0.039,31,1.515,,1.023,15.979846,16.394346,15.403322,0.991024,,-31.98133700009,123.08870057434,-12.89707964007,0.8019000000000001
123.08032243665,-12.84415865856,5726741377664419968,0.019,0.0166,0.7358,0.0276,2.391,-2.322,0.028,-0.573,0.026,31,1.569,,1.025,14.813034,15.110635,14.351102,0.759533,,-31.93226324399,123.08033302007,-12.84415611018,0.778186
123.07388660031,-12.82562776443,5726742167937978880,0.0135,0.0121,0.7496,0.0199,2.424,-2.386,0.019,-0.426,0.017,31,1.605,,1.082,13.981887,14.214789,13.601382,0.613407,40.56,-31.91595381573,123.07389747569,-12.82562587095,0.791952
122.96153093337,-12.86211412027,5726744744918403712,0.0182,0.0171,0.715,0.0281,2.471,-2.403,0.028,-0.576,0.025,31,1.572,,0.982,14.742333,15.040253,14.286063,0.754189,,-31.97921163836,122.9615418874,-12.86211156029,0.7573719999999999
122.98000468151,-12.77033407501,5726745668333402112,0.0124,0.0116,0.7791,0.0172,2.397,-2.298,0.017,-0.681,0.017,31,1.682,,0.939,12.235583,12.333827,12.060873,0.272954,,-31.88587276578,122.98001515524,-12.77033104635,0.819764
