RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
120.83670476896,-12.09469574018,-1.244,-1.837,18.386425,1.442709,0.5912,0
120.82196986371,-12.08970832945,-3.211,-2.017,20.124277,1.666735,0.8475,0
120.90481921658,-11.98947918908,-2.238,-2.179,17.254555,1.449751,0.7753,0
120.98620152947,-11.93786246235,-0.842,-2.403,20.051376,2.092018,0.8782,0
120.96952788838,-11.92841423143,-2.527,-1.8,14.513682,0.771566,0.7321,0
120.93283587794,-11.91867348691,-2.163,-2.211,15.765945,1.053406,0.8144,0
120.93838241583,-11.89899760826,-2.859,-2.024,19.987991,2.380947,0.7747,0
120.94829233076,-11.88236528582,-4.283,-1.7,19.025019,1.538149,0.5921,0
121.01856334998,-11.9020020137,-1.035,-1.711,17.120518,1.275948,0.6893,0
120.90339973702,-11.85974497569,-1.679,-1.341,19.15764,1.567583,0.7935,0
120.96585446932,-11.840294136,-0.579,-1.688,18.482662,1.354902,0.7696,0
120.91360813384,-11.79813808063,-1.689,-2.32,18.370848,1.473288,0.6143,0
121.12515502192,-11.79784570364,-1.733,-2.407,20.517447,1.426035,0.8285,0
121.20699500836,-11.77219330247,-1.498,-0.76,20.397673,2.053972,0.6189,0
121.19386728296,-11.70181660234,-2.619,-1.471,20.200611,1.641827,0.7746,0
121.24157910299,-11.6806750933,-1.344,-1.337,19.992222,1.962627,0.723,0
121.08583038668,-11.7357472151,-1.963,-1.725,19.722565,1.71249,0.822,0
121.11813583985,-11.64934136484,-3.813,-0.984,19.867455,1.646835,0.7517,0
121.06075282672,-11.6209540226,-2.352,-1.564,19.70933,1.801205,0.7929,0
121.21340400084,-11.64754531275,-4.17,-1.548,17.87381,1.288408,0.6273,0
121.34598812663,-11.57602164339,-2.86,-1.85,19.88349,1.848631,0.6711,0
121.12609868303,-11.56519546727,-1.775,-2.166,20.265123,1.167704,0.659,0
121.21887459396,-11.50675489666,-0.388,-2.578,19.962345,0.890053,0.6709,0
121.28843670441,-11.51923616476,-3.685,-2.0,15.44037,0.933859,0.8376,0
121.32550085625,-11.4807938912,-0.746,-1.742,18.57062,1.706568,0.6066,0
121.31594368374,-11.45849067222,-4.093,-1.842,16.19224,0.965249,0.6872,0
121.31512234754,-11.45654269065,-1.491,-1.705,17.806494,1.292606,0.6084,0
121.43180570644,-11.53050985386,-1.29,-1.888,19.23912,1.444431,0.833,0
121.50025348821,-11.50892234984,-3.913,-2.459,15.434902,0.897287,0.5874,0
121.47064485882,-11.38229352869,-2.39,-1.493,19.262482,1.609108,0.7619,0
121.44546319544,-11.38632473811,-2.442,-1.662,20.039722,2.106951,0.6603,0
121.22398800543,-11.43885743456,-0.567,-2.043,19.544373,1.892837,0.8209,0
121.25465836241,-11.425238705,-3.702,-1.905,20.232697,2.035942,0.7931,0
121.24549045263,-11.40037504694,-1.083,-2.451,17.038887,1.204382,0.6058,0
121.26274268403,-11.38800675109,-1.679,-1.888,18.012814,1.670321,0.6214,0
121.37101801457,-11.30036914515,-0.659,-2.154,17.41441,1.070181,0.605,0
121.63734296936,-11.39986385725,-1.889,-1.242,20.579771,1.17308,0.7787,0
121.68053902534,-11.34284924802,-2.721,-2.162,16.414888,1.053985,0.727,0
121.68628146629,-11.31205426343,-3.154,-2.392,20.067612,1.885014,0.6677,0
121.59193743627,-11.33147047125,-0.808,-2.548,15.780054,0.788404,0.6432,0
121.63002908892,-11.32524405452,-2.989,-1.659,17.669054,1.426527,0.6815,0
121.6512790428,-11.30808179761,-0.409,-1.546,18.062048,1.563866,0.7354,0
121.73426897618,-11.26514325054,-2.613,-1.89,19.673355,2.251074,0.6738,0
121.66509156647,-11.25547878064,-2.646,-1.375,18.00782,1.989933,0.7607,0
121.67588007208,-11.24052469421,-1.785,-1.739,19.868841,2.129347,0.7281,0
121.61309073475,-11.27321398826,-2.241,-2.296,20.65623,1.660202,0.6737,0
121.58043332143,-11.24935015409,-2.02,-1.514,18.434034,1.947033,0.7558,0
121.62298038392,-11.24314351438,-1.249,-1.736,19.27621,1.253235,0.6854,0
121.66293947837,-11.21338648191,-0.957,-1.966,17.299612,1.248598,0.6205,0
121.64110827988,-11.1348121863,-0.983,-1.989,15.490505,0.809078,0.6286,0
121.79954390733,-11.24393437467,-1.445,-1.582,19.189339,1.539732,0.5895,0
121.83706469052,-11.22293870134,-1.637,-1.587,17.90266,1.613285,0.7133,0
121.91470588298,-11.15190431781,-4.251,-2.16,18.590778,1.803379,0.6079,0
121.93946615941,-11.12626972657,-3.87,-0.932,19.141197,1.892872,0.7192,0
121.88766144745,-11.06246525845,-0.592,-1.83,16.42132,1.041158,0.59,0
121.81370146962,-11.11121718281,-1.332,-1.441,18.588955,1.465893,0.6676,0
121.7617620148,-11.08942805509,-1.233,-1.29,15.244317,1.031164,0.8149,0
121.65355472616,-11.11867029834,-2.25,-1.192,18.292795,1.483652,0.7958,0
121.64853346568,-11.11058095026,-1.19,-1.836,20.135082,1.402906,0.7174,0
121.86474294767,-11.06861558408,-1.389,-1.263,18.344376,1.245298,0.7443,0
122.0008511345,-11.0534410184,-0.465,-2.239,19.185543,1.79686,0.5907,0
121.93789195324,-11.05104420219,-1.496,-1.155,18.759262,1.847521,0.7243,0
