RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
121.22504054307,-11.70216069467,3037689978870063616,0.1478,0.1189,0.6982,0.2339,2.631,-2.368,0.226,-1.145,0.179,31,1.424,,1.03,18.942438,19.589743,18.205519,1.384224,,-31.2767025618,121.22505129179,-11.70215560472,0.719434,1
121.19385539528,-11.70182314165,3037690666062981504,0.344,0.2671,0.7746,0.5964,3.004,-2.619,0.581,-1.471,0.435,95,,1.2608,0.99,20.200611,20.93833,19.296503,1.641827,,-31.28373966171,121.19386728296,-11.70181660234,0.737393,1
121.24157300198,-11.68068103355,3037690764844212992,0.3694,0.2973,0.723,0.5124,1.896,-1.344,0.55,-1.337,0.448,95,,1.4536,1.057,19.992222,21.013285,19.050657,1.962627,,-31.25195111864,121.24157910299,-11.6806750933,0.726053,1
121.02455910277,-11.77895406933,3037691147101257728,0.0208,0.0166,0.6359,0.0315,2.032,-1.774,0.03,-0.991,0.024,31,1.551,,0.997,15.524337,15.856613,15.021891,0.834723,,-31.39848995512,121.02456715713,-11.77894966552,0.678582,1
121.08582147534,-11.73575488044,3037691726916801408,0.2566,0.2054,0.822,0.3813,2.613,-1.963,0.377,-1.725,0.309,95,,1.311,1.101,19.722565,20.512333,18.799843,1.71249,,-31.34214259697,121.08583038668,-11.7357472151,0.810835,1
121.07937332869,-11.69739272037,3037692143531480192,0.6493,0.5513,0.6481,0.923,3.432,-3.301,1.132,-0.939,1.013,95,,1.3898,1.057,20.656933,21.390945,19.822552,1.568394,,-31.30642333612,121.07938831096,-11.69738854539,0.6446580000000001,1
121.11811853656,-11.64934573843,3037693857224988288,0.3166,0.2529,0.7517,0.4403,3.938,-3.813,0.483,-0.984,0.387,95,,1.3582,1.08,19.867455,20.6704,19.023565,1.646835,,-31.25066371451,121.11813583985,-11.64934136484,0.741795,1
121.04724368803,-11.65830526018,3037694716214163712,0.3676,0.2694,0.8302,0.549,3.92,-3.888,0.568,-0.501,0.42,95,,1.3318,0.973,20.240522,20.913122,19.236279,1.676844,,-31.27603738796,121.04726133141,-11.65830303226,0.811211,1
121.058359377,-11.62183877069,3037694922372661376,0.1256,0.0934,0.6965,0.2012,1.704,-1.514,0.201,-0.782,0.146,31,1.455,,1.009,18.8384,19.407295,18.20166,1.205635,,-31.23802376173,121.05836624763,-11.62183529336,0.718373,1
121.06074215372,-11.62096097265,3037694922372661760,0.266,0.1994,0.7929,0.3975,2.825,-2.352,0.402,-1.564,0.301,95,,1.2695,1.037,19.70933,20.653727,18.852522,1.801205,,-31.2366114308,121.06075282672,-11.6209540226,0.7765930000000001,1
121.09983998226,-11.58793161681,3037695476428216064,0.0379,0.0286,0.7066,0.0599,3.626,-3.35,0.058,-1.386,0.044,31,1.471,,1.011,16.741312,17.261736,16.07258,1.189156,,-31.19535239468,121.09985518255,-11.58792545825,0.737851,1
121.26821793444,-11.68519278437,3037713407911791744,0.3763,0.2981,0.7657,0.583,3.644,-3.623,0.621,-0.394,0.489,95,,1.4218,1.059,20.132992,21.05012,19.231287,1.818832,,-31.25003023251,121.26823437536,-11.6851910321,0.7642140000000001,1
121.32741198488,-11.65362172082,3037713785868965760,0.1081,0.0853,0.8692,0.1719,1.806,-1.678,0.157,-0.667,0.127,95,,1.3529,1.008,18.624666,19.4972,17.74039,1.756809,,-31.20538614146,121.32741960141,-11.65361875814,0.894056,1
121.23587394526,-11.64516171871,3037714546083902720,0.0436,0.0356,0.6081,0.0703,2.156,-1.624,0.065,-1.419,0.053,31,1.524,,1.06,16.943665,17.338026,16.393282,0.944744,,-31.21882761456,121.23588131406,-11.64515541235,0.63937,1
121.21338507567,-11.64755219074,3037714576142963840,0.0687,0.0547,0.6273,0.109,4.448,-4.17,0.105,-1.548,0.084,31,1.448,,0.97,17.87381,18.44021,17.151802,1.288408,,-31.22645867342,121.21340400084,-11.64754531275,0.654245,1
121.36705387418,-11.60600198661,3037715641294926208,0.0797,0.0632,0.6011,0.1221,3.769,-3.657,0.116,-0.913,0.091,31,1.387,,0.983,18.036251,18.897854,17.211664,1.68619,,-31.14978905215,121.36707046559,-11.60599792766,0.6272019999999999,1
121.41067000655,-11.54103047305,3037716367148012160,1.5053,1.2056,0.6186,1.8237,1.28,-0.36,1.956,-1.228,1.744,95,,1.4255,0.976,20.775795,21.10491,20.002605,1.102305,,-31.07640849528,121.4106716414,-11.54102501543,0.623687,1
121.3459751494,-11.57602986377,3037716569007916672,0.2803,0.213,0.6711,0.4984,3.406,-2.86,0.448,-1.85,0.329,95,,1.3469,1.006,19.88349,20.831318,18.982687,1.848631,,-31.12570003264,121.34598812663,-11.57602164339,0.658755,1
121.33923208745,-11.52965657688,3037717324922257280,0.1076,0.0879,0.8034,0.1671,3.281,-3.084,0.177,-1.12,0.13,31,1.333,,0.996,18.441118,19.424585,17.450182,1.974403,,-31.08229748005,121.33924607628,-11.52965160099,0.82795,1
121.12609063147,-11.56520509361,3037718978492030208,0.4359,0.3088,0.659,0.7297,2.8,-1.775,0.691,-2.166,0.515,95,,1.4352,1.014,20.265123,20.863499,19.695795,1.167704,,-31.16711307912,121.12609868303,-11.56519546727,0.661197,1
121.13921479277,-11.56246207526,3037719012849909632,0.2858,0.216,0.8064,0.4383,1.638,-1.317,0.446,-0.974,0.333,95,,1.4471,0.957,19.866968,20.505442,19.049417,1.456024,,-31.16136017909,121.1392207678,-11.5624577448,0.810334,1
121.16862183285,-11.54850316264,3037719081569369984,0.0112,0.0086,0.7437,0.0182,3.999,-3.654,0.017,-1.624,0.013,31,1.582,,0.973,14.030048,14.304884,13.59631,0.708574,28.84,-31.14088298653,121.16863840953,-11.54849594412,0.7859320000000001,1
121.20317684629,-11.5220371081,3037719592664998272,0.1793,0.1325,0.8012,0.33,1.646,-1.108,0.281,-1.217,0.201,31,1.354,,0.997,19.231005,20.147263,18.324732,1.822531,,-31.10704807014,121.20318187312,-11.52203169931,0.81791,1
121.21887283379,-11.5067663539,3037719631322142976,0.3052,0.2269,0.6709,0.5698,2.607,-0.388,0.494,-2.578,0.354,31,1.518,,1.012,19.962345,20.265383,19.37533,0.890053,,-31.08852406975,121.21887459396,-11.50675489666,0.682969,1
121.28841998913,-11.51924505574,3037720146721193728,0.0209,0.0154,0.8376,0.0325,4.193,-3.685,0.03,-2.0,0.023,31,1.529,,0.989,15.44037,15.820096,14.886237,0.933859,,-31.08421235108,121.28843670441,-11.51923616476,0.880055,1
121.3254974734,-11.48080163266,3037720692176705152,0.1213,0.0929,0.6066,0.1992,1.895,-0.746,0.188,-1.742,0.138,31,1.368,,1.109,18.57062,19.369509,17.662941,1.706568,,-31.03813795844,121.32550085625,-11.4807938912,0.629845,1
121.31592512116,-11.45849885677,3037721521110693632,0.0281,0.0208,0.6872,0.0431,4.488,-4.093,0.043,-1.842,0.03,31,1.522,,0.975,16.19224,16.592596,15.627347,0.965249,,-31.0187579504,121.31594368374,-11.45849067222,0.7203890000000001,1
121.31511558841,-11.45655026876,3037721555472130432,0.0666,0.0489,0.6084,0.1056,2.265,-1.491,0.102,-1.705,0.07,95,,1.4826,1.042,17.806494,18.38946,17.096853,1.292606,,-31.01705831399,121.31512234754,-11.45654269065,0.6309670000000001,1
121.30230957336,-11.42663270424,3037721830348336512,0.0147,0.0114,0.7117,0.0226,1.975,-0.697,0.021,-1.848,0.016,31,1.582,,0.996,14.728951,15.003211,14.296679,0.706533,,-30.99105065466,121.30231273397,-11.42662448987,0.754329,1
121.43179985701,-11.53051824517,3037722272724575488,0.1844,0.1284,0.833,0.3416,2.286,-1.29,0.284,-1.888,0.19,31,1.426,,1.046,19.23912,19.989874,18.545443,1.444431,,-31.06119676337,121.43180570644,-11.53050985386,0.85059,1
121.50023574137,-11.50893328082,3037722551902764160,0.0193,0.0146,0.5874,0.0312,4.622,-3.913,0.031,-2.459,0.021,31,1.535,,1.008,15.434902,15.800194,14.902906,0.897287,,-31.02400427971,121.50025348821,-11.50892234984,0.629922,1
121.53029305897,-11.38191360177,3037726056591015424,0.3722,0.3202,0.6563,0.4522,2.44,-0.539,0.502,-2.379,0.456,95,,1.3069,1.016,19.212757,,,,,-30.89363194246,121.53029550367,-11.38190302726,0.669606,1
121.53455213367,-11.36898258637,3037726155375316480,0.1554,0.1044,0.6676,0.2946,1.361,-1.019,0.28,-0.902,0.162,95,,1.4703,1.03,19.194305,19.947226,18.400478,1.546747,,-30.88007445049,121.53455675533,-11.36897857725,0.6825749999999999,1
121.44886090212,-11.41525922494,3037727053030540160,0.3692,0.2621,0.764,0.6896,3.767,-3.692,0.612,-0.746,0.427,95,,1.3611,0.991,20.250145,21.138533,19.155893,1.982639,,-30.94531820346,121.44887764238,-11.41525590852,0.751741,1
121.39953691028,-11.42592687105,3037727156107732224,0.0779,0.06,0.666,0.1314,4.065,-4.002,0.124,-0.713,0.088,95,,1.4956,1.034,18.104452,18.44205,17.412462,1.029589,,-30.96736135863,121.39955505476,-11.42592370332,0.686459,1
121.47063402527,-11.38230016618,3037728629276453760,0.1736,0.1156,0.7619,0.3156,2.818,-2.39,0.293,-1.493,0.178,95,,1.3815,1.031,19.262482,20.031908,18.4228,1.609108,,-30.90817355487,121.47064485882,-11.38229352869,0.773788,1
121.44545212608,-11.38633212549,3037728805372517632,0.332,0.2191,0.6603,0.606,2.954,-2.442,0.535,-1.662,0.336,95,,1.3657,1.062,20.039722,21.11122,19.004269,2.106951,,-30.91805886101,121.44546319544,-11.38632473811,0.647605,1
121.46352637196,-11.36803549046,3037728938514125568,0.2669,0.1718,0.8492,0.4791,4.435,-4.296,0.45,-1.1,0.264,95,,1.4096,1.033,19.88207,20.79036,18.981833,1.808527,,-30.89601909366,121.46354584903,-11.36803060357,0.847194,1
121.49950309548,-11.34622306126,3037729385190759680,0.0809,0.0596,0.835,0.1312,4.101,-4.028,0.144,-0.768,0.093,31,1.367,,1.043,18.188747,19.041746,17.28848,1.753265,,-30.86631787383,121.49952135432,-11.3462196458,0.8604919999999999,1
121.22398543335,-11.4388665147,3037733169057500800,0.2243,0.1576,0.8209,0.3773,2.12,-0.567,0.344,-2.043,0.25,31,1.337,,1.025,19.544373,20.47108,18.578243,1.892837,,-31.02141430036,121.22398800543,-11.43885743456,0.8317049999999999,1
121.23269868325,-11.42696197751,3037733547014587136,0.102,0.0762,0.796,0.1668,3.846,-3.728,0.153,-0.946,0.114,95,,1.3899,1.014,18.422594,19.021679,17.276495,1.745184,,-31.00780449534,121.23271558552,-11.42695777206,0.8202240000000001,1
121.25464157668,-11.42524717271,3037733581376156032,0.4126,0.2936,0.7931,0.7286,4.163,-3.702,0.645,-1.905,0.479,95,,1.2898,1.055,20.232697,21.19859,19.162647,2.035942,,-31.00096293476,121.25465836241,-11.425238705,0.764023,1
121.24548554043,-11.40038593928,3037733890616523520,0.0457,0.0339,0.6058,0.0702,2.68,-1.083,0.068,-2.451,0.05,31,1.472,,1.002,17.038887,17.569613,16.36523,1.204382,,-30.97899317278,121.24549045263,-11.40037504694,0.636261,1
121.29947524709,-11.37975205613,3037739731772012032,0.0661,0.0483,0.6044,0.1058,2.104,-1.645,0.099,-1.312,0.07,31,1.503,,1.167,17.592173,18.021706,16.99035,1.031355,,-30.94622161424,121.29948270529,-11.37974622356,0.633468,1
121.26273507071,-11.38801514069,3037739796191414016,0.0771,0.0574,0.6214,0.1216,2.527,-1.679,0.118,-1.888,0.085,31,1.393,,1.011,18.012814,18.836622,17.166302,1.670321,,-30.96291598876,121.26274268403,-11.38800675109,0.6475719999999999,1
121.37101502831,-11.30037871801,3037742029574549888,0.0494,0.0357,0.605,0.0817,2.252,-0.659,0.079,-2.154,0.054,31,1.497,,0.976,17.41441,17.868917,16.798737,1.070181,,-30.85227938596,121.37101801457,-11.30036914515,0.634745,1
121.63733440259,-11.39986937938,3037818690448111488,0.5918,0.4403,0.7787,0.9628,2.261,-1.889,0.933,-1.242,0.614,95,,1.7097,1.004,20.579771,21.116453,19.943373,1.17308,,-30.88557613759,121.63734296936,-11.39986385725,0.8339709999999999,1
121.6439415692,-11.37588044408,3037818896608798848,0.0268,0.0195,0.5802,0.0445,3.491,-2.882,0.045,-1.969,0.027,31,1.545,,1.046,16.067177,16.411106,15.555786,0.85532,,-30.86073225137,121.6439546362,-11.37587169165,0.6153470000000001,1
121.68052669281,-11.34285885662,3037819343285370496,0.0299,0.0209,0.727,0.0498,3.475,-2.721,0.05,-2.162,0.03,31,1.5,,0.99,16.414888,16.86014,15.806155,1.053985,,-30.81997933189,121.68053902534,-11.34284924802,0.759432,1
121.68626716902,-11.31206489464,3037819755599994624,0.3522,0.2387,0.6677,0.5938,3.959,-3.154,0.598,-2.392,0.352,95,,1.3238,0.994,20.067612,20.991499,19.106485,1.885014,,-30.78874111416,121.68628146629,-11.31205426343,0.646597,1
121.59193377392,-11.33148179572,3037820202278869376,0.0224,0.0167,0.6432,0.0383,2.673,-0.808,0.036,-2.548,0.023,31,1.561,,1.01,15.780054,16.0931,15.304696,0.788404,,-30.8300482517,121.59193743627,-11.33147047125,0.686205,1
121.63001554264,-11.32525142687,3037820408439801216,0.0609,0.0435,0.6815,0.1021,3.418,-2.989,0.104,-1.659,0.061,95,,1.4304,1.055,17.669054,18.332592,16.906065,1.426527,,-30.81493870972,121.63002908892,-11.32524405452,0.708494,1
121.65127718807,-11.30808866822,3037820545876216448,0.073,0.0582,0.7354,0.1272,1.599,-0.409,0.121,-1.546,0.081,31,1.408,,0.975,18.062048,18.819548,17.255682,1.563866,,-30.79322518736,121.6512790428,-11.30808179761,0.761225,1
121.63236890618,-11.29102096622,3037820752034649600,0.0451,0.0326,0.6495,0.0755,3.527,-3.313,0.077,-1.209,0.046,31,1.441,,0.985,17.269041,17.87254,16.533432,1.339107,,-30.781172641,121.63238392207,-11.29101559242,0.6790459999999999,1
121.79527244326,-11.25329363346,3037821675447955712,0.2183,0.1584,0.8818,0.3657,2.428,-1.937,0.378,-1.465,0.228,95,,1.4065,1.021,19.540218,20.390862,18.68601,1.704851,,-30.70571008866,121.79528122015,-11.2532871224,0.887579,1
121.73425713307,-11.26515165099,3037821778527164288,0.2485,0.1735,0.6738,0.4315,3.225,-2.613,0.404,-1.89,0.252,95,,1.3364,0.999,19.673355,20.837755,18.586681,2.251074,,-30.73178708403,121.73426897618,-11.26514325054,0.6683159999999999,1
121.69316027422,-11.29040054378,3037821984685582976,0.2021,0.1397,0.7274,0.3534,4.187,-4.186,0.35,-0.099,0.202,95,,1.3107,1.027,19.477161,20.565557,18.448242,2.117315,,-30.7660832936,121.69317924479,-11.29040010208,0.7281070000000001,1
121.66507957395,-11.25548488979,3037822362642722048,0.0925,0.0661,0.7607,0.1575,2.982,-2.646,0.159,-1.375,0.095,31,1.338,,1.305,18.00782,18.9872,16.997267,1.989933,,-30.73890898051,121.66509156647,-11.25547878064,0.7880870000000001,1
121.67587198474,-11.24053242268,3037822465721947520,0.2859,0.1898,0.7281,0.4838,2.492,-1.785,0.483,-1.739,0.277,95,,1.3199,1.049,19.868841,20.98849,18.859142,2.129347,,-30.7218327679,121.67588007208,-11.24052469421,0.711851,1
121.53015637835,-11.29875263534,3037823466454033024,0.1968,0.1329,0.8696,0.3655,1.212,-0.809,0.346,-0.902,0.203,31,1.441,,1.013,19.559702,20.183102,18.9029,1.280201,,-30.81298168678,121.5301600454,-11.29874862644,0.883179,1
121.58859932333,-11.29341319181,3037823638255213312,0.23,0.1483,0.8643,0.3761,0.613,-0.354,0.367,-0.5,0.213,95,,1.316,1.019,19.372902,20.299961,18.392788,1.907173,,-30.79391032978,121.58860092728,-11.29341096996,0.870157,1
121.61308057705,-11.27322419438,3037823771391986048,0.8112,0.6321,0.6737,0.9994,3.209,-2.241,1.244,-2.296,0.873,95,,1.5115,1.027,20.65623,21.415716,19.755514,1.660202,,-30.76849986733,121.61309073475,-11.27321398826,0.6937099999999999,1
121.58042416808,-11.24935688223,3037824011909250560,0.0917,0.068,0.7558,0.1565,2.524,-2.02,0.159,-1.514,0.095,31,1.347,,1.047,18.434034,19.424189,17.477156,1.947033,,-30.75311289806,121.58043332143,-11.24935015409,0.780103,1
121.55152664231,-11.22269282717,3037825150078645120,0.8037,0.5737,0.6893,1.3943,1.303,-0.833,1.422,-1.002,0.766,95,,1.3769,1.018,20.783133,21.251972,19.74351,1.508463,,-30.73411026211,121.55153041594,-11.22268837466,0.6843790000000001,1
121.62297472207,-11.24315123134,3037825351939968896,0.2008,0.1506,0.6854,0.3208,2.139,-1.249,0.336,-1.736,0.211,31,1.424,,1.005,19.27621,19.867115,18.61388,1.253235,,-30.73697103335,121.62298038392,-11.24314351438,0.7024050000000001,1
121.63043517077,-11.23983056307,3037825351939971200,0.1023,0.0754,0.6381,0.1717,3.621,-3.567,0.178,-0.626,0.107,31,1.363,,0.998,18.620857,19.491003,17.729073,1.761931,,-30.73197391768,121.63045133347,-11.23982778033,0.661048,1
121.66293514223,-11.21339521817,3037825523738680320,0.0485,0.0346,0.6205,0.0817,2.186,-0.957,0.086,-1.966,0.051,31,1.458,,0.997,17.299612,17.85248,16.603882,1.248598,,-30.69859059966,121.66293947837,-11.21338648191,0.6501070000000001,1
121.61910897252,-11.22785900597,3037825562395385856,0.2243,0.1538,0.6624,0.4064,1.274,-0.954,0.381,-0.844,0.22,95,,1.3474,1.004,19.525848,20.348104,18.715431,1.632673,,-30.72305566513,121.61911329591,-11.22785525466,0.663773,1
121.6521342836,-11.21389428824,3037825734196682624,0.0582,0.0394,0.644,0.099,3.281,-3.166,0.106,-0.86,0.059,95,,1.464,1.043,17.50033,17.659916,16.552015,1.107901,,-30.70164709264,121.65214862822,-11.21389046745,0.669442,1
121.69891572134,-11.19591446201,3037825974714822656,0.1552,0.1067,0.7766,0.2694,2.136,-1.919,0.296,-0.939,0.159,95,,1.2687,1.009,18.998991,19.99949,18.05998,1.93951,,-30.67305958163,121.69892441388,-11.195910287,0.8034979999999999,1
121.64110382848,-11.13482102603,3037827349104366208,0.0195,0.014,0.6286,0.0321,2.218,-0.983,0.03,-1.989,0.02,31,1.557,,0.938,15.490505,15.813512,15.004434,0.809078,,-30.627562308,121.64110827988,-11.1348121863,0.6714330000000001,1
121.79953735865,-11.24394140523,3037827550963223552,0.1727,0.1237,0.5895,0.3078,2.143,-1.445,0.285,-1.582,0.18,31,1.389,,1.016,19.189339,19.959541,18.41981,1.539732,,-30.69562032119,121.79954390733,-11.24393437467,0.607292,1
121.83705727396,-11.22294575347,3037827727064001280,0.0712,0.0549,0.7133,0.1181,2.28,-1.637,0.115,-1.587,0.078,95,,1.3993,1.008,17.90266,18.663946,17.050661,1.613285,,-30.66628442482,121.83706469052,-11.22293870134,0.741098,1
121.83800449305,-11.16180754537,3037829273248478976,0.9399,0.7297,0.6132,1.3768,1.962,-1.441,1.749,-1.331,1.037,31,1.493,,0.925,20.798357,21.155504,20.34982,0.805685,,-30.60676554147,121.83801102199,-11.16180162822,0.6232329999999999,1
121.91468662519,-11.15191391796,3037829887425504896,0.1161,0.0906,0.6079,0.2004,4.768,-4.251,0.196,-2.16,0.132,31,1.354,,0.992,18.590778,19.47701,17.673632,1.803379,,-30.57881203714,121.91470588298,-11.15190431781,0.631091,1
121.90086165565,-11.11903451493,3037830200962522624,0.0453,0.0336,0.7999,0.0764,1.242,-0.881,0.07,-0.875,0.049,31,1.461,,1.064,16.96681,17.515673,16.272135,1.243538,,-30.55023996042,121.9008656465,-11.11903062652,0.830474,1
121.93944862787,-11.1262738696,3037830299742389760,0.1712,0.1283,0.7192,0.2952,3.981,-3.87,0.278,-0.932,0.185,95,,1.3372,1.028,19.141197,20.084913,18.192041,1.892872,,-30.54801346361,121.93946615941,-11.12626972657,0.735223,1
121.94586020767,-11.0748736197,3037831506629346688,0.3178,0.2138,0.6833,0.5492,0.85,-0.499,0.632,-0.688,0.333,95,,1.6168,1.019,19.957693,,,,,-30.49663364688,121.94586246686,-11.07487056315,0.713515,1
121.88765876703,-11.0624733921,3037831712791005184,0.0326,0.0233,0.59,0.0586,1.923,-0.592,0.053,-1.83,0.035,31,1.502,,0.998,16.42132,16.864841,15.823684,1.041158,,-30.49854915906,121.88766144745,-11.06246525845,0.622456,1
121.71856445348,-11.14858093592,3037832193830016640,0.2136,0.148,0.7331,0.3807,2.56,-2.369,0.383,-0.969,0.214,95,,1.3366,1.004,19.554918,20.289648,18.81628,1.473368,,-30.62246052849,121.71857518557,-11.14857662758,0.732452,1
121.81369543588,-11.11122358545,3037832606144243840,0.1122,0.0832,0.6676,0.1953,1.962,-1.332,0.188,-1.441,0.12,31,1.411,,0.958,18.588955,19.267988,17.802095,1.465893,,-30.56351788138,121.81370146962,-11.11121718281,0.690577,1
