RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr,cluster
121.22617283061,-11.61406719271,3037717672820144896,0.385,0.2871,0.8647,0.5182,1.341,-1.296,0.62,0.345,0.438,95,,1.5496,0.991,19.999346,20.51153,19.462042,1.049488,,-31.19094181209,121.22617870959,-11.61406872586,0.8842990000000001,1
121.21819950776,-11.59962171694,3037717771598715520,0.23,0.1837,0.8752,0.3601,1.763,-1.439,0.385,1.019,0.285,31,1.5,,1.03,19.566067,20.004442,19.05998,0.944462,,-31.17880459608,121.21820603467,-11.59962624598,0.890489,1
121.16695341824,-11.60790614298,3037717878974240128,0.3667,0.2707,0.8072,0.6378,2.136,-2.064,0.619,0.549,0.435,95,,1.505,0.949,20.205027,20.623688,19.608313,1.015375,,-31.19893418863,121.16696278327,-11.60790858484,0.8212630000000001,1
121.16593566735,-11.55870775568,3037719047205278464,0.046,0.0367,0.8254,0.0764,3.956,-3.889,0.071,0.729,0.054,31,1.511,,1.013,17.048647,17.454998,16.413044,1.041954,,-31.15142100285,121.16595330814,-11.55871099575,0.856259,1
121.2107215459,-11.52328489009,3037719386507338752,0.1461,0.1109,0.7719,0.2474,2.148,-1.946,0.223,0.909,0.165,31,1.409,,1.04,18.976755,19.65929,18.252113,1.407177,,-31.10647965194,121.21073037311,-11.5232889292,0.7928820000000001,1
121.24980557425,-11.52657801125,3037720077997238784,0.311,0.2129,0.7893,0.5655,1.13,-0.337,0.474,1.079,0.325,31,1.423,,0.971,19.87597,20.344448,19.135368,1.20908,,-31.10045157028,121.24980710509,-11.52658280503,0.797945,1
121.30047465633,-11.47883036136,3037721413731214592,0.0799,0.0619,0.6393,0.1276,3.672,-3.447,0.119,1.268,0.09,31,1.489,,1.032,18.118689,18.584778,17.456232,1.128546,,-31.04214164139,121.30049028678,-11.47883599769,0.665271,1
121.31126089208,-11.46570982716,3037721516810456192,0.2101,0.1588,0.687,0.3516,1.382,-1.258,0.317,0.571,0.236,31,1.512,,0.975,19.477818,19.820114,18.977697,0.842417,,-31.02685870605,121.31126659889,-11.46571236679,0.7034860000000001,1
121.47072054495,-11.52030490825,3037722345744355200,0.0128,0.0095,0.7575,0.0198,3.089,-2.922,0.02,1.001,0.014,31,1.582,,0.994,14.322816,14.595732,13.892519,0.703213,49.44,-31.04204867577,121.4707337999,-11.52030935537,0.799905,1
121.49181600016,-11.47529855435,3037722964217022592,0.3579,0.2578,0.7754,0.6155,1.092,-0.534,0.611,0.952,0.394,95,,1.2796,0.99,20.254465,21.150637,19.258734,1.891903,,-30.99337378006,121.49181842213,-11.47530278636,0.743576,1
121.55789449779,-11.42977869824,3037724574827237376,0.4148,0.275,0.6963,0.6876,1.65,-1.587,0.758,0.449,0.433,95,,1.4885,1.031,20.428337,20.832684,19.679575,1.153109,,-30.93350500082,121.557901696,-11.42978069278,0.709755,1
121.58544143813,-11.4330805331,3037724750925962240,0.1044,0.0971,0.6886,0.1146,0.861,-0.513,0.216,0.692,0.318,95,,1.5122,1.028,17.256422,16.426498,15.746535,0.679963,,-30.93015253637,121.5854437621,-11.43308360652,0.711605,1
121.62655886529,-11.4094668381,3037724854000137728,0.2109,0.1476,0.6859,0.4099,1.396,-1.295,0.388,0.522,0.216,31,1.463,,1.004,19.665504,20.159239,19.016024,1.143215,,-30.89745353715,121.62656473575,-11.40946915939,0.698858,1
121.49753431552,-11.43594599184,3037725300681807360,0.2164,0.145,0.7029,0.394,2.611,-2.498,0.381,0.761,0.227,95,,1.4371,1.049,19.635042,20.288845,18.77874,1.510105,,-30.95383620648,121.49754564252,-11.43594937298,0.709515,1
121.51877357488,-11.41781100863,3037725438120745344,0.0484,0.0347,0.6634,0.0804,2.819,-2.792,0.086,0.392,0.052,31,1.488,,0.996,17.421207,17.913649,16.791542,1.122107,,-30.93119603556,121.51878623384,-11.41781275299,0.693013,1
121.5430264614,-11.39174900788,3037725850435022464,0.3365,0.2222,0.8668,0.5839,2.692,-2.537,0.576,0.901,0.354,95,,1.27,1.049,20.022371,21.276985,18.905535,2.37145,,-30.90014727144,121.54303796294,-11.39175301386,0.83312,1
121.37082090695,-11.47756183384,3037726395893280000,0.2931,0.2124,0.7493,0.5296,0.617,-0.582,0.525,0.205,0.321,95,,1.3433,0.938,20.037302,20.809526,19.360558,1.448969,,-31.02426737411,121.37082354828,-11.47756274426,0.7320439999999999,1
121.36385364895,-11.47015604401,3037726395893300224,0.2409,0.1698,0.6975,0.4438,1.453,-1.403,0.413,0.378,0.269,31,1.515,,0.999,19.744404,20.113613,19.326082,0.787531,,-31.01873069709,121.36386001033,-11.47015772539,0.711506,1
121.38527698438,-11.44122064122,3037726778150621824,0.0132,0.0102,0.6359,0.0209,1.945,-1.929,0.02,0.247,0.014,31,1.58,,0.979,14.51422,14.790231,14.081155,0.709076,42.72,-30.98557958211,121.38528573179,-11.44122173775,0.678393,1
121.39295834085,-11.4276065835,3037727156102925056,0.3106,0.2111,0.8818,0.6033,2.506,-2.222,0.511,1.159,0.322,95,,1.3596,1.013,20.057909,21.007423,19.183367,1.824057,,-30.97054964345,121.39296841649,-11.42761173571,0.867993,1
121.42692566304,-11.40180778712,3037727289246620928,0.0732,0.0569,0.7589,0.1253,0.879,-0.783,0.119,0.399,0.084,31,1.407,,0.99,18.061535,18.816845,17.24189,1.574955,,-30.93746738177,121.42692921239,-11.4018095626,0.7847350000000001,1
121.42572323897,-11.40353065625,3037727293546663296,0.016,0.0122,0.7024,0.026,1.432,-1.256,0.025,0.688,0.018,31,1.57,,1.052,15.047285,15.343514,14.585793,0.757721,,-30.93942413841,121.42572893362,-11.4035337126,0.745079,1
121.3800307393,-11.37454224262,3037728186899875584,0.0354,0.0257,0.7729,0.0546,0.99,-0.633,0.054,0.761,0.037,31,1.483,,1.029,16.730383,17.22249,16.067398,1.155092,,-30.9221176836,121.38003360715,-11.37454562645,0.804319,1
121.46640933904,-11.37273379472,3037728942811468032,0.7205,0.4647,0.733,1.1603,2.037,-1.587,1.202,1.278,0.694,95,,1.6862,1.055,20.663488,21.211845,19.842276,1.36957,,-30.8998938809,121.46641653139,-11.37273947666,0.78516,1
121.51962177891,-11.3566746271,3037729114607727872,0.1951,0.1321,0.7992,0.335,1.898,-1.728,0.352,0.785,0.204,31,1.538,,0.963,19.350197,19.808277,18.982445,0.825832,,-30.87168072792,121.51962961342,-11.35667811741,0.817409,1
121.52929353736,-11.35618970318,3037729213392054272,0.1183,0.0834,0.653,0.2139,3.155,-2.873,0.211,1.306,0.127,31,1.477,,1.02,18.921522,19.423552,18.289803,1.133749,,-30.8689125695,121.52930655964,-11.35619550653,0.674439,1
121.41401296312,-11.33684297319,3037729934946589312,0.1787,0.1239,0.7921,0.3302,1.296,-0.946,0.3,0.886,0.189,31,1.425,,1.033,19.369566,19.928143,18.621498,1.306644,,-30.8774880924,121.41401725338,-11.33684691107,0.8078460000000001,1
121.40633791424,-11.33100621807,3037730007961057792,0.1914,0.1277,0.6816,0.3384,2.442,-2.267,0.298,0.908,0.2,95,,1.4783,1.035,19.40564,20.044546,18.661394,1.383152,,-30.87364179705,121.40634819078,-11.33101025367,0.694642,1
121.42965667845,-11.31528765858,3037730072385574400,1.4836,1.2791,0.843,1.3248,2.357,-2.079,1.998,1.111,1.748,31,1.509,,0.968,20.71619,20.758871,20.183367,0.575504,,-30.85286551857,121.42966610192,-11.31529259626,0.8540719999999999,1
121.13359487697,-11.50053382804,3037731549853990016,0.523,0.3969,0.8519,0.7918,3.034,-2.842,0.913,1.063,0.657,95,,1.468,0.999,20.475466,20.788414,19.858328,0.930086,,-31.1025694714,121.13360776563,-11.50053855249,0.862126,1
121.2343565544,-11.41059063524,3037733783237166848,0.1976,0.1483,0.7055,0.2869,1.862,-1.596,0.286,0.958,0.225,31,1.536,,0.971,19.12455,19.467978,18.627926,0.840052,,-30.99152314924,121.23436379249,-11.4105948934,0.725628,1
121.22910364486,-11.41476415618,3037733787534582016,0.3439,0.2507,0.7986,0.5937,2.295,-2.249,0.521,0.456,0.38,95,,1.2698,1.027,20.085867,20.88276,19.215275,1.667484,,-30.99681293386,121.22911384148,-11.41476618371,0.764586,1
121.25812985881,-11.39504795923,3037733920676139136,0.3725,0.2538,0.6574,0.6367,3.477,-3.194,0.565,1.375,0.397,95,,1.3587,1.058,20.033424,20.699566,19.319044,1.380522,,-30.97082876218,121.25814433895,-11.39505406891,0.643259,1
121.35420523691,-11.32656079432,3037740315882667392,0.1334,0.0936,0.7048,0.2293,2.83,-2.634,0.214,1.035,0.143,31,1.454,,1.063,18.964594,19.479904,18.278357,1.201548,,-30.88166403897,121.35421717474,-11.32656539347,0.725934,1
121.41154823241,-11.30242035514,3037741892135591680,0.062,0.043,0.6649,0.1053,2.053,-2.034,0.099,0.281,0.067,31,1.409,,1.0,17.750563,18.4657,16.94256,1.52314,,-30.84466819608,121.41155745156,-11.30242160304,0.692389,1
121.40336068523,-11.26529534891,3037742579330875136,0.1817,0.1209,0.6018,0.2981,3.914,-3.872,0.273,0.573,0.193,95,,1.253,1.001,19.288187,20.197884,18.330513,1.867371,,-30.81057933609,121.40337823325,-11.2652978947,0.611212,1
121.4133575077,-11.26950013826,3037742583630465664,0.0602,0.0433,0.8108,0.1066,3.486,-3.376,0.1,0.868,0.067,31,1.397,,1.016,17.754427,18.510214,16.924032,1.586182,,-30.81229346804,121.41337280576,-11.26950399824,0.8383459999999999,1
121.61969312914,-11.34509779465,3037819923100355584,0.0491,0.035,0.6346,0.083,1.653,-1.245,0.086,1.088,0.05,31,1.483,,1.037,17.349134,17.842224,16.723854,1.11837,,-30.83664905966,121.61969877052,-11.34510263062,0.66435,1
121.63220938092,-11.30548276008,3037820644655780992,0.124,0.0863,0.8364,0.21,4.088,-3.991,0.229,0.886,0.125,95,,1.3592,1.032,18.912024,19.946062,17.984716,1.961346,,-30.79523950843,121.63222746881,-11.3054866969,0.857877,1
121.71811428799,-11.27216931539,3037821400570039168,0.1602,0.1121,0.7176,0.2934,3.14,-3.08,0.286,0.609,0.161,95,,1.3952,1.007,19.130886,19.866747,18.343813,1.522934,,-30.74244659242,121.71812824559,-11.27217202364,0.733275,1
121.71851958815,-11.20120140137,3037823015477786752,0.4687,0.375,0.7736,0.7161,1.88,-1.819,0.764,0.472,0.51,95,,1.45,1.023,20.290474,20.742815,19.849745,0.89307,,-30.67351333605,121.71852783097,-11.20120349907,0.778821,1
121.51147281777,-11.3014895556,3037823427793680128,0.2603,0.1765,0.8716,0.4825,1.561,-1.515,0.44,0.376,0.268,95,,1.3532,1.005,19.885675,20.714567,19.05459,1.659977,,-30.82007366831,121.51147968225,-11.30149122779,0.8603820000000001,1
121.60570077306,-11.28123847229,3037823672609866880,0.2027,0.1404,0.8465,0.3908,2.553,-2.348,0.368,1.002,0.207,31,1.421,,1.028,19.578629,20.100153,18.859993,1.24016,,-30.7780307685,121.60571141476,-11.28124292386,0.859226,1
121.60364751085,-11.27935955622,3037823672609868544,0.4546,0.2942,0.6843,0.8668,2.33,-2.241,0.761,0.637,0.441,95,,1.3341,0.972,20.460323,21.11652,19.675886,1.440634,,-30.77669655201,121.60365766735,-11.2793623879,0.667218,1
121.59309032223,-11.25746517609,3037824050567293312,0.4066,0.2703,0.8076,0.7605,1.855,-1.734,0.698,0.657,0.395,95,,1.3813,1.053,20.240658,21.028656,19.282652,1.746004,,-30.75796740164,121.59309818069,-11.25746809822,0.799512,1
121.48001707816,-11.27009067125,3037824462884472448,0.4394,0.2706,0.7107,0.8331,2.459,-2.418,0.709,0.446,0.433,95,,1.3495,1.031,20.334953,20.731653,19.509314,1.22234,,-30.79707150496,121.48002803749,-11.27009265146,0.696545,1
121.57801829739,-11.22955305757,3037824870902717824,0.4062,0.2779,0.7007,0.7725,1.533,-1.32,0.665,0.78,0.409,95,,1.4025,1.03,20.30081,20.820644,19.729303,1.091341,,-30.73447146531,121.57802427862,-11.22955652236,0.697251,1
121.56357452789,-11.21833468987,3037824939622199168,0.2694,0.1898,0.6801,0.5213,1.965,-1.822,0.485,0.736,0.281,31,1.453,,0.977,19.87013,20.323503,19.263102,1.060402,,-30.72701980613,121.5635827846,-11.21833795913,0.6901470000000001,1
121.57961373516,-11.21568038995,3037824973981939840,0.0835,0.0617,0.7678,0.1502,1.988,-1.912,0.147,0.545,0.088,31,1.365,,1.0,18.31915,19.204727,17.430405,1.774323,,-30.72063304931,121.57962239923,-11.21568281288,0.792539,1
121.54531755446,-11.20756204865,3037825214500112512,0.2236,0.159,0.7489,0.3982,1.987,-1.676,0.36,1.067,0.239,31,1.43,,1.047,19.678091,20.223454,19.06817,1.155283,,-30.72090427608,121.54532515012,-11.20756679092,0.760544,1
121.63136838408,-11.22790492991,3037825592458147072,0.1461,0.0994,0.6684,0.2627,2.411,-2.396,0.264,0.267,0.149,31,1.521,,1.007,19.081545,19.449926,18.588259,0.861668,,-30.72018265114,121.63137924126,-11.22790611582,0.688746,1
121.6507435402,-11.20825418089,3037825729897113216,0.4566,0.2689,0.7012,0.8402,1.353,-0.346,0.666,1.308,0.422,95,,1.356,0.985,20.217358,20.726448,19.60776,1.118689,,-30.6965068562,121.65074510803,-11.20825999546,0.687813,1
