RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
123.63006780303,-14.58892012541,-2.401,-0.828,19.020638,1.998192,0.6099,1
123.73801474314,-14.53340658465,-0.93,0.788,19.656456,0.874481,0.605,1
123.76165380428,-14.51940423728,-2.041,0.587,20.226347,1.613913,0.7773,1
123.7515307604,-14.47982832822,-0.419,0.631,19.236961,0.773949,0.7133,1
123.78734639867,-14.49514506392,-2.089,-0.624,17.267841,1.390625,0.7766,1
123.82292996427,-14.48122418719,-0.968,-1.418,17.49692,1.357105,0.6125,1
123.82794533029,-14.45292475404,-1.658,-1.141,14.280123,1.132804,0.7178,1
123.84135125527,-14.43272205658,-3.162,-0.233,14.610286,0.720273,0.6382,1
123.87861160679,-14.43323719645,-1.479,-0.397,16.193447,1.01761,0.6705,1
123.91524086398,-14.39286766234,-0.551,0.178,19.113405,1.2078,0.6072,1
124.01139054538,-14.28653614518,-2.681,1.192,19.425274,1.262705,0.6286,1
124.04943492311,-14.26983787779,-1.19,1.118,16.788933,1.126579,0.7156,1
124.05900222644,-14.26000973914,-0.921,-0.236,19.007973,1.897284,0.5889,1
124.08091865966,-14.24430536957,-1.914,0.026,18.16982,1.194862,0.6076,1
124.04341550662,-14.25884048759,-2.654,0.941,19.641935,0.911959,0.6956,1
124.06775327878,-14.21893503167,-1.043,1.339,18.999094,0.906111,0.6557,1
124.07382093836,-14.20460688255,-3.989,0.184,19.042692,1.373609,0.5962,1
124.10985196422,-14.17919012824,-1.035,-0.834,19.159582,1.552586,0.6518,1
124.15063131949,-14.19481911808,-2.914,-0.524,17.635118,1.437321,0.585,1
124.17014720995,-14.11981152992,-0.529,-0.487,18.722706,1.242195,0.5869,1
124.19623162894,-14.1002418723,-1.591,0.371,18.556246,1.376488,0.5832,1
124.22843223545,-14.11975192067,-1.052,0.429,19.06478,0.920246,0.5981,1
124.25149779392,-14.08543683217,-2.877,0.574,19.71982,1.558351,0.6626,1
124.24427806412,-14.04601345738,-1.421,-1.067,16.058363,1.053507,0.7464,1
122.67612586934,-14.81282151119,-2.841,-0.169,16.566797,0.884375,0.5958,1
122.68561223568,-14.79730133667,-0.66,-0.314,18.792027,1.115528,0.6345,1
122.6935576208,-14.79306606962,-2.45,0.731,19.10494,1.055847,0.5845,1
122.50335792314,-14.820795457,-3.602,-1.233,15.004383,0.873429,0.6271,1
122.50597651383,-14.81434231627,-2.324,0.784,20.52523,1.392885,0.6619,1
122.66575637445,-14.78331438786,-2.962,0.208,18.318495,1.715315,0.633,1
122.64324483665,-14.78899649582,-2.898,1.3,14.064115,0.515817,0.618,1
122.63585794842,-14.77413017225,-0.961,0.778,19.15585,1.098543,0.6073,1
122.56274915187,-14.80306248485,-1.702,-0.513,17.13305,0.866497,0.6458,1
122.59869696115,-14.75584075141,-2.88,0.993,16.388718,0.885945,0.6454,1
122.6359788127,-14.75093980507,-4.004,-0.106,15.492035,0.898757,0.7517,1
122.48142606449,-14.75438473374,-1.979,0.812,19.863829,1.202015,0.7419,1
122.38138732412,-14.80565105456,-3.102,-1.607,15.936722,0.881209,0.6526,1
122.35199329213,-14.78399686754,-3.909,0.992,19.177025,0.95332,0.6336,1
122.39812812256,-14.7634081488,-1.733,0.468,20.281208,1.040169,0.6283,1
122.41389811304,-14.76829031797,-2.472,0.789,18.688612,1.863821,0.5911,1
122.42759451621,-14.76178565894,-2.572,-0.676,15.15905,0.740913,0.6188,1
122.42301219515,-14.72652291595,-0.945,0.477,19.739717,1.144699,0.6971,1
122.55168967861,-14.74864990477,-0.581,0.557,20.234377,1.313015,0.7,1
122.49861778363,-14.74150576382,-2.379,-0.096,20.11938,1.320764,0.6946,1
122.57906844724,-14.70090123028,-1.6,0.376,19.155584,1.022493,0.5833,1
122.54656332483,-14.71901235627,-1.637,1.335,20.633512,0.933012,0.6511,1
122.46649647064,-14.72934274478,-2.111,0.969,19.830444,1.423164,0.7708,1
122.50551830823,-14.70219836535,-0.9,1.315,20.541636,1.375496,0.7356,1
122.47126775133,-14.70657350784,-1.876,-0.95,19.810171,1.220705,0.6981,1
122.53231879193,-14.6965371421,-1.603,0.371,20.373217,1.001327,0.6334,1
122.51542661493,-14.6892634088,-2.21,1.394,17.089502,1.110022,0.6136,1
122.50814691746,-14.64249001214,-3.002,0.222,20.378323,1.140562,0.723,1
122.20553985177,-14.75923675475,-3.989,-0.031,14.585009,0.628915,0.6159,1
122.21812548333,-14.75054148468,-3.154,1.328,17.584616,1.328625,0.6833,1
122.07961847763,-14.71015161451,-0.45,-0.232,15.460463,0.857334,0.574,1
122.20097675037,-14.74779173629,-3.95,-0.079,16.611164,0.987892,0.6837,1
122.16528750397,-14.73749467192,-4.25,-1.016,16.454334,1.236668,0.6978,1
