RAJ2000,DEJ2000,pmRA,pmDE,Gmag,BP-RP,Plx,cluster
120.77480987849,-12.16391232985,-1.933,-0.784,19.835163,0.947681,0.7845,4
120.86589774609,-12.05384856371,-1.33,1.063,20.021528,1.229128,0.8302,4
120.80166560868,-12.01664536448,-1.865,-0.244,18.960209,1.272158,0.8452,4
120.91778796391,-11.93782648401,-0.889,-1.15,20.134151,1.376902,0.9032,4
121.0422673062,-11.89050206107,-1.749,0.397,20.168825,0.611563,0.7965,4
121.04023594958,-11.86627588443,-1.791,0.931,20.3728,0.954132,0.8591,4
121.06625533242,-11.86274848624,-1.721,-0.69,17.438488,1.437796,0.8039,4
120.88594473275,-11.9089608568,-2.493,1.003,20.51915,1.274704,0.8879,4
121.0116632532,-11.79949193632,-0.579,0.306,20.143957,1.362501,0.8459,4
121.00747223171,-11.6597948404,-1.98,-0.324,18.795395,1.143906,0.8451,4
121.0946832112,-11.6561400684,-0.432,0.246,19.71151,0.807651,0.8579,4
121.26824123699,-11.59920082525,-2.213,-0.862,14.309424,0.671228,0.7856,4
121.31257835379,-11.54845038505,-0.446,0.4,19.958715,1.18598,0.9042,4
121.36300130003,-11.5448270847,-1.066,0.984,20.092834,1.578218,0.8815,4
121.22617870959,-11.61406872586,-1.296,0.345,19.999346,1.049488,0.8647,4
121.21820603467,-11.59962624598,-1.439,1.019,19.566067,0.944462,0.8752,4
121.34563256928,-11.5035918579,-2.385,-0.704,20.192268,1.290712,0.8685,4
121.31305803845,-11.47620042161,-1.223,-0.513,20.14123,1.374046,0.8112,4
121.33700047854,-11.44016735554,-1.217,-0.013,19.982866,1.219961,0.847,4
121.42966610192,-11.31529259626,-2.079,1.111,20.71619,0.575504,0.843,4
121.13360776563,-11.50053855249,-2.842,1.063,20.475466,0.930086,0.8519,4
121.19311290817,-11.4391115105,-1.196,-0.06,19.34617,0.767502,0.8782,4
121.5301600454,-11.29874862644,-0.809,-0.902,19.559702,1.280201,0.8696,4
121.58860092728,-11.29341096996,-0.354,-0.5,19.372902,1.907173,0.8643,4
121.60571141476,-11.28124292386,-2.348,1.002,19.578629,1.24016,0.8465,4
121.64299049857,-11.25470200745,-2.25,0.236,19.202387,1.233681,0.8477,4
121.88967581876,-11.17747395951,-1.414,-0.132,19.657522,1.357571,0.8599,4
121.8876849171,-11.13504411522,-0.914,1.008,14.969969,0.772588,0.8097,4
121.9008656465,-11.11903062652,-0.881,-0.875,16.96681,1.243538,0.7999,4
121.88032878789,-11.12925131936,-2.168,1.069,18.97292,0.871132,0.8668,4
121.91308173056,-11.09568382728,-1.113,-0.095,19.971558,1.029859,0.8111,4
121.7617620148,-11.08942805509,-1.233,-1.29,15.244317,1.031164,0.8149,4
121.7163120855,-11.1020994874,-2.576,0.942,19.695677,1.218887,0.851,4
121.80869713346,-11.06197069432,-2.925,-0.44,15.38996,0.879972,0.821,4
121.86762719271,-11.04626874397,-0.402,0.815,15.179311,0.827465,0.8106,4
121.49193142397,-11.23658903531,-2.035,0.645,17.627014,1.194603,0.8482,4
121.55428981346,-11.15324244332,-2.791,0.753,19.106018,1.075611,0.8404,4
121.57595106023,-11.14645513715,-1.216,-0.885,15.432206,0.896028,0.7834,4
123.67694988217,-14.56449459592,-0.766,0.761,18.835867,1.213594,0.8131,4
123.80680689311,-14.46467892872,-1.006,-0.769,20.05625,0.847733,0.7705,4
123.96862816761,-14.36827825512,-0.631,-1.068,19.484411,1.384842,0.7993,4
123.90876785015,-14.39018347004,-0.888,0.753,20.359674,1.397242,0.8227,4
123.87117520558,-14.37594536627,-0.549,0.001,19.494967,0.84293,0.8186,4
124.12060520883,-14.22525189784,-0.813,0.372,19.837593,1.430672,0.8496,4
124.07624710708,-14.2034290984,-1.062,-1.794,14.264295,0.838875,0.8224,4
124.13329165612,-14.14445591515,-1.144,-0.321,19.610418,1.120426,0.7634,4
