RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Solved,nueff,pscol,RUWE,Gmag,BPmag,RPmag,BP-RP,RV,ELAT,RAJ2000,DEJ2000,Plx_corr
121.96502244801,-13.89833389082,5725139251787424128,0.0462,0.0356,0.8252,0.0735,3.659,-3.607,0.071,0.614,0.052,31,1.393,,0.983,17.097023,17.895391,16.245195,1.650196,,-33.22730190573,121.96503896364,-13.89833661993,0.855236
122.17029821624,-13.95999507124,5725139904622396416,0.0296,0.0233,0.7754,0.0436,3.408,-3.407,0.042,0.077,0.032,31,1.517,,1.047,16.156515,16.563524,15.582748,0.980776,,-33.23666170588,122.17031381912,-13.95999541168,0.808457
122.13600670865,-13.96568139938,5725140591817176320,0.0926,0.073,0.7539,0.144,3.471,-3.238,0.135,1.249,0.099,31,1.375,,0.979,18.41352,19.171755,17.525925,1.64583,,-33.25058604755,122.13602153987,-13.96568694951,0.778178
122.24369449719,-13.86688606538,5725142928276314112,0.4263,0.3788,0.7806,0.7012,1.877,-1.868,0.568,-0.179,0.495,31,1.522,,1.068,20.198698,20.489923,19.794071,0.695852,,-33.12854267565,122.24370304989,-13.86688526914,0.792751
122.2742380989,-13.80825742508,5725143542455272320,0.1076,0.0851,0.8351,0.1677,1.584,-1.492,0.17,0.533,0.113,31,1.323,,0.958,18.490522,19.521473,17.476261,2.045212,,-33.06431201867,122.27424492653,-13.80825979432,0.859684
122.22229235651,-13.81857596444,5725143649828433536,0.0406,0.0411,0.7265,0.0763,3.645,-3.639,0.071,-0.214,0.058,95,,1.4991,1.065,16.503267,16.553883,15.471496,1.082387,,-33.08707116712,122.22230901013,-13.81857501276,0.753669
122.22357188454,-13.82586341937,5725143649828440960,0.1769,0.1399,0.7181,0.3018,3.551,-3.385,0.266,1.073,0.179,31,1.519,,0.999,19.100082,19.494436,18.61895,0.875486,,-33.09380668109,122.22358737817,-13.82586818732,0.7386959999999999
122.14772405884,-13.87126219006,5725144543187066368,0.027,0.0206,0.7008,0.0424,3.706,-3.612,0.04,-0.828,0.028,31,1.518,,0.963,15.95493,16.361944,15.383622,0.978322,,-33.15636010705,122.14774059538,-13.87125851137,0.740615
122.0388603812,-13.87893744996,5725144985562433024,0.1261,0.0944,0.7485,0.1906,2.697,-2.653,0.184,0.485,0.131,95,,1.3378,1.026,18.765938,19.674498,17.842289,1.832209,,-33.1904716247,122.03887252466,-13.87893960722,0.7730950000000001
122.0844777953,-13.83307872878,5725145604037742336,0.1343,0.1015,0.7778,0.2131,3.896,-3.894,0.195,0.116,0.137,31,1.336,,1.026,18.882078,19.86545,17.945278,1.920172,,-33.13492415448,122.0844956196,-13.83307924261,0.799579
122.16535775444,-13.77910946619,5725147704277610240,0.2977,0.2464,0.7581,0.46,2.728,-2.697,0.389,0.411,0.32,31,1.468,,0.97,19.872303,20.514482,19.160921,1.353561,,-33.0628716403,122.16537009455,-13.77911129503,0.768901
122.16896084095,-13.76693654453,5725147704282962304,0.1302,0.1018,0.8607,0.2114,3.498,-3.344,0.191,1.027,0.137,95,,1.2754,0.992,18.716286,19.895153,17.650038,2.245115,,-33.05020948364,122.16897614187,-13.76694111007,0.891894
122.16221610521,-13.77106803764,5725147704282965504,0.0194,0.0155,0.7189,0.0307,3.327,-3.099,0.029,1.209,0.021,31,1.551,,0.946,15.2336,15.567132,14.733085,0.834047,,-33.05586203764,122.16223028809,-13.77107340976,0.761158
122.19683737438,-13.75242177722,5725147871782462080,0.6318,0.5798,0.8572,1.0227,3.188,-2.914,0.81,1.292,0.748,31,1.552,,1.035,20.527266,20.746395,20.16846,0.577934,,-33.02932275146,122.19685070835,-13.75242751929,0.871216
121.77107452025,-13.9208265319,5725149765867436544,0.0159,0.0124,0.7648,0.0238,4.229,-4.165,0.024,0.733,0.017,31,1.559,,0.936,15.07738,15.397149,14.594381,0.802768,,-33.29635689639,121.77109358986,-13.9208297891,0.8070120000000001
121.92259412283,-13.90438279308,5725150590501102976,0.0157,0.0119,0.6942,0.0233,4.441,-4.299,0.024,1.115,0.017,31,1.567,,1.006,14.929663,15.23029,14.46158,0.76871,,-33.24351919686,121.92261380408,-13.90438774962,0.736422
121.70215202241,-13.88756302467,5725153025740315776,0.3232,0.2417,0.8783,0.5258,3.944,-3.943,0.447,-0.1,0.332,95,,1.4149,1.002,20.025084,20.7583,19.29529,1.463011,,-33.28089867277,121.70217007266,-13.88756257979,0.874054
121.72682457373,-13.88988523252,5725153060100053760,0.055,0.0436,0.6705,0.0877,2.26,-1.85,0.083,1.297,0.059,31,1.487,,0.989,17.5546,18.042768,16.913458,1.129311,,-33.27715627842,121.72683304507,-13.8898909967,0.699518
121.66232465902,-13.85271018501,5725154129547634432,0.4331,0.3194,0.7776,0.8233,2.009,-1.7,0.658,1.071,0.468,95,,1.2584,0.984,20.363853,21.208786,19.26899,1.939796,,-33.25681275952,121.66233243933,-13.85271494504,0.736355
121.73572595955,-13.83122302239,5725154400129914496,0.2845,0.214,0.7192,0.4942,1.815,-1.802,0.412,0.213,0.285,95,,1.5816,1.04,19.971779,20.400145,19.37849,1.021654,,-33.218197288,121.7357342089,-13.83122397005,0.7447189999999999
121.7803230549,-13.7879663008,5725156152476613120,0.21,0.1574,0.7846,0.3557,1.942,-1.913,0.294,0.335,0.213,95,,1.3643,0.996,19.499413,20.222002,18.803436,1.418566,,-33.16548128832,121.78033180836,-13.78796779163,0.7878379999999999
121.76638419116,-13.78092297224,5725156259851343104,0.2532,0.2146,0.8027,0.4339,3.623,-3.554,0.382,0.708,0.3,31,1.427,,1.032,19.79886,20.432442,19.131323,1.301119,,-33.16204919846,121.76640045285,-13.78092612098,0.81262
121.82375487896,-13.72896882978,5725156942750654464,0.0948,0.0758,0.7502,0.1437,3.906,-3.853,0.147,0.639,0.11,31,1.343,,1.075,18.360044,19.318134,17.406635,1.911499,,-33.09780217818,121.82377250925,-13.72897166966,0.7752169999999999
121.83560310765,-13.72889487359,5725156947046068480,0.4217,0.3442,0.8001,0.7085,1.865,-1.864,0.612,-0.045,0.453,95,,1.3733,1.0,20.411665,20.924004,19.561583,1.362421,,-33.09484837281,121.83561163712,-13.72889467418,0.790151
122.01870026229,-13.82119672038,5725157221927830528,0.7902,0.5899,0.8257,1.2734,2.065,-1.943,1.139,-0.701,0.818,95,,1.3181,1.044,20.711643,20.56354,20.14044,0.4231,,-33.13952741761,122.01870915376,-13.82119360401,0.802504
121.92217503788,-13.78858193219,5725158488938820096,0.2745,0.2095,0.7358,0.4605,1.701,-1.532,0.381,0.739,0.282,95,,1.3227,1.025,19.804972,20.60365,18.870237,1.733412,,-33.13153759801,121.92218204842,-13.78858521629,0.721769
122.10290568729,-13.76482218549,5725159386594032896,0.0529,0.0404,0.7724,0.0885,2.727,-2.706,0.08,0.344,0.055,31,1.485,,1.05,17.285397,17.772821,16.654833,1.117989,,-33.06436060611,122.10291806764,-13.7648237159,0.802245
122.13522521898,-13.69985553752,5725160000770630400,0.0791,0.0642,0.7756,0.139,3.982,-3.819,0.126,1.126,0.088,31,1.442,,1.034,17.98968,18.56049,17.225191,1.335298,,-32.99357519215,122.13524268888,-13.69986054389,0.8019369999999999
122.0414160083,-13.70685128244,5725160550523483136,0.1162,0.084,0.6807,0.1762,2.023,-2.02,0.158,0.111,0.11,31,1.394,,1.006,18.605947,19.294577,17.788918,1.505659,,-33.02331055708,122.04142525075,-13.70685177535,0.703875
122.0592355185,-13.70274464787,5725160584883224576,0.0939,0.0736,0.6687,0.1576,2.035,-2.003,0.136,-0.36,0.097,31,1.504,,0.995,18.340088,18.769018,17.779194,0.989824,,-33.01497791515,122.0592446815,-13.70274304649,0.693734
122.10092861672,-13.68816984446,5725160932778968448,0.4565,0.3983,0.707,0.7219,1.896,-1.88,0.65,0.246,0.532,31,1.491,,0.992,20.24809,20.615602,19.742853,0.872749,,-32.9906689245,122.10093721611,-13.68817093677,0.7173569999999999
122.07337650533,-13.68203528202,5725160997200099840,0.3113,0.2464,0.7492,0.5106,2.846,-2.81,0.424,0.447,0.324,95,,1.5064,1.011,19.850685,20.402369,19.239962,1.162407,,-32.99147620779,122.07338936049,-13.68203726958,0.762095
121.89153582018,-13.75623803261,5725161723056157440,0.0106,0.0082,0.6519,0.0154,4.02,-4.008,0.015,0.31,0.011,31,1.627,,0.912,13.851739,14.026028,13.517819,0.508208,,-33.10769939775,121.89155415935,-13.75623940945,0.6942510000000001
121.86022683471,-13.69234182164,5725162960006736896,0.2648,0.2185,0.7917,0.4248,2.212,-2.195,0.377,0.274,0.306,95,,1.4008,0.938,19.75272,20.54375,18.92038,1.623371,,-33.05346856207,121.86023687686,-13.69234304107,0.791161
121.90439324721,-13.65650776373,5725163509762538368,0.0108,0.0085,0.8069,0.0152,2.553,-2.297,0.015,-1.113,0.011,31,1.597,,0.946,13.750246,13.995931,13.354302,0.641628,54.57,-33.00802361475,121.90440375356,-13.65650281672,0.848837
122.01778697718,-13.66757092584,5725163819000290048,0.3026,0.241,0.8288,0.5146,2.211,-2.104,0.417,0.68,0.325,95,,1.5034,0.988,19.902197,20.485064,19.045345,1.439718,,-32.99106891586,122.01779660172,-13.6675739479,0.840983
122.05640998518,-13.63027927281,5725164403115705856,0.0756,0.058,0.8049,0.1185,3.951,-3.907,0.111,0.586,0.079,31,1.417,,0.992,18.049568,18.762798,17.258226,1.504572,,-32.94553632246,122.05642785467,-13.63028187507,0.830843
122.01067242936,-13.62539711961,5725164574914527488,0.0442,0.0332,0.7983,0.0671,2.7,-2.602,0.065,-0.721,0.046,31,1.467,,1.011,16.956326,17.500303,16.282553,1.21775,,-32.95198692744,122.01068433026,-13.62539391688,0.828808
121.92576528307,-13.63603911595,5725165021587626240,0.7007,0.5136,0.7116,1.1657,2.984,-2.978,1.347,0.194,0.816,95,,1.4538,1.072,20.636683,21.277266,19.615637,1.661629,,-32.98300147304,121.92577890193,-13.63603997656,0.720429
121.96455958486,-13.58642707537,5725165670124576128,0.3592,0.3259,0.7038,0.5946,2.288,-2.221,0.516,0.551,0.447,95,,1.5217,0.993,20.15187,20.644152,19.649803,0.994348,,-32.92551816266,121.96456973963,-13.58642952218,0.720505
122.38668296014,-13.82250049544,5725166391681248128,0.2493,0.1891,0.6988,0.343,2.049,-1.881,0.325,0.813,0.246,95,,1.4604,1.009,19.644281,20.590439,18.706553,1.883886,,-33.05037371388,122.38669156865,-13.82250410967,0.707643
122.43154016102,-13.78064721485,5725168045244978432,0.4141,0.3133,0.7773,0.7362,3.001,-2.655,0.619,1.399,0.458,95,,1.3793,1.078,20.386127,21.170633,19.46136,1.709272,,-32.99881933956,122.43155230903,-13.78065343256,0.768586
122.44324469018,-13.76548591696,5725168079608466304,0.0116,0.0087,0.7389,0.0173,2.586,-2.559,0.017,-0.37,0.012,31,1.598,,1.057,14.012406,14.255021,13.619826,0.635195,32.14,-32.98126505094,122.44325640061,-13.76548427079,0.7810010000000001
122.44318836788,-13.72973472415,5725168491925319552,0.1978,0.1455,0.8322,0.2908,1.452,-1.445,0.266,-0.147,0.193,95,,1.3621,1.015,19.446493,20.445684,18.413042,2.032642,,-32.9467034378,122.44319497899,-13.72973406907,0.8371670000000001
122.46293366458,-13.71848898173,5725168869882435840,0.0116,0.0087,0.6387,0.017,2.623,-2.562,0.016,-0.565,0.012,31,1.57,,0.995,13.842848,14.139887,13.381471,0.758416,-15.72,-32.9309489661,122.46294538581,-13.71848647279,0.680366
122.43636937176,-13.68764094363,5725169724574250368,0.0612,0.0474,0.7825,0.0988,2.489,-2.457,0.088,-0.398,0.066,31,1.423,,0.976,17.5918,18.29011,16.808563,1.481546,,-32.90767652453,122.43638060981,-13.68763917412,0.810724
122.22680822656,-13.74820072594,5725170587869427200,0.0218,0.0181,0.7319,0.0351,2.066,-2.006,0.032,-0.494,0.024,31,1.556,,0.991,15.573673,15.898971,15.081951,0.817019,,-33.01787676708,122.22681740598,-13.74819852912,0.774425
122.27654350981,-13.69269906543,5725171167683251712,0.2671,0.22,0.772,0.4001,1.969,-1.808,0.358,0.78,0.288,31,1.51,,1.019,19.645607,20.005669,19.093275,0.912394,,-32.95195482057,122.2765517807,-13.69270253149,0.787033
122.27925142557,-13.7005243443,5725171171984956160,0.0255,0.0212,0.7345,0.0418,2.66,-2.481,0.04,-0.961,0.029,31,1.531,,1.028,15.898523,16.275734,15.356508,0.919226,,-32.9588591542,122.27926277301,-13.70052007172,0.776976
122.20582415508,-13.69449664132,5725171756094308096,0.0564,0.0407,0.6806,0.087,2.153,-2.072,0.087,0.585,0.056,95,,1.5619,1.319,16.848955,16.673574,15.91291,0.760664,,-32.97107178871,122.20583363255,-13.69449924091,0.702491
122.33811958491,-13.68902333285,5725172512014730112,0.1125,0.0885,0.8512,0.174,1.494,-1.485,0.161,-0.157,0.119,31,1.379,,1.032,18.553988,19.316158,17.68843,1.627727,,-32.93324330746,122.33812637971,-13.68902263342,0.874676
122.32837700568,-13.61225216958,5725174161282161152,0.0875,0.0663,0.7426,0.1411,2.251,-1.925,0.132,1.168,0.091,31,1.428,,0.954,18.161385,18.792322,17.409737,1.382586,,-32.86137623736,122.32838580654,-13.61225736017,0.768009
122.58791850953,-13.63908333929,5725175329513201024,0.0119,0.0089,0.8038,0.0172,3.351,-3.248,0.017,0.822,0.012,31,1.585,,1.02,13.987731,14.257055,13.561235,0.69582,27.87,-32.82323522852,122.58793336455,-13.63908699234,0.8457549999999999
122.54274766404,-13.62052543487,5725175570027443072,0.5759,0.5311,0.9009,0.9377,1.658,-1.623,0.777,-0.338,0.782,95,,1.3764,0.962,20.462456,21.021996,19.775871,1.246124,,-32.8164740601,122.5427550877,-13.62052393366,0.8921370000000001
122.45254028867,-13.6134572619,5725176119783271296,0.432,0.3267,0.8804,0.7118,2.964,-2.651,0.632,1.326,0.475,95,,1.3846,1.007,20.44914,20.993462,19.479143,1.514318,,-32.83193465116,122.45255241179,-13.61346315607,0.8733599999999999
122.51821956121,-13.57875339195,5725176699601349248,0.1715,0.1261,0.7166,0.2538,2.94,-2.939,0.252,-0.038,0.174,31,1.417,,1.01,19.228989,19.964348,18.482182,1.482166,,-32.78214392852,122.51823300072,-13.57875322358,0.7344350000000001
122.64112506156,-13.59917404157,5725177008838959488,0.264,0.2154,0.7247,0.4271,3.959,-3.955,0.398,-0.173,0.32,95,,1.5518,1.119,19.758877,20.300522,19.037682,1.26284,,-32.77145691684,122.64114314779,-13.5991732727,0.743919
122.56451103363,-13.56645597792,5725178039631163392,0.2475,0.1789,0.7972,0.3787,3.934,-3.707,0.349,1.318,0.256,95,,1.2986,0.977,19.748491,20.730783,18.89993,1.830854,,-32.75880063296,122.56452798018,-13.5664618355,0.782274
122.59870598609,-13.56216101074,5725178112651991296,0.1147,0.0893,0.7555,0.182,4.018,-3.795,0.175,1.321,0.127,31,1.453,,1.021,18.645967,19.221863,17.957527,1.264336,,-32.74618092342,122.59872333577,-13.56216688222,0.778586
122.58077085407,-13.5358692872,5725178387525815296,0.3164,0.251,0.866,0.5441,1.829,-1.766,0.503,0.474,0.414,95,,1.3676,1.008,20.071825,20.831398,19.279257,1.552141,,-32.72519735136,122.58077892706,-13.53587139464,0.853037
122.44823483976,-13.58127540633,5725179280883533952,0.2408,0.1791,0.8193,0.3385,1.601,-1.599,0.343,-0.076,0.252,95,,1.3302,1.094,19.533428,,,,,-32.80187073094,122.44824215072,-13.58127506634,0.8184560000000001
122.37630739728,-13.53164757509,5725180616611594112,0.245,0.1901,0.6897,0.3755,3.601,-3.427,0.362,1.105,0.253,31,1.438,,1.099,19.545776,20.104498,18.889835,1.214663,,-32.77159906819,122.37632306208,-13.53165248743,0.7035279999999999
122.44602176269,-13.53485782158,5725180723992144256,0.1459,0.1049,0.708,0.2344,2.349,-2.336,0.227,-0.247,0.149,95,,1.3526,1.013,18.9928,19.908337,18.105816,1.802521,,-32.75751957105,122.44603243921,-13.53485672378,0.729229
122.43503028212,-13.52751288727,5725180792711622144,0.0501,0.0366,0.8478,0.0837,3.147,-3.144,0.085,0.138,0.051,31,1.457,,1.058,17.128752,17.721024,16.422245,1.298779,,-32.75312635236,122.43504465361,-13.5275134993,0.87775
122.51864576272,-13.54460265874,5725181235086864128,0.235,0.1642,0.8133,0.3399,3.197,-3.171,0.326,0.403,0.232,95,,1.2562,1.064,19.517685,20.602377,18.528183,2.074194,,-32.74901047165,122.51866025999,-13.54460445049,0.807021
122.54244514919,-13.53062359061,5725181376827560576,0.171,0.1188,0.6905,0.252,2.511,-2.501,0.24,0.229,0.171,95,,1.4651,1.031,19.107534,19.683962,18.457724,1.226238,,-32.7296068706,122.54245657998,-13.53062460729,0.706693
122.49549503761,-13.5289327373,5725181514266114432,0.2239,0.1626,0.8196,0.3454,1.437,-1.414,0.325,0.26,0.231,95,,1.3274,1.083,19.525288,20.49792,18.493538,2.004381,,-32.73957548027,122.49550149985,-13.52893389107,0.818887
122.51435717994,-13.45734193419,5725182953073887360,0.1397,0.1059,0.6788,0.2264,2.414,-2.414,0.219,0.028,0.152,31,1.342,,0.987,18.965633,19.964792,17.986687,1.978106,,-32.6656738203,122.51436821227,-13.45734205734,0.699965
122.50585436733,-13.45912863985,5725182957375108352,0.0117,0.0089,0.823,0.0171,3.1,-3.017,0.018,0.711,0.013,31,1.546,,1.019,13.99827,14.341939,13.490663,0.851276,63.95,-32.66950199823,122.50586815526,-13.45913179902,0.86451
122.17428783739,-13.64542807355,5725183880786550400,0.0643,0.0535,0.6904,0.1094,3.197,-3.044,0.098,0.975,0.072,31,1.471,,0.958,17.684162,18.205444,17.012894,1.192551,,-32.93133190911,122.17430176113,-13.64543240703,0.718555
122.22027240202,-13.64508898638,5725184022527113344,0.299,0.2689,0.685,0.3967,1.97,-1.838,0.414,0.709,0.355,31,1.471,,0.965,19.605694,20.012592,18.905561,1.107031,,-32.91972005157,122.22028080702,-13.64509213892,0.6991250000000001
122.21828868575,-13.60501677819,5725184499261920512,0.2815,0.2383,0.7782,0.4182,2.418,-2.284,0.386,0.794,0.314,31,1.409,,0.984,19.767483,20.358372,19.051989,1.306383,,-32.88143423051,122.2182991283,-13.60502030542,0.787813
122.29254368811,-13.55400335511,5725186492126823936,0.1354,0.1026,0.8278,0.2198,3.918,-3.79,0.195,0.991,0.138,95,,1.3608,1.01,18.952904,19.989677,17.956284,2.033394,,-32.81383718894,122.29256101709,-13.5540077574,0.849034
122.1412268756,-13.5610699375,5725188519350327296,0.6151,0.5498,0.7524,0.9923,2.535,-2.535,0.986,0.017,0.785,95,,1.3948,1.083,20.552795,20.946049,19.922672,1.023376,,-32.85780166563,122.14123846436,-13.56107001339,0.748309
122.00099589725,-13.55192511447,5725189279566943360,0.0243,0.0196,0.7522,0.0391,2.362,-2.359,0.036,-0.122,0.027,31,1.515,,1.04,15.937064,16.354637,15.356649,0.997988,,-32.88323191545,122.00100668104,-13.5519245733,0.792837
122.09145089084,-13.51271916478,5725189691883783040,0.0229,0.0188,0.7488,0.0349,4.231,-4.215,0.032,0.366,0.025,31,1.527,,1.001,15.7557,16.143927,15.201982,0.941945,,-32.82318810259,122.091470159,-13.51272079047,0.791165
122.1703760249,-13.51987049095,5725190134258052736,0.0176,0.0142,0.661,0.0255,4.124,-4.106,0.025,0.391,0.019,31,1.565,,0.973,15.2083,15.51272,14.73822,0.7745,,-32.81079115386,122.1703947932,-13.51987222931,0.703434
122.1889000573,-13.52923458017,5725190168617784064,0.1469,0.1215,0.7533,0.2298,2.264,-2.263,0.216,0.063,0.165,31,1.443,,1.0,18.982258,19.53985,18.281698,1.258152,,-32.81531309716,122.18891040372,-13.5292348585,0.774663
122.19671915154,-13.50523023684,5725190271697015040,0.0828,0.0658,0.6804,0.129,2.119,-2.112,0.118,-0.175,0.089,31,1.428,,0.969,18.301685,18.989574,17.54628,1.443294,,-32.79016743703,122.19672880434,-13.50522945747,0.705106
122.14281688092,-13.50185129928,5725190409135970560,0.1787,0.1453,0.769,0.2672,2.424,-2.088,0.243,1.233,0.192,95,,1.4043,1.023,19.289494,19.97869,18.574076,1.404613,,-32.80010249728,122.14282642281,-13.5018567772,0.780764
122.20897442537,-13.44651330946,5725191100629144192,1.2007,1.0882,0.8126,2.2829,2.761,-2.694,2.16,-0.606,1.457,95,,1.5056,1.105,20.866785,21.272104,19.718954,1.55315,,-32.73034242803,122.20898673441,-13.44651061803,0.834164
122.3323479713,-13.52708111657,5725192298922648448,0.1262,0.1067,0.6941,0.1963,2.304,-1.898,0.179,1.307,0.141,31,1.484,,1.225,18.454376,18.89275,17.773056,1.119694,,-32.77800202888,122.33235664579,-13.52708692484,0.71836
122.38659369585,-13.44797133997,5725193295355147264,0.0952,0.0737,0.7262,0.1421,2.678,-2.678,0.141,0.033,0.1,31,1.491,,1.231,18.046055,18.512669,17.389345,1.123323,,-32.68811732325,122.38660593346,-13.44797148521,0.752671
122.37707322245,-13.44179306914,5725194051269397120,0.109,0.087,0.6682,0.1739,2.338,-2.288,0.166,0.48,0.117,31,1.377,,1.03,18.525097,19.450493,17.633015,1.817478,,-32.68448399187,122.37708367946,-13.44179520164,0.6918150000000001
122.34464817424,-13.4216866015,5725194291787582080,0.1699,0.1372,0.702,0.2577,2.552,-2.516,0.247,0.423,0.18,31,1.452,,1.036,19.279545,19.913706,18.612738,1.300968,,-32.67300894331,122.34465967173,-13.421688483,0.719673
122.45318207765,-13.43566257107,5725194674038172928,0.1963,0.1553,0.7628,0.3201,2.701,-2.569,0.303,0.834,0.216,31,1.448,,0.954,19.542038,20.095081,18.839787,1.255295,,-32.659802298,122.45319381805,-13.43566627934,0.77697
122.4611758175,-13.42588331101,5725195052002859136,0.0349,0.028,0.6557,0.0511,2.806,-2.806,0.051,-0.008,0.039,31,1.536,,1.161,16.362583,16.720722,15.820009,0.900713,,-32.64837122006,122.46118863938,-13.42588327453,0.688464
122.39495391192,-13.38789151331,5725195979709240576,0.0169,0.0128,0.7579,0.0239,2.677,-2.676,0.024,0.068,0.017,31,1.686,,1.261,11.283285,11.370441,11.114453,0.255988,33.92,-32.62793546878,122.39496613712,-13.3878918141,0.802403
122.26376116012,-13.46433324984,5725196666910624128,0.0767,0.0643,0.8186,0.1182,3.921,-3.69,0.109,1.327,0.088,31,1.368,,1.031,18.040066,18.973948,17.152496,1.821451,,-32.73414651148,122.26377802363,-13.46433914773,0.844978
122.30581753352,-13.36879575407,5725197693400582272,0.1373,0.1083,0.8156,0.2085,2.431,-2.422,0.198,-0.21,0.145,31,1.373,,1.023,18.946886,19.771976,18.088058,1.683918,,-32.63137641786,122.30582859816,-13.36879482271,0.836923
122.20211798128,-13.37876942369,5725198213099298560,0.2195,0.1729,0.7207,0.3425,3.366,-3.179,0.319,1.107,0.236,95,,1.3551,1.036,19.61646,20.517738,18.755247,1.762491,,-32.66646361853,122.20213250321,-13.37877434204,0.71898
122.25283097676,-13.34182603034,5725198762854646272,0.0337,0.0272,0.843,0.0483,2.586,-2.476,0.049,-0.746,0.037,31,1.491,,1.043,16.38283,16.864662,15.752508,1.112154,,-32.61828199139,122.25284228506,-13.34182271358,0.875296
122.36008525143,-13.38331298964,5725198865926297856,0.5788,0.4393,0.773,1.0506,1.789,-1.788,0.844,0.055,0.623,31,1.514,,1.066,20.583399,20.743013,20.129833,0.61318,,-32.63208547057,122.3600934195,-13.38331323362,0.784605
122.42341947478,-13.32016600844,5725199553120979840,0.2899,0.2181,0.7287,0.4483,3.233,-3.224,0.451,0.236,0.31,95,,1.4396,1.086,19.928722,20.288357,19.194761,1.093595,,-32.55540587109,122.42343420086,-13.32016705664,0.730228
122.30414418558,-13.33583360404,5725200034164950400,0.0482,0.0385,0.7103,0.071,1.775,-1.775,0.069,-0.035,0.053,31,1.47,,1.051,17.135101,17.667366,16.460623,1.206743,,-32.59989223213,122.30415229148,-13.33583345027,0.740384
122.30945208864,-13.31928524855,5725200132942029312,0.0666,0.0505,0.8485,0.1005,2.291,-1.866,0.094,1.33,0.069,31,1.404,,1.045,17.822702,18.641079,17.021666,1.619413,,-32.58257609255,122.30946060953,-13.31929116,0.875603
122.30902101472,-13.32124223218,5725200137244321536,0.0226,0.0168,0.6688,0.0336,2.394,-2.068,0.033,1.206,0.023,31,1.541,,1.115,15.455898,15.813698,14.931029,0.882668,,-32.58457559806,122.30903046189,-13.32124759288,0.7111599999999999
121.18349056324,-14.16750835269,5725776242675286912,0.0783,0.0628,0.7364,0.1169,2.868,-2.497,0.108,1.411,0.086,31,1.434,,0.996,18.005133,18.667057,17.253946,1.413111,,-33.67722425804,121.18350201,-14.16751462551,0.7626320000000001
121.23658166791,-14.12709810026,5725776796727862528,0.558,0.4699,0.6721,0.8916,2.041,-2.007,0.805,0.371,0.698,95,,1.5941,1.363,20.368692,19.621899,18.870548,0.75135,,-33.62532511062,121.23659086542,-14.1270997507,0.705454
121.14105113229,-14.12010443483,5725779614230441728,0.0122,0.0094,0.8313,0.0182,3.243,-3.234,0.017,-0.239,0.013,31,1.589,,0.975,14.03766,14.294705,13.616625,0.678081,22.64,-33.6414695904,121.1410659527,-14.12010337091,0.8731880000000001
121.12560593132,-14.06406267638,5725781160416955392,0.7647,0.8325,0.7323,1.099,2.297,-2.192,1.015,0.687,1.144,95,,1.4119,1.048,20.653727,20.70631,19.847942,0.858368,,-33.59086337115,121.12561597379,-14.06406572796,0.7323299999999999
121.02092625094,-14.02882197358,5725793078947405184,0.1788,0.1549,0.8316,0.306,3.354,-3.055,0.27,1.384,0.218,31,1.416,,1.029,19.185015,19.80066,18.479855,1.320805,,-33.58173659189,121.02094024446,-14.02882812619,0.850182
121.01028452019,-14.01975142207,5725793834861670784,0.2877,0.2378,0.7085,0.4773,3.938,-3.799,0.426,1.039,0.343,95,,1.4632,1.046,19.801922,20.77656,18.762821,2.013739,,-33.57548482464,121.01030192166,-14.01975604203,0.715545
120.99960866747,-13.97139865934,5725794595076401664,0.014,0.0115,0.7559,0.02,4.21,-4.178,0.019,-0.513,0.015,31,1.554,,0.962,14.443728,14.771544,13.953938,0.817606,50.14,-33.53116327185,120.99962780388,-13.9713963775,0.797625
120.94567038636,-13.93925985015,5725797859251571072,0.0205,0.0174,0.7726,0.031,3.306,-3.088,0.029,1.181,0.023,31,1.541,,1.046,15.412141,15.767778,14.889438,0.878341,,-33.51286197144,120.94568452739,-13.93926509768,0.8147869999999999
120.96783332424,-13.91718649888,5725797996690927616,0.1061,0.0927,0.7428,0.1754,3.983,-3.95,0.156,0.506,0.13,31,1.352,,0.947,18.604809,19.419304,17.659462,1.759842,,-33.48618516057,120.96785141222,-13.91718874914,0.76624
120.96289647976,-13.89493374841,5725798851383832192,0.2656,0.2334,0.7771,0.4428,2.628,-2.372,0.389,1.13,0.316,31,1.541,,0.976,19.921555,20.317863,19.445156,0.872707,,-33.46578849949,120.96290734164,-13.89493877236,0.790971
121.27086489964,-14.14907218025,5725799229340287360,0.1642,0.1387,0.6917,0.2832,4.026,-3.983,0.232,0.586,0.201,31,1.465,,1.03,19.14458,19.737074,18.535933,1.201141,,-33.63837314357,121.27088315451,-14.14907478461,0.711405
121.35613154059,-14.0812395285,5725799955195388800,0.0092,0.0077,0.8187,0.0138,4.188,-4.104,0.014,-0.836,0.011,31,1.603,,0.947,13.256265,13.48896,12.87532,0.61364,15.85,-33.55213959276,121.35615034463,-14.08123581432,0.860335
121.2364382296,-14.12232033547,5725800264429161472,0.7293,0.6147,0.8854,1.2638,3.19,-3.053,1.062,0.927,0.772,95,,1.4486,1.09,20.640278,21.226915,19.954754,1.272161,,-33.62073071898,121.23645221908,-14.12232445748,0.893075
